h_1_0,h_1_1,h_1_2,h_1_3,h_1_4,h_1_5,h_1_6,h_1_7,h_1_8,h_1_9
-0.99789566,-0.9997741,0.86989003,0.948942,0.9847226,0.6052186,0.59829897,-0.9803885,0.9993538,0.98098844
-0.17096393,-0.6255256,0.8532578,-0.9972304,-0.8127892,0.85663104,-0.9536094,0.9860837,-0.99432963,0.7325701
-0.99980515,-0.9915148,0.74976945,0.9994469,0.9660353,0.99935144,0.90919465,-0.9998304,0.814352,0.9881093
-0.994036,-0.92535,-0.8470961,-0.9811618,0.99759495,0.33259875,0.9977792,-0.51020026,-0.9984179,-0.84624994
-0.9471025,-0.99963695,-0.21584243,-0.40682974,0.9817406,0.4261641,0.9626135,-0.9207316,-0.47946402,-0.8944802
0.11207841,-0.32085896,0.65910625,-0.9985484,0.441538,0.30319357,0.19032839,0.9993642,-0.9999994,0.9949225
-0.34003907,0.4430575,0.91878223,-0.9998345,0.3615175,0.5711409,-0.23888117,0.99996585,-0.9999973,0.9997432
-0.9987919,-0.99984163,-0.94005036,-0.9916352,0.8398928,0.99956626,0.7976171,-0.99263626,-0.9913655,-0.99794763
0.9964638,-0.99557173,0.8863332,-0.9999997,0.51985896,-0.96287537,-0.9939277,0.99984133,-0.9999839,0.9997997
-0.9999025,-0.95450336,-0.70707625,0.72498673,0.9971724,0.4388606,0.95224744,-0.69040436,-0.9896109,0.99255306
-0.9996266,-0.8122669,0.94146764,0.9750009,0.9956342,0.9751129,-0.50744253,-0.7869284,-0.35729134,0.999873
0.13754252,0.54311794,0.897397,-0.9740728,-0.27416134,0.30074236,-0.57680243,0.99855596,-0.999977,0.9997213
-0.99957144,-0.99371475,0.22633535,0.979361,0.9595885,0.99819887,0.9714168,-0.9979437,0.39970067,-0.915973
-0.89184797,-0.806806,0.9315298,-0.9992425,-0.1461461,-0.4669969,-0.9955743,0.9999874,-0.99999666,0.99992216
-0.32926223,0.9980258,0.97778296,-0.9998636,0.9984769,-0.22349106,0.9997829,0.99992603,-0.99912256,0.9999473
0.41325688,-0.92169017,0.7868617,-0.9999579,-0.7491822,-0.57187796,-0.6767104,0.9938841,-0.99994856,0.87971854
-0.9999867,-0.99888366,0.32556108,0.99690676,0.94656366,0.9996569,0.6770511,-0.9991437,-0.5437141,0.9992521
-0.9811103,-0.99887735,0.33407435,-0.999903,0.96072674,0.54208237,-0.744308,0.9569216,-0.9983515,0.6943913
-0.9973152,-0.9951593,-0.44800422,0.9707825,0.99546343,0.99430025,0.98330796,-0.99012756,0.9654652,-0.5384532
0.9993189,-0.85585076,-0.009137121,-0.9999893,-0.57691383,-0.6747209,0.0052335225,0.9990599,-0.99999994,0.9999897
-0.9799346,0.993412,0.94490886,-0.69681317,0.9964965,0.9816442,0.9959319,0.7950105,-0.74216515,0.9592809
0.8687286,0.56171674,0.6023004,-0.07077695,0.14420705,0.8506411,0.022840548,0.8155656,-0.9997152,0.9797258
0.07096862,-0.99789387,0.99208844,0.98734844,0.40446877,0.9270749,-0.9981492,-0.91176456,0.9977762,0.99999976
-0.88830614,0.97606105,0.9798659,0.9910172,0.9908739,0.9997588,0.9939321,-0.9954537,0.8240425,0.9989744
-0.9387496,-0.9847361,-0.08100274,-0.2577995,0.7751457,0.76721275,0.9261813,-0.99499077,-0.22811697,-0.99411666
0.9798636,-0.6502527,-0.5913569,-0.96283317,0.8376042,-0.40489766,-0.32676348,0.9331201,-0.99997866,0.97815365
0.68054056,0.8286796,0.9786927,-0.99196744,-0.7235562,-0.46842432,-0.88759124,0.9991242,-0.9997569,0.9996038
-0.90939367,0.9864757,0.98964345,-0.9998772,0.9996261,-0.9597267,0.9878423,0.99992394,-0.99997544,0.99133295
-0.67253655,-0.20107658,0.9947006,0.96549237,0.7918974,0.10481802,0.84293056,-0.90001434,0.9949063,0.9980996
0.77641714,-0.998606,-0.6576245,-0.9998861,-0.27380487,-0.6152816,-0.9937682,0.9993189,-1.0,0.9990953
-0.9834295,-0.9999525,0.03874089,0.98505086,0.4578995,0.9979155,0.16924183,-0.99955106,0.9993918,0.9912744
0.61114866,0.8496023,0.9954937,-0.99959975,-0.50864387,-0.3558575,0.20392722,0.9999728,-0.9999565,0.9999027
-0.92161214,-0.99608046,-0.32837746,-0.33594868,0.96648115,0.9401338,0.94690883,-0.9809248,0.89876723,-0.97409004
-0.9624884,0.985372,0.82565075,-0.9998676,-0.47604308,0.5918263,0.5606392,0.9953827,-0.99994445,0.9986456
-0.9949386,0.9900528,0.9440839,-0.98379236,-0.97179556,0.9993985,-0.6839337,0.77045447,-0.99157953,0.5645847
-0.99992806,-0.9205682,0.23969859,-0.99999565,0.68429035,0.7484592,-0.9323532,0.9999974,-0.99977565,0.97745776
0.029609341,-0.91364735,0.04744468,-0.9964401,-0.9808813,0.07182093,-0.8263739,0.9984187,-0.99955183,0.7833413
-0.44454607,-0.31579742,0.15667577,-0.9928249,0.69495916,0.51797014,0.7788265,-0.4206939,-0.4833387,-0.6363579
0.8206495,-0.7055687,0.63113797,-0.9999686,0.86087936,-0.9453468,0.33100346,0.99999374,-0.99999315,0.99981534
-0.9996559,0.9857393,0.87153506,-0.99630845,0.3517971,0.99920934,0.6128328,0.99902326,-0.9999978,0.97589564
0.6844751,0.62186426,0.8032223,-0.99192613,-0.9091754,0.19712628,-0.6498291,0.99909455,-0.9997676,0.9892522
0.52116936,0.30954662,0.036396407,-0.982266,0.48606747,0.99964803,0.5582878,0.9740768,-0.9999998,0.9997571
-0.9998894,-0.9811156,-0.4260917,0.6371257,0.9910557,0.9913709,0.9829875,0.110250294,-0.9948512,0.9577757
-0.99935585,-0.5645112,0.9949741,0.9088205,0.92178446,0.9728388,-0.46546105,-0.9819668,0.771773,0.997534
-0.9999594,-0.9574727,0.8116616,0.99929667,0.9933824,0.9990705,0.9961265,-0.9999055,-0.2880171,0.9996571
-0.9576697,-0.7944278,0.523683,-0.9999862,0.96617824,0.43194538,-0.86436856,0.9999147,-0.9999222,0.8427332
0.5801865,0.94799066,0.9431923,-0.98899275,0.9851442,-0.78865993,0.99469376,0.99486345,-0.99958116,0.99889785
-0.99988127,-0.9997821,0.80604935,0.8903967,0.9982934,0.97388726,0.68375397,-0.98873395,0.99969804,0.99995226
-0.9087474,-0.94984955,-0.76178706,-0.9999878,0.9959833,0.64320505,0.99298966,0.99863636,-0.99978924,-0.1691698
0.66040885,-0.99958557,0.98767114,-0.99964017,0.8387103,-0.8413113,-0.99502426,0.99893785,-0.9993845,0.9999994
-0.9968598,-0.97349817,0.47239357,0.6996861,0.9018053,0.8144381,0.9748328,-0.9849089,-0.17384534,-0.7384434
-0.9456389,-0.99508667,0.6447925,0.31580806,0.840882,0.43645626,-0.6980968,-0.645492,0.960965,0.99484956
-0.9932081,-0.9962301,0.89001554,0.9945999,0.9859314,0.9853601,0.98132545,-0.998003,0.98834735,0.99757195
-0.9999724,-0.9970657,-0.6544486,-0.9491739,0.9965839,0.9745387,0.7576468,-0.8805156,-0.7934559,-0.77144194
-0.31754765,-0.45502126,0.9933953,0.76681566,0.99904245,0.34800294,0.8417436,-0.47714353,0.9992732,0.9999988
0.8228034,0.9839794,0.9406361,-0.9999974,-0.2624849,0.97973496,0.051337708,0.9997049,-0.9999997,0.99528855
-0.7632624,-0.9948663,0.8440582,0.9913098,0.9998303,0.2598558,0.97984135,-0.9595381,0.99991924,0.9997243
-0.9996747,-0.99974364,-0.9206111,-0.9999039,0.99944526,0.99558854,0.91640943,0.9967277,-0.9972905,0.9999761
-0.99568325,-0.9941343,-0.69868785,-0.8747334,0.9860623,0.92211604,0.9065636,-0.9929614,-0.91800493,-0.9559213
-0.9286608,-0.55600625,0.98848057,0.999762,0.9817517,0.9955122,0.98657155,-0.9991029,0.99522555,0.9986824
-0.95632637,0.13036297,0.9894967,0.9939368,0.99878854,0.8556656,0.9735193,-0.9422245,0.9871311,0.99989724
-0.9940731,-0.95298314,-0.3370898,0.9836329,0.9737724,0.62095493,0.9984347,-0.988969,-0.75812835,-0.62790304
0.118642345,0.14060687,0.77400297,-0.9485376,-0.60616446,0.69403845,-0.51465946,0.99303144,-0.98991185,0.8412015
0.74457765,-0.9997687,-0.80706465,-0.36423993,-0.81085825,0.4781596,-0.58270013,0.20991266,-0.99879855,0.9965749
0.23117527,0.48131642,0.9583649,-0.98195255,-0.7116922,0.16921818,-0.798925,0.9961598,-0.99992806,0.99908966
-0.3933085,-0.9758426,0.30602306,0.9571357,0.7751265,0.97397494,0.9761972,-0.9479941,0.91258436,-0.8555107
-0.9963891,-0.9999866,0.081894174,0.77325785,0.982859,0.47471416,0.9762803,-0.99179983,0.857363,-0.76077646
0.87254757,0.36166507,0.9948141,-0.99949205,0.16668065,-0.98093057,0.9913181,0.9999783,-0.9999851,0.99992114
-0.9604771,-0.77115804,0.5377499,0.8709187,0.92893845,0.5262973,0.9794209,-0.47025013,0.9966748,0.9554432
0.9127569,-0.9963617,-0.96224636,-0.9943774,-0.946845,0.9813207,-0.42014793,0.7873457,-0.9781165,0.61193246
0.938698,-0.38432208,0.9889049,-0.9127333,-0.9974782,0.018657528,-0.88278955,-0.8118717,-0.9750929,0.99146897
-0.9991775,-0.9999495,-0.9008537,0.732315,0.99612087,0.97133756,0.99579227,-0.96702695,-0.9546845,0.6146142
0.9584771,0.73770076,0.7906879,-0.9897302,-0.6639663,-0.45590937,0.66919893,0.9982435,-0.99989676,0.98620164
-0.9961777,-0.9896152,0.36787927,0.08485444,0.94615334,0.9723692,0.96568596,-0.8159284,0.994081,0.9385707
-0.8224449,-0.63742673,0.732407,0.9994067,0.99906546,0.8220484,0.99801964,-0.98957455,0.98951983,0.9220081
-0.9696536,-0.9831945,-0.40653798,0.9990491,0.98118466,0.9491823,0.9949884,-0.9984518,0.98973215,0.93288237
-0.590254,-0.9998995,0.6871653,-0.9991897,0.99691254,-0.8605574,0.979475,0.9880914,-0.9995106,0.9102603
-0.99850225,-0.9660835,0.31490055,0.99452704,0.99158055,0.68360317,0.9582972,-0.9924011,0.27809578,-0.060103647
-0.72096926,-0.89425135,0.9871842,0.9744778,0.9987188,0.3392983,0.99550813,-0.6158136,-0.90927523,0.99999994
-0.79187423,-0.9998569,0.96444356,-0.991121,0.9998348,-0.9835097,0.8956708,0.9873434,-0.53809977,0.9733263
0.25707328,-0.79514915,0.73110247,-0.99976164,0.99990577,0.13066542,0.9646953,0.9993926,-0.9831165,0.9943114
0.49978358,-0.6665225,-0.9857966,-0.9999706,0.9988274,0.29424056,0.99934757,0.9962567,-0.99992895,0.90271926
-0.8138923,0.5330769,0.7084851,-0.9664808,0.99925506,-0.559411,0.99185514,0.9977809,-0.999158,0.99470085
-0.1539966,-0.99990356,0.9614278,-0.9953951,0.89526796,-0.9702156,-0.8957595,0.99990684,-0.998567,0.99310774
-0.4819933,0.12887268,0.9997774,0.9984426,0.9998506,0.8490244,0.68631434,-0.89667016,0.99926424,1.0
-0.7681117,-0.9995859,0.2523493,0.3363641,0.98843825,0.9876737,0.99713516,-0.1405861,0.9970291,0.9968592
-0.4585315,0.4393711,0.9831013,-0.96203643,-0.6547282,0.86621743,-0.88396627,0.99960965,-0.9943775,0.97402436
0.85519564,-0.99989855,0.9972816,-0.9993786,0.5941804,-0.6947389,-0.98266864,0.99979526,-0.9982555,0.9996248
0.927712,-0.7260887,-0.5497714,-0.9646787,0.97462565,-0.85372996,0.7135052,0.9151503,-0.9999915,0.8272167
-0.727971,-0.9996669,0.8435122,0.9960934,0.95873845,0.023669783,0.26184735,-0.98388875,0.9178454,0.5070705
-0.9990655,-0.9992239,-0.5896288,0.9955144,0.9887249,0.89364994,0.9976201,-0.9979173,-0.53588796,-0.35239872
-0.99872464,-0.99937046,-0.78142273,0.17810631,0.9998188,0.9886474,0.9970092,-0.5366586,0.977886,0.9937027
-0.8560846,-0.89157075,0.7164003,-0.9987204,0.9492887,0.8377033,0.961597,-0.4649487,-0.9415084,-0.9770317
0.44895777,0.87788194,0.544085,-0.999321,-0.98284936,0.984587,-0.4866723,0.9946689,-0.999981,0.89234614
0.99736917,0.89549625,0.87853813,-0.9999921,0.90077305,-0.5266936,0.99987364,0.9999784,-0.99997646,0.9999801
-0.8743092,-0.9174174,-0.025002198,0.990643,0.70088285,0.9739612,0.7639767,-0.98474586,-0.48020044,-0.44329327
0.8074313,-0.8310583,0.8606692,-0.99680346,0.8492199,-0.93283266,-0.28085697,0.9981258,-0.9992673,0.9986637
-0.9997685,-0.99983674,0.9571448,0.9999389,0.76534307,0.99593854,0.07023153,-0.9999544,0.9996901,0.9994806
0.9775891,0.5916158,-0.041796204,-0.88750094,-0.9949219,0.9965548,-0.8669433,-0.6648326,-0.99936944,0.93662506
-0.92039007,-0.72774845,0.9315463,0.99986285,0.9924595,0.8544077,0.9925779,-0.9942657,0.99450386,0.9902449
-0.3728337,-0.5800713,0.92737216,0.9995656,0.93658984,0.9678377,0.9871086,-0.9993777,0.9961991,0.9957098
-0.9286402,-0.19856638,0.9767771,-0.9998821,0.9983355,-0.74917567,-0.7276083,0.9843917,-0.9991275,0.9085953
-0.8883705,-0.97856736,0.630874,-0.9782765,-0.06727654,-0.32560566,-0.99510115,0.9996611,-0.99998945,0.99999934
-0.9999694,0.9975823,0.99963754,-0.9978872,-0.57437414,0.99059266,-0.9698768,0.93159026,-0.99280995,0.889541
0.6376334,0.87248737,0.99128395,-0.9971328,-0.8101027,-0.7680107,-0.94329864,0.9998396,-0.9999733,0.99992484
-0.9679573,-0.99860865,-0.832558,0.9890781,0.9756277,0.97125214,0.99661016,-0.9988422,-0.7106874,-0.6682728
0.49848652,-0.8931643,0.9634438,0.9993718,0.99540746,0.93204576,0.79894656,-0.9794363,0.9973397,0.9999917
0.10456179,0.36476788,0.99361724,-0.9998125,0.33039036,0.48183334,0.52992284,0.99944794,-0.9999292,0.98956025
-0.98064965,-0.86761206,0.9737775,0.35471624,0.9999735,0.34387302,0.98853564,-0.21958321,0.99960375,0.998907
-0.99990636,0.9947772,0.9904199,-0.99998766,-0.9853278,0.9985324,-0.9082606,0.9999824,-0.99999267,0.99823964
0.59113127,-0.15341958,0.83109564,-0.9988769,0.48995385,0.8411296,0.5277351,0.99940383,-0.9999768,0.9074636
-0.5369466,-0.9999824,0.25360256,0.9851987,0.6291499,0.97900873,0.16441756,-0.99620616,0.9956926,0.90221184
-0.30641165,-0.8799565,-0.0915985,-0.9975674,0.11096307,-0.3158762,-0.74775326,0.9363822,-0.9992765,0.8818465
-0.99797916,0.5987831,0.89159894,0.92497647,0.9477138,-0.21065152,0.46267462,-0.979809,0.1142845,-0.28555083
-0.92386186,-0.95286566,0.00023294984,-0.9999952,-0.9852271,0.83531654,0.03047373,0.9957409,-0.99999934,0.9916865
-0.6331548,-0.30787906,0.98497695,-0.9994473,0.009116232,0.12955551,-0.945254,0.9995807,-0.9999903,0.9999495
0.89627767,0.9980854,0.9991072,-0.9997736,0.999187,-0.51001006,0.99990916,0.99993074,-0.9999109,0.99960685
-0.99866766,0.48867756,0.94432425,0.88050395,0.98439074,0.97774476,0.59624386,-0.90467966,0.93925273,0.8843089
0.86048406,0.97029775,0.94016695,-0.9999999,0.625024,0.12222741,0.98529863,0.9999989,-0.9999996,0.9999663
-0.9990272,-0.9995858,-0.95827514,0.97000784,0.9859991,0.9976356,0.6727323,-0.9991802,-0.99302995,0.7165214
-0.9405844,-0.99415505,0.2461004,-0.48072058,0.998832,-0.88725287,0.9463904,0.8621477,-0.98071426,0.9767271
0.9980911,-0.9999775,0.87693363,-0.9999935,-0.5425927,-0.96044755,-0.7798596,0.9990913,-0.9999835,0.99315125
-0.92065215,-0.7868383,0.84731567,0.8296295,0.850011,0.9578601,0.980999,-0.76940346,0.99826217,0.9986088
-0.34165925,0.8865711,0.99938554,-0.99945784,0.7991927,0.8673165,-0.4126727,0.9739758,-0.9999809,0.99605745
-0.9985778,-0.994653,0.97384614,0.87447155,0.98394966,0.9018162,0.12596396,-0.99388874,0.9974501,0.98736477
-0.9971436,-0.9836086,0.9823228,0.9999337,0.9878547,0.97355396,0.930571,-0.9993456,0.83018804,0.99997294
-0.9907207,-0.9935313,-0.7393679,-0.9974366,0.2864042,0.9211367,-0.98975027,0.841137,-0.99987656,0.9144795
-0.57880116,-0.9438214,0.567715,0.7720538,0.7694193,0.8884981,0.9423592,-0.9744603,0.44035202,-0.69772804
0.88440907,0.020516949,0.60074764,-0.6556366,-0.21148297,-0.10012868,-0.67603827,0.9869039,-0.9987345,0.9776578
-0.8155368,-0.995316,0.52721566,0.31907988,0.9833775,0.7234718,0.8695122,-0.18533435,0.9999372,0.9918092
0.58430886,0.81567514,0.73849195,-0.99984384,-0.99596924,0.97152185,0.4368782,0.9972338,-0.9996977,0.8518281
-0.99369264,0.9132154,0.97724557,-0.99017894,0.88057905,0.95235026,-0.6219819,0.99958724,-0.9906613,0.9532356
-0.10940488,0.63349235,0.9901643,-0.9786493,-0.42886654,0.077454254,-0.8814591,0.99588233,-0.99990344,0.9994745
-0.98971516,-0.9679415,0.25994217,-0.6471826,0.7469856,0.9734351,0.98369247,-0.89705616,-0.7016355,-0.9957696
-0.99647164,-0.998002,-0.49609914,-0.9660018,0.9973635,0.92299676,0.96479005,-0.42821667,-0.9595065,-0.97789866
-0.99965435,0.088983566,0.99611515,0.99363005,0.9983443,0.9734198,0.92159337,-0.9976651,-0.23674832,0.99971884
-0.65022767,-0.993732,0.07429724,0.99656713,0.988718,0.9923221,0.98943233,-0.9988137,0.9947529,0.9822168
0.99872005,-0.9821924,-0.030914806,-0.9999934,0.9290318,-0.7863936,0.99973774,0.9794357,-0.99763966,0.93975204
0.8767897,0.938436,0.699511,-0.9999434,-0.923092,-0.869045,-0.05964722,0.9999993,-0.99999976,0.9999932
-0.99996245,0.9992681,0.9993218,-0.9999912,-0.9466363,0.99874985,-0.48665005,0.99970007,-0.99999446,0.9975502
0.7758965,-0.953535,0.88763434,-0.9995165,0.9998009,-0.993978,-0.7158057,0.9999426,-0.99999994,0.9999438
-0.9996085,-0.9832408,0.92860633,0.9873051,0.9907318,0.9634254,0.985637,-0.8015942,-0.59728616,0.99996233
0.5254425,-0.8489697,0.99608225,-0.7706917,0.9915546,0.54900384,0.96309835,0.30865973,-0.9530785,0.99999326
-0.9815745,0.85615265,0.89799154,-1.0,0.45230034,0.7890352,0.030356416,0.99999875,-0.99999994,0.9995653
-0.9999722,-0.99621516,0.6219467,0.601809,0.9998772,0.8517595,0.9041736,-0.90572643,-0.7265985,-0.025827926
0.33934724,0.6559881,0.9523108,-0.9027924,-0.59560806,-0.2555169,-0.7412833,0.97754014,-0.99625707,0.99593985
-0.78236824,-0.7264019,-0.5139787,-0.996762,0.5087067,0.74216014,-0.7836123,0.94751513,-0.996338,0.93773013
0.9256038,0.33560723,-0.41253507,-0.99629,0.47424394,0.27037603,0.39032516,0.9951012,-0.99999994,0.9841443
0.9948053,-0.99999523,0.98778576,-0.9999856,0.87403136,-0.98754114,-0.70303214,0.9999439,-0.99999124,0.99994004
-0.75573725,-0.8491595,0.24414109,-0.9993997,0.98824877,-0.80869526,0.9950418,0.9994586,-0.9999271,0.9005844
-0.9981396,-0.99328613,0.9935891,0.99528235,0.7961179,0.990142,-0.86369973,-0.9938173,0.98974293,0.99996907
0.8083467,0.5353297,0.9850193,-0.99703693,-0.91407126,-0.9566284,-0.9624729,0.99988437,-0.99998415,0.99994284
-0.98543906,-0.9971853,-0.8516906,-0.5033937,0.9599984,0.91406935,0.99847287,-0.9628513,-0.8440349,-0.97298706
-0.9999762,0.9918103,0.9957466,-0.99958,0.3076434,0.98933446,-0.7915642,0.99918085,-0.9992935,0.95945644
-0.996804,-0.9949809,0.0009256747,0.99212873,0.998344,0.99046004,0.9988951,-0.997999,-0.1640004,-0.91753596
0.8706478,0.6559205,0.88443613,-0.9971349,-0.8734975,0.97251976,-0.94695026,0.9899559,-0.99994904,0.9995329
-0.8439992,-0.99466586,-0.82232565,-0.7476802,0.81274056,0.93899107,0.9870005,-0.54594237,-0.9006141,-0.9703702
-0.92549986,-0.99452645,0.86517364,-0.9966403,0.9771347,-0.9258829,-0.88242614,0.9975956,-0.9992502,0.9738183
-0.9583114,-0.9438585,-0.55600345,-0.9928646,0.998036,0.9524268,0.9936298,-0.9372862,-0.54693973,-0.99223816
-0.78543115,-0.82766634,0.49381226,0.867548,0.9301166,0.4970064,0.9393369,-0.95325226,-0.06344489,-0.80161476
-0.8447468,-0.97099334,0.7067357,0.9952824,0.93143433,0.8412883,0.9823908,-0.98144114,0.5787173,-0.6775352
-0.9947658,-0.9992461,0.77413493,0.99341804,0.9923963,0.48354045,0.9536058,-0.99558836,0.95405954,-0.20671792
-0.9983169,-0.98190576,-0.87384754,-0.9980658,0.9910644,0.9476118,0.9772018,-0.85434633,-0.9990477,-0.97082496
-0.9836276,-0.8652309,-0.30994523,0.99619055,0.9940078,0.92209554,0.99407357,-0.98943084,0.9967065,0.72402775
-0.95999956,-0.2892343,0.99400496,0.99902266,0.9924962,0.96333086,0.95336306,-0.92867666,0.9998014,0.99996907
-0.99982464,-0.99991447,-0.41233498,0.058606233,0.9991847,0.9728316,0.96224684,-0.99927187,-0.81127274,-0.91487044
-0.6195001,-0.840881,-0.87352985,-0.9994782,-0.5918924,0.7935086,-0.83777094,0.99894965,-0.9999917,0.9738728
0.99870396,0.85123634,0.95944643,-0.9999624,-0.8402365,-0.24765685,0.4901277,0.9934936,-0.9999649,0.99614626
0.95195955,0.53721684,0.996702,-0.99999976,0.99292713,-0.85485846,0.9976095,0.99999547,-0.98798263,0.9999982
-0.9992773,-0.99873906,0.9256958,0.99855363,0.72111136,0.9942348,0.27374336,-0.9997488,0.99181724,0.99412143
0.7421481,-0.18295652,-0.2572039,-0.99939924,-0.9987117,0.62665194,-0.7069131,0.99636585,-0.9998333,0.9708967
0.19015665,-0.99946564,-0.1693975,-0.9807445,-0.45631272,-0.8004704,-0.7736067,0.99709857,-0.99966025,0.9999449
0.6959512,-0.99999833,-0.91070706,-0.99402547,0.9988383,-0.9763136,0.7873634,0.9921023,-0.9996251,0.9460729
-0.9918669,-0.9999271,-0.048245836,0.994585,0.9967382,0.99843615,0.9913075,-0.9996432,0.99803776,0.93331933
0.48369887,-0.9999819,0.72691196,-0.9995358,0.999177,-0.9441057,-0.9669197,0.99877036,-0.9994184,0.9838981
-0.84399277,-0.997071,0.8677743,-0.9122162,0.9918415,-0.42274028,-0.79937416,0.99896187,-0.9922616,0.9814192
-0.9988806,-0.98028743,0.91987455,0.99989766,0.9782103,0.9984468,0.9660458,-0.9995324,0.9914913,0.9999414
-0.99917865,-0.99493206,0.9749121,0.9994887,0.9997766,0.9043573,0.9878896,-0.99283254,0.6811875,0.9997801
-0.72170734,-0.99139285,0.121179625,-0.9838037,0.8638658,0.211964,-0.5170139,-0.8644305,0.23684463,-0.95630497
-0.8804186,-0.99782205,-0.8369426,0.42663416,0.9855655,0.9273668,0.7047706,-0.5717799,0.9981067,0.9812005
-0.8857025,-0.9999182,-0.9672635,0.24028975,0.99784887,0.98617345,0.73544866,-0.9660162,0.9970292,0.89643675
-0.59967154,0.50443035,0.9970309,0.99662185,0.98007923,0.9840506,0.96006215,-0.9846597,0.9988932,0.9997048
-0.9998439,-0.99560034,0.88081896,0.98622566,0.9649441,0.9468241,0.85931325,-0.9980646,0.9292,0.50563824
-0.23156257,0.6203464,0.9901498,-0.8819731,-0.77056867,0.602741,-0.88661134,0.9875585,-0.9996734,0.9971308
-0.9999204,-0.9989612,-0.4704019,0.92599046,0.9995216,0.5653614,0.98691624,-0.9616064,-0.87368345,-0.09730575
-0.8213845,-0.99435383,-0.22830391,0.8959672,0.68976355,0.9244559,0.71989506,-0.9351834,0.39087763,0.040191926
-0.47921154,-0.47887978,0.61120415,-0.980764,-0.7449395,0.9753054,-0.92059153,0.65875,-0.99702847,0.0753646
0.39225727,0.3945466,0.8561186,-0.96247655,-0.010790718,0.20368178,-0.057248615,0.98714924,-0.99993503,0.9986645
-0.96765316,-0.7709942,-0.084823065,0.65653807,0.9998073,0.818347,0.9995466,0.41407514,0.9943638,0.99961174
-0.71515787,-0.9996948,-0.8888656,0.6746286,0.9978982,0.95863944,0.99934596,-0.9024472,0.9930204,0.34177205
-0.99238724,-0.8632434,0.84900016,0.9209967,0.98920316,0.8873004,0.42425656,-0.7894112,-0.41679868,0.9997811
-0.999849,-0.73468417,0.99611324,0.9987704,0.98236907,0.9989918,0.36879817,-0.9993977,0.97921026,0.9999582
0.98122156,-0.45749974,-0.35662165,-0.9998246,-0.8623005,-0.7698924,0.65207285,0.9906816,-0.99999166,0.9415834
-0.87053967,-0.99965346,0.27398688,0.9857414,0.77946836,0.9243583,0.9646468,-0.9971753,0.65423405,-0.29794896
0.29356626,-0.99371946,0.44828764,0.996135,0.4988318,0.93249863,0.978333,-0.99685377,0.8679143,0.45298606
-0.9885521,-0.99852705,0.26046336,-0.999399,0.76046735,0.15489216,-0.98896515,0.9956105,-0.9992598,0.9963494
-0.9956928,-0.999536,0.8883699,0.99230385,0.52336884,0.9956285,-0.99559444,-0.9779826,0.9079294,1.0
-0.97895753,-0.9960499,-0.2166918,-0.74671316,0.99623716,0.995723,0.9667794,-0.30327004,0.99736506,0.9811965
-0.99028724,-0.97450835,0.98822904,0.9994777,0.9951991,0.96183354,0.7591451,-0.9965699,0.8805022,0.9995663
-0.9997173,-0.9996017,0.21726868,-0.9718056,0.97866005,0.9561382,0.3770128,-0.9498837,-0.22238487,-0.90377516
-0.77912426,0.17523502,0.44324943,-0.99987054,-0.99674857,0.805966,-0.48652914,0.9652311,-0.9992454,0.9571965
-0.99978644,-0.99071157,0.7021043,0.9019785,0.9640048,0.98567903,0.52824414,-0.9986696,0.18385048,0.30701894
-0.18984158,0.84204334,0.9732434,-0.99994445,0.84512,-0.80930597,0.49713266,0.9998726,-0.9999954,0.99961036
-0.76859736,-0.97245014,0.96505475,-0.99407107,0.9997258,-0.96532273,0.49227953,0.9998576,-0.9958718,0.9999379
-0.88961846,-0.96296364,0.3074102,-0.99864703,0.967977,0.5861862,0.97515404,-0.8831689,-0.4877689,-0.988699
-0.9071314,-0.97778946,0.33580858,0.9917804,0.9483034,0.88249046,0.9651774,-0.9827459,0.11638396,-0.36325672
0.5683847,0.36527228,0.7552668,-0.94831604,0.6126399,-0.21807893,0.41251302,0.96465814,-0.9999644,0.99570495
-0.95928425,0.9987062,0.96956,-0.6624669,0.99295205,0.9663827,0.9994232,0.67792344,-0.98914856,0.9977122
-0.9434396,-0.975526,0.1800573,0.9973951,0.9994792,0.90066594,0.9982295,-0.954135,0.99957925,0.99747413
0.066975564,0.24049304,0.4767928,-0.99507517,-0.91754144,0.99472237,-0.86554486,0.7752251,-0.99927557,0.9987411
0.9550155,-0.8363421,-0.49438706,-0.76833194,-0.80966586,0.9948868,-0.90905416,0.63598675,-0.9999699,0.99938124
-0.054561518,0.910986,0.94680274,-0.994701,-0.96769816,0.9951155,-0.9733672,0.76674175,-0.99814266,0.993793
-0.9965134,-0.9993396,-0.7319727,0.96767366,0.71005005,0.9702531,0.4745499,-0.9789403,-0.9358488,0.99722046
-0.9999824,-0.9995756,0.0450313,0.984067,0.999066,0.33773628,0.9954978,-0.97442424,-0.67825127,0.9453603
0.9726705,-0.1536153,-0.020715294,-0.9500609,0.6805541,0.06802581,-0.44023812,0.9706517,-0.9998155,0.98328286
-0.84770864,-0.9667608,0.9935626,0.99990195,0.99345225,0.9952501,0.9921699,-0.9998114,0.99946153,0.9997272
0.9987559,-0.9989272,0.9462744,-0.99999547,-0.03804061,-0.83672875,0.6230799,0.9967909,-0.99976104,0.9544972
-0.9801034,0.40417114,0.84462255,0.97594315,0.9709879,0.97542655,0.9884962,-0.99204654,0.9994382,0.907994
