h_2_0,h_2_1,h_2_2,h_2_3,h_2_4
0.9701484,-0.5282835,-0.99221945,-0.93672836,0.91336787
0.96845204,-0.9696599,-0.9757718,-0.96457106,0.9262223
0.8698864,-0.7564078,-0.9514582,-0.9763181,0.87343276
0.99550945,-0.99443334,-0.99741757,-0.9910728,0.99311876
0.9718885,-0.9815198,-0.97707546,-0.9961056,0.93821824
-0.9728325,0.9966258,0.9975948,0.999855,-0.9679509
-0.98300546,0.9990076,0.9988235,0.999649,-0.9909577
-0.82055503,0.065852195,0.95828784,0.05449061,-0.9423826
-0.97765905,0.9930628,0.9534514,0.99050397,-0.84439516
0.9988455,-0.99984354,-0.99538726,-0.99793905,0.99950343
0.99861985,-0.9998782,-0.9908522,-0.9997507,0.99921495
-0.9464997,0.9956897,0.9966188,0.99980074,-0.9494055
-0.9706317,0.98856467,0.97305864,0.9991284,-0.87195486
0.99812275,-0.99907285,-0.9977774,-0.9992128,0.99757135
0.984506,-0.9978113,-0.9319476,-0.9857,0.99676764
-0.9607262,0.99945736,0.9916135,0.99747646,-0.9475428
0.9970623,-0.9963695,-0.99932766,-0.99683374,0.99490863
0.9982279,-0.999546,-0.9952278,-0.9972258,0.99919325
0.98165935,-0.8282045,-0.991141,-0.9717839,0.9560481
-0.9781365,0.9611825,0.93569463,0.8117581,-0.9212466
0.9951088,-0.9983402,-0.98312753,-0.98789823,0.999134
-0.98917085,0.99149305,0.95589674,0.96608764,-0.9561256
0.99796736,-0.99954814,-0.9923246,-0.99299085,0.9994921
-0.91302,0.9877655,0.99199337,0.9991928,-0.8556213
-0.8037776,0.92606014,0.95298654,0.665241,-0.90231776
0.9995981,-0.9997171,-0.999521,-0.9995484,0.99955124
-0.9661657,0.9977411,0.99804085,0.99977887,-0.97494096
-0.77485526,0.93756354,0.9888843,0.99783224,-0.5174998
0.9971267,-0.9992791,-0.9861343,-0.9928806,0.99794245
-0.9447303,0.9948014,0.9965625,0.999771,-0.938514
0.9898992,-0.98168075,-0.9950808,-0.9867095,0.97707844
0.9994682,-0.9998172,-0.99814904,-0.9991298,0.99946296
0.9933208,-0.9446267,-0.99450487,-0.8888625,0.9897294
0.6450546,-0.20726793,-0.6176872,-0.8813442,0.4739966
-0.9878028,0.96844596,0.92453545,0.7669369,-0.9649238
0.99475366,-0.9938429,-0.9954853,-0.9959883,0.99495834
0.99890846,-0.9986877,-0.99907666,-0.99830765,0.99892825
0.98504585,-0.98526615,-0.9252394,-0.93413055,0.99412185
-0.9422377,0.9971215,0.995473,0.9996995,-0.92833203
0.95381546,-0.9673075,-0.9269818,-0.9104893,0.9760187
0.923283,-0.9512598,-0.93873364,-0.8762726,0.9846925
-0.6775849,0.97188103,0.9588312,0.9970686,-0.45692667
0.9910678,-0.9433841,-0.9939122,-0.9881857,0.98249245
0.99110174,-0.99730396,-0.9936597,-0.99841255,0.9898506
-0.30398375,0.9411705,0.57467425,0.9496052,0.6078378
0.992047,-0.99819046,-0.9714778,-0.99236697,0.997491
0.9941462,-0.99531,-0.98658955,-0.9645315,0.9911746
0.9902365,-0.9938296,-0.96041524,-0.9655309,0.9981436
-0.9500603,0.9957007,0.9971858,0.99978954,-0.95242506
0.9812312,-0.9836654,-0.98648053,-0.99380165,0.9508763
0.85181665,-0.32734042,-0.8293686,-0.82848376,0.7063587
-0.9989502,0.9990127,0.998709,0.99991894,-0.9967954
-0.9473144,0.99546444,0.99661875,0.9997762,-0.93830335
0.97149247,-0.97437435,-0.9626891,-0.98507804,0.9781936
0.9881791,-0.96923596,-0.9934856,-0.99580854,0.92829305
-0.9267244,0.99510735,0.9944807,0.999715,-0.93411136
-0.99316674,0.99903697,0.9986975,0.99958134,-0.99482524
-0.95380515,0.99700713,0.995191,0.99966455,-0.93820405
-0.95161915,0.99946207,0.99166167,0.9966099,-0.9508604
0.92494285,-0.9410293,-0.92701226,-0.95896333,0.83172923
0.9833283,-0.9594765,-0.9456922,-0.9734703,0.9852472
0.9919458,-0.9941256,-0.9812098,-0.9899825,0.99793494
-0.8033617,0.8217747,0.6964757,0.89157254,-0.25107825
-0.3583111,0.6025326,0.6721314,-0.6396555,-0.5468695
-0.9279492,0.90477633,0.9945924,0.88669246,-0.98682547
-0.96143144,0.9952009,0.98900354,0.9995098,-0.8700557
0.9494747,-0.9286563,-0.9555307,-0.9435606,0.90368867
0.9384893,-0.86534387,-0.8692986,-0.8417325,0.9257608
0.9629709,-0.85094,-0.8804391,-0.97336435,0.9412818
-0.9523749,0.9960477,0.9969058,0.99977016,-0.94933355
-0.94767064,0.8632046,0.8200225,0.9811036,-0.5506641
-0.6424496,0.9942271,0.921436,0.9965847,-0.047650695
-0.9966256,0.9989869,0.997355,0.9998209,-0.9967937
0.92011666,-0.61961514,-0.9588312,-0.94127303,0.88183033
0.9832071,-0.9578693,-0.967775,-0.97652084,0.98421067
0.99545527,-0.9987462,-0.98985046,-0.9993403,0.9945203
-0.86269325,0.8656054,0.845168,-0.042971928,-0.86589605
0.9216489,-0.6928503,-0.7475208,-0.97655034,0.8314543
0.95979196,-0.85766864,-0.9878487,-0.98389924,0.9550935
-0.92149514,0.99666107,0.99274224,0.99935025,-0.94580424
0.9616761,-0.40739548,-0.9864154,-0.9660013,0.8608103
-0.98451835,0.9981153,0.99467045,0.9995204,-0.9606749
-0.9991374,0.9992286,0.99892133,0.9999174,-0.9975981
0.99515384,-0.9938276,-0.9979247,-0.9720435,0.99417716
-0.97564346,0.9992519,0.99793446,0.9996814,-0.9910536
0.9833455,-0.9637808,-0.985115,-0.9673062,0.9820357
0.68699765,-0.79221785,-0.8031014,-0.666894,0.8582541
-0.56991255,0.9825351,0.8879538,0.99659866,-0.8433338
-0.6206754,-0.17774951,0.9771538,0.7442278,-0.83040076
-0.9666914,0.8610545,0.9878441,0.7625278,-0.9917501
-0.9288067,0.99584246,0.99403137,0.99959636,-0.9458726
0.98006594,-0.9863159,-0.9839823,-0.9935994,0.9587124
-0.9016874,0.99925065,0.9717308,0.9934987,-0.8048585
-0.9550454,0.9948652,0.99621457,0.9996634,-0.93556744
0.99496454,-0.98494834,-0.9986483,-0.99039084,0.98505825
0.9655912,-0.9194454,-0.96973956,-0.9385197,0.9540444
-0.9913714,0.98794085,0.9731522,0.9810834,-0.97118294
-0.98984015,0.9915533,0.9657037,0.9990277,-0.9917518
0.9149693,-0.9742028,-0.98238355,-0.9851753,0.953745
0.9880565,-0.89074194,-0.9904391,-0.9833089,0.9626328
-0.99674743,0.9927875,0.9937485,0.9934431,-0.9948077
0.24246559,-0.35796845,0.78829277,-0.9459145,0.20787713
0.94668925,-0.8938972,-0.78302556,-0.9206598,0.9501474
0.83731496,-0.7297059,-0.9288087,-0.96689373,0.86155105
0.9793708,-0.9603157,-0.98479974,-0.9954148,0.98239666
-0.90304744,0.9965698,0.9834293,0.99845624,-0.9086259
0.76052076,-0.98370206,-0.86180097,-0.9678576,0.8926035
-0.9866869,0.9994478,0.9991715,0.9995762,-0.9952559
-0.94790477,0.9962587,0.9965309,0.999776,-0.95481056
0.98566836,-0.9854743,-0.9203402,-0.9603876,0.9915062
0.96554583,-0.945547,-0.98761535,-0.9898712,0.9692525
0.9401262,-0.9176138,-0.8849266,-0.8996859,0.85245025
-0.95078295,0.9953239,0.9968101,0.999747,-0.9437411
0.6890619,-0.6682819,-0.64498633,-0.93124974,0.7881095
-0.8816244,0.80475664,0.98864996,0.9648864,-0.9601978
-0.8049386,0.9926447,0.95060605,0.9973617,-0.82975644
0.98904777,-0.99094707,-0.9873599,-0.9099668,0.9828641
-0.88518983,0.9882139,0.9952822,0.9994137,-0.8925236
0.9937134,-0.9534582,-0.9921999,-0.99253607,0.9880021
0.9950752,-0.97072375,-0.99265397,-0.99459726,0.9923347
0.9565232,-0.99492234,-0.6587314,-0.9908386,0.99505734
-0.9377407,0.9947919,0.99620897,0.9993414,-0.9636641
0.9709859,-0.99686646,-0.75934094,-0.9905919,0.99674237
0.9388991,-0.79193664,-0.9694405,-0.93693715,0.9384716
0.99214154,-0.9958343,-0.99417865,-0.9960411,0.9925596
-0.75054234,0.105864495,0.9699692,0.8232653,-0.9169148
0.8719271,-0.9384981,-0.09859404,-0.82670724,0.98610044
0.8775419,-0.9184008,-0.7458963,-0.91685754,0.8762283
-0.8982495,0.98303884,0.9880452,0.99903476,-0.7802911
0.99623835,-0.9994161,-0.9902555,-0.986848,0.99897397
-0.90363175,0.9990254,0.97589207,0.9850152,-0.8841004
-0.62450784,0.9895882,0.84206605,0.95097613,-0.13139375
0.99338627,-0.9935939,-0.997729,-0.9972333,0.98626393
-0.76144856,0.993486,0.9391533,0.9942305,-0.9091345
0.99980587,-0.99989915,-0.99968165,-0.999799,0.9997995
-0.9865068,0.9987988,0.97494733,0.99911517,-0.89899755
-0.99864453,0.9992375,0.99898994,0.99990195,-0.99740714
0.98770386,-0.99044335,-0.963639,-0.9720163,0.9965749
0.99850357,-0.9956103,-0.9970188,-0.99746937,0.99618644
0.9779563,-0.939058,-0.9380264,-0.99435246,0.9781356
0.9916458,-0.9573962,-0.98407114,-0.99466777,0.98606586
-0.53011405,0.9206112,0.9029982,0.98861337,-0.057403434
-0.98517096,0.96558976,0.96872896,0.9819467,-0.9587659
0.9997798,-0.9998919,-0.9996341,-0.9998485,0.999728
-0.9699651,0.9980999,0.99810225,0.99975115,-0.97759926
-0.6362729,0.9922999,0.8857787,0.9958045,0.16786085
0.99807894,-0.99899304,-0.99799925,-0.99863404,0.99814427
0.9994926,-0.99973047,-0.9995069,-0.9996416,0.99939716
0.9807525,-0.98478025,-0.9786225,-0.97477025,0.98494714
-0.9989577,0.99939275,0.9991438,0.99986935,-0.99854225
0.9865087,-0.9688875,-0.9522717,-0.98817664,0.9863672
-0.874636,0.99356526,0.9871247,0.99978065,-0.89003026
0.95861685,-0.97925764,-0.9765069,-0.98096657,0.9399564
0.88336056,-0.16436483,-0.88501316,-0.9723584,0.5880836
0.9942678,-0.99423075,-0.9968225,-0.99604905,0.99225944
0.9969118,-0.99822783,-0.99370486,-0.99431825,0.9992448
0.96668696,-0.8146366,-0.9842775,-0.85580856,0.9535011
0.9947439,-0.99139196,-0.9904927,-0.9920884,0.99743307
0.9964191,-0.97596586,-0.9945513,-0.9955588,0.9923964
0.98892444,-0.96667784,-0.98481154,-0.986031,0.9860634
0.90953594,-0.9160628,-0.4941984,-0.94690484,0.9396909
-0.9380733,0.9927747,0.98471814,0.999142,-0.83266634
0.9599085,-0.94738525,-0.9789828,-0.99755406,0.8447658
0.9945935,-0.98731697,-0.99768025,-0.9846197,0.9807143
-0.6081791,0.851413,0.9779449,0.99511606,-0.09168462
0.96986043,-0.96356916,-0.8391857,-0.9958197,0.97423446
-0.8292292,0.9932395,0.97101,0.9990016,-0.8672644
-0.910655,0.674948,0.7366995,-0.3681793,-0.83396256
-0.9894506,0.9994126,0.9972303,0.99913746,-0.9885151
0.99875075,-0.996914,-0.99871445,-0.9974116,0.9968003
-0.8441824,0.97920793,0.9897686,0.99933994,-0.8790287
0.97190696,-0.9814542,-0.978471,-0.9801465,0.96893144
0.9944018,-0.98713934,-0.9971057,-0.98957556,0.9805883
-0.9815987,0.9991105,0.9986859,0.999597,-0.99198353
-0.9506793,0.99604255,0.9971423,0.99981636,-0.9518938
-0.9326848,0.99252224,0.9963387,0.9996839,-0.91499245
0.99281883,-0.9991326,-0.9882269,-0.98563826,0.9979348
0.9876281,-0.99529445,-0.94559324,-0.9798786,0.9977673
-0.8864387,0.9301689,0.98265517,0.970948,-0.9766668
0.97421646,-0.9934031,-0.9054347,-0.9924003,0.991906
0.9915383,-0.9944564,-0.9949669,-0.9958027,0.98522055
0.60439396,-0.8292932,0.40610504,-0.81678325,0.8321787
0.93612343,-0.99132663,-0.49490407,-0.9815796,0.99170154
-0.955485,0.9962355,0.9974153,0.9998222,-0.95554465
0.9754789,-0.9661937,-0.8746813,-0.94304025,0.98515326
0.98300767,-0.86809826,-0.9881029,-0.9551039,0.9660313
-0.9422663,0.99504685,0.9963764,0.9997479,-0.935606
0.8855512,-0.9717296,0.05232012,-0.9516512,0.9696864
-0.9368787,0.9954349,0.99549013,0.99968517,-0.9256266
0.9932236,-0.9965204,-0.98070246,-0.9852491,0.9987961
-0.835324,0.9950938,0.9732765,0.9986949,-0.6172366
0.9995424,-0.9998667,-0.99896115,-0.9998052,0.99961656
0.9684642,-0.9892584,-0.9723008,-0.9920445,0.9774574
-0.7810902,0.9926828,0.9592307,0.99817675,-0.35327354
-0.95116687,0.9973768,0.9965907,0.99976397,-0.9667851
-0.6468179,0.98857105,0.9008646,0.9938309,-0.85408443
0.9946766,-0.9921387,-0.9957576,-0.99560696,0.99281514
-0.83046937,0.98180157,0.991994,0.9992055,-0.81077236
0.7765617,-0.08353244,-0.71772635,-0.97586054,0.39663175
0.93725723,-0.90642875,-0.9719895,-0.98762035,0.93056524
-0.95430154,0.9387583,0.94422936,0.99756986,-0.93997246
0.9617068,-0.9118852,-0.97313607,-0.9341902,0.815352
-0.6939598,0.96476525,0.95188564,0.99333405,-0.85779727
-0.9862871,0.985734,0.9658108,0.9724273,-0.95611554
0.98662657,-0.9956982,-0.99176633,-0.9970316,0.98604804
0.69977444,-0.9019572,-0.5716996,-0.976042,0.6461889
0.99757063,-0.9994315,-0.9928391,-0.9934373,0.9992723
-0.9783521,0.9982775,0.99868727,0.9995099,-0.99204355
0.990946,-0.9688122,-0.9875255,-0.9745652,0.9895253
0.99906003,-0.9996735,-0.9987899,-0.9981538,0.9992567
0.99739033,-0.9980733,-0.960329,-0.9032835,0.9982266
0.9514453,-0.976589,-0.9476221,-0.9860954,0.9254585
-0.99252194,0.9751321,0.9881834,0.9982279,-0.9722291
-0.52372473,0.99858874,0.6123413,0.9459434,-0.5444987
-0.9346998,0.99499685,0.99507016,0.9996809,-0.932766
0.9680859,-0.9850736,-0.9829401,-0.99261487,0.96649647
0.52823704,-0.72698164,0.5987642,-0.78670925,0.7859402
0.8454888,-0.4161226,-0.8626725,-0.8171087,0.5101194
0.99225986,-0.9954854,-0.9961766,-0.9973778,0.99014676
0.9950634,-0.9889676,-0.9984207,-0.99642795,0.9804318
-0.98821414,0.9829632,0.96391517,0.96405315,-0.95917785
0.98444366,-0.9372446,-0.97679204,-0.987729,0.97925466
-0.98363453,0.9842901,0.9456265,0.94737095,-0.93661565
-0.99644756,0.99852026,0.9979578,0.9998465,-0.9924635
0.99625355,-0.97331715,-0.9946852,-0.9947949,0.9929564
0.98556006,-0.99639016,-0.9509424,-0.9859896,0.9975096
-0.8413774,0.98113275,0.9832167,0.99730134,-0.7721907
0.98278433,-0.9640664,-0.9277367,-0.9527174,0.98685974
0.9566568,-0.9196654,-0.9374358,-0.9594831,0.95478743
-0.6945412,0.9924394,0.92164826,0.99402493,-0.8840811
0.9981448,-0.99868935,-0.99795616,-0.9976958,0.9978562
0.97913504,-0.93910354,-0.98490024,-0.9640617,0.9753395
-0.9703873,0.99696285,0.9974385,0.99984086,-0.96516496
0.9866455,-0.9970811,-0.9855401,-0.9810612,0.99121475
-0.67327064,0.77651685,0.7813683,0.8923578,-0.40336618
-0.95802975,0.98524255,0.99627966,0.9957715,-0.9835249
-0.934212,0.99229234,0.99682397,0.9994781,-0.9328703
0.9820831,-0.97913647,-0.89194924,-0.9143761,0.99130374
-0.78582317,0.99599826,0.95560503,0.9998356,-0.891095
-0.99491537,0.99891144,0.97802794,0.9968461,-0.9664836
-0.801409,0.99351543,0.96875346,0.9986023,-0.7292606
-0.5139953,0.98204696,0.85506105,0.9981784,-0.62128276
-0.54046506,0.688608,0.9894917,0.97992456,-0.55681634
-0.97992206,0.8721139,0.84831464,0.28015128,-0.95169204
0.8655968,-0.83060265,-0.5760837,-0.77794117,0.91515166
-0.9584536,0.9798295,0.99048394,0.9958582,-0.96292514
-0.83928275,0.880764,0.87328833,-0.007755974,-0.87550974
0.9916147,-0.98406583,-0.98983735,-0.9883341,0.9903888
-0.94845134,0.9965717,0.9965886,0.9997679,-0.9497524
-0.99628794,0.99844056,0.99685705,0.99981713,-0.99040616
-0.8769787,0.9920871,0.982823,0.9988458,-0.8857981
0.9764488,-0.9377868,-0.95466655,-0.9467419,0.9464506
-0.802644,0.99051476,0.9835976,0.9987767,-0.74230844
0.9976456,-0.99974686,-0.9882666,-0.9941743,0.99933845
-0.89066285,0.9988738,0.97895336,0.9912084,-0.8121319
0.98418665,-0.9964441,-0.91944635,-0.98779154,0.99798566
0.9996191,-0.99976534,-0.99952614,-0.9995361,0.99960315
-0.9135591,0.99909794,0.9806355,0.9970902,-0.83283263
-0.87817323,0.9735147,0.98701894,0.9990002,-0.74077237
-0.9568883,0.9940602,0.9969714,0.9995314,-0.96553737
0.9849357,-0.96129996,-0.9939557,-0.9509155,0.9543744
0.99653876,-0.99733216,-0.9965473,-0.9979087,0.99658346
0.8566817,-0.94905025,-0.81532764,-0.9846081,0.8036579
-0.98671776,0.9774189,0.995326,0.99932015,-0.9507205
-0.9790144,0.99888647,0.99868935,0.99967873,-0.9884289
0.99468535,-0.9855448,-0.9921732,-0.99772877,0.9952796
-0.77342725,0.98799086,0.8675386,0.7388063,-0.79301196
0.98495233,-0.9830794,-0.99216175,-0.99160635,0.98369074
0.9865336,-0.9780125,-0.9926171,-0.99722254,0.940641
-0.92820925,0.99700165,0.9933193,0.999488,-0.9014775
0.9977877,-0.9983493,-0.9978538,-0.99757034,0.9982295
-0.7467662,0.9954904,0.9295111,0.99574196,-0.8471956
0.9079773,-0.8490328,-0.96609503,-0.98565125,0.9261995
0.99569374,-0.99077165,-0.99859995,-0.9865306,0.9870386
0.7723296,-0.8848541,-0.7515965,-0.9465368,0.6038619
-0.9490122,0.99546856,0.99769515,0.9996834,-0.9540218
0.9916033,-0.996231,-0.9960377,-0.99752325,0.9891895
0.9988244,-0.9983035,-0.9978,-0.9974545,0.9971172
0.9905337,-0.977558,-0.996608,-0.9909789,0.98030657
-0.61493874,0.997777,0.55215883,0.9392701,-0.59893316
0.9830663,-0.9958768,-0.9208376,-0.98821414,0.99765617
-0.29317105,0.99273753,0.5496772,0.9909584,-0.42188337
-0.970369,0.9959909,0.99779594,0.99728036,-0.9924595
0.9748377,-0.9921697,-0.9920484,-0.9962643,0.9774438
-0.76770353,0.987581,0.9563716,0.99087936,-0.937648
0.9926774,-0.96311337,-0.9862028,-0.99467385,0.9882988
0.96669257,-0.976961,-0.985158,-0.99421555,0.9696937
-0.8683116,0.9994162,0.9226835,0.9825468,-0.8446256
-0.9859043,0.98707956,0.9575437,0.99216694,-0.946313
0.87411374,-0.9676904,-0.3372243,-0.9930672,0.96347314
-0.3000444,0.773052,0.5783838,-0.0025057262,-0.4238362
-0.98937106,0.99694276,0.997312,0.999864,-0.97767395
-0.9865374,0.9963498,0.9973499,0.9998413,-0.9744921
-0.7027015,0.9804687,0.9258661,0.9507037,-0.93648803
-0.94323456,0.99665123,0.9970963,0.9993583,-0.9661374
0.99914414,-0.9997676,-0.9982403,-0.99960667,0.99930984
-0.8968526,0.9892805,0.98694104,0.9991229,-0.77244276
-0.9825914,0.9783575,0.932444,0.79676354,-0.95623606
0.8728268,-0.20283543,-0.80203694,0.16042511,0.88626593
-0.9306706,0.99572587,0.99404496,0.9994672,-0.95305985
-0.559942,0.99014395,0.9700865,0.9472103,-0.11293155
-0.99721515,0.99969923,0.9856302,0.9985806,-0.979717
-0.9168994,0.9880896,0.992382,0.99929273,-0.86943966
0.9898875,-0.9750735,-0.9943636,-0.9845937,0.96000123
0.9986264,-0.99791163,-0.9966904,-0.99649394,0.99627244
-0.97079533,0.9529709,0.8641772,0.93247503,-0.9647974
-0.9780764,0.9981595,0.99647045,0.99959964,-0.9666656
-0.9391714,0.9947067,0.9960314,0.999708,-0.9443064
-0.8164359,0.94540143,0.98386973,0.9983794,-0.70444614
0.98458636,-0.9774048,-0.9124738,-0.9310012,0.98942655
-0.94500685,0.81210953,0.7939858,0.0040911566,-0.90339094
0.96997964,-0.9776663,-0.95089793,-0.9842463,0.9630949
0.9933668,-0.9826242,-0.99209285,-0.9933719,0.99241704
0.9964524,-0.9989283,-0.987837,-0.9880185,0.99914455
0.71184117,-0.824066,-0.70343846,-0.8563985,0.39664418
0.99969774,-0.9998879,-0.99936473,-0.99956304,0.9997434
0.9992925,-0.9995801,-0.99651045,-0.9972019,0.9988439
0.99969643,-0.9997975,-0.9995214,-0.9996811,0.9995394
-0.98388374,0.9972151,0.972148,0.99267036,-0.90021276
-0.8345567,0.9912644,0.93046415,0.9869292,-0.52446085
0.98739165,-0.95778954,-0.9810957,-0.976681,0.9877698
-0.94738257,0.9926969,0.9935067,0.9961626,-0.9352542
-0.9830259,0.898987,0.88572156,0.5027803,-0.95416015
0.9856093,-0.89858896,-0.99618477,-0.9649119,0.951806
-0.98045063,0.99903005,0.99845403,0.99951726,-0.98886263
0.968447,-0.9749597,-0.8055472,-0.95497155,0.98696715
0.9871182,-0.9561177,-0.9934968,-0.9634948,0.9383189
0.9772574,-0.98154193,-0.97667783,-0.99830496,0.99064296
-0.98167175,0.9989889,0.9989016,0.9996865,-0.9910762
0.95405525,-0.92160237,-0.84760875,-0.99263173,0.94832873
0.99804014,-0.99966884,-0.9933579,-0.9997729,0.9986215
-0.9497776,0.9954119,0.99680877,0.9997872,-0.94449747
-0.97863805,0.85149837,0.8446108,0.2870093,-0.937731
-0.9187932,0.9991615,0.98423773,0.9975781,-0.8635874
0.99745333,-0.99573666,-0.99926376,-0.9958699,0.9946109
-0.8526003,0.9895978,0.98514324,0.99959993,-0.877042
-0.99701446,0.9984928,0.9974862,0.9998572,-0.9910807
-0.99285746,0.9981289,0.98226,0.99942005,-0.9377208
0.9406932,-0.9959088,-0.65976745,-0.9897578,0.99478346
-0.99571866,0.9984965,0.9944048,0.99944156,-0.98479027
-0.9779965,0.9981029,0.99855345,0.999344,-0.99078697
-0.9240963,0.9682737,0.99270165,0.9984253,-0.9017711
-0.9495905,0.99594903,0.99723476,0.9998042,-0.9516479
0.9756994,-0.9842821,-0.98561984,-0.99605584,0.9715042
0.97313434,-0.98962134,-0.96337336,-0.99657995,0.9605765
-0.8219092,0.99610376,0.96190137,0.9974332,-0.93214315
-0.9972534,0.9982748,0.9966983,0.9998692,-0.98924524
0.9939738,-0.9972647,-0.9831297,-0.9859712,0.99876857
-0.8735879,0.9982203,0.9760302,0.99749255,-0.7505402
-0.8265949,0.17487842,0.3107043,-0.42262346,-0.58710414
-0.8257252,0.9509886,0.99015486,0.99818593,-0.65091836
0.9915676,-0.9914133,-0.97431135,-0.9363409,0.98932785
0.87525594,-0.1434365,-0.95201594,-0.8824203,0.74151844
-0.51447034,0.91618294,0.9356717,0.9912088,-0.29164064
0.9525334,-0.9019099,-0.9886469,-0.98665136,0.96613055
-0.9588035,0.9967769,0.99763614,0.9998176,-0.961817
-0.93055016,0.9622853,0.9873213,0.9388907,-0.9776567
-0.9938045,0.98022336,0.9877255,0.9942609,-0.9906484
0.95657164,-0.92553025,-0.8984956,-0.6876953,0.9720806
-0.92026037,0.99044293,0.99431956,0.9996465,-0.89972067
0.998435,-0.99970955,-0.9930616,-0.99462134,0.99960876
-0.7883573,0.9965127,0.943868,0.99614894,-0.93678075
0.984871,-0.9947997,-0.9933119,-0.9973274,0.9843619
0.9959807,-0.970225,-0.99413,-0.9944865,0.99280256
0.99571186,-0.96849775,-0.99376637,-0.9943911,0.99227947
0.95208055,-0.73890305,-0.91986114,-0.9678183,0.87354225
-0.74557567,0.96084857,0.983757,0.9993492,-0.85290617
-0.9087318,0.9069579,0.9914514,0.9862058,-0.9599262
0.9604894,-0.98651063,-0.9756976,-0.9935689,0.94973457
0.8300182,-0.87670267,-0.7736007,-0.9399613,0.6632044
0.9979493,-0.99598485,-0.99953216,-0.99179107,0.9967273
-0.90614456,0.9850238,0.99103904,0.99938667,-0.8248466
0.8443978,-0.8583961,-0.6988597,-0.8895073,0.8083983
-0.92375684,0.9941837,0.99539876,0.9996346,-0.89506906
-0.99201053,0.9986547,0.96931106,0.99920595,-0.8963349
0.72589266,-0.1281538,-0.15807648,-0.81387484,0.55995065
0.9962301,-0.99873173,-0.9880709,-0.9899539,0.99925965
0.9852465,-0.9964052,-0.9285162,-0.9881891,0.99803233
-0.5670811,0.9951127,0.8264958,0.99655396,-0.8522737
-0.99761146,0.99838066,0.9977174,0.99987316,-0.99228454
0.9856633,-0.9984879,-0.9208295,-0.98771065,0.99798054
-0.74958265,0.9696371,0.9873446,0.9944196,-0.63928145
0.9247149,-0.9712589,-0.60667443,-0.9835553,0.97813666
-0.6737154,0.9964374,0.8932809,0.9956499,-0.5742185
0.98724055,-0.99468416,-0.99247366,-0.997128,0.9848345
-0.94936657,0.9978743,0.9955053,0.9995199,-0.9435249
-0.99165696,0.9500504,0.9881426,0.9942131,-0.9819955
0.9753082,-0.9915743,-0.9915054,-0.9957837,0.97653365
-0.9357482,0.9934997,0.9969395,0.999703,-0.9309277
0.99783486,-0.9987076,-0.9895649,-0.9908224,0.99821424
0.9898708,-0.99598086,-0.99384457,-0.99632454,0.988044
-0.99206966,0.9977862,0.9934219,0.9986247,-0.9860797
-0.9881275,0.99528843,0.9972836,0.9997866,-0.9730274
-0.91060495,0.9969561,0.9908974,0.9993905,-0.84905285
-0.9456971,0.9970649,0.9959564,0.99972135,-0.9375107
-0.87183386,0.9176334,0.85004115,0.97648466,-0.37702128
0.9971065,-0.99839914,-0.9816541,-0.9931643,0.99498165
0.984776,-0.9836799,-0.9871042,-0.9932954,0.98466676
0.99587035,-0.9912091,-0.9980223,-0.9930573,0.99344534
-0.9899961,0.9995793,0.9993031,0.9993726,-0.99725896
-0.90252995,0.9944712,0.99097896,0.99933714,-0.92931974
0.9264263,-0.95412827,-0.92623776,-0.9392068,0.9083056
-0.94823843,0.9923561,0.99011093,0.99947006,-0.9066547
-0.6860076,0.7465893,0.60464466,0.5098576,-0.24770701
-0.98084754,0.96386945,0.92151505,0.8657888,-0.93285525
-0.9925399,0.98950684,0.97937226,0.9854731,-0.9762298
0.9721987,-0.98304063,-0.9789508,-0.9952683,0.9643664
-0.68939584,0.90067226,0.95661795,0.9967579,-0.28827164
0.90023416,-0.95955175,-0.8388394,-0.9539679,0.9757444
0.9935605,-0.99706686,-0.9687818,-0.99362355,0.9953923
0.9989609,-0.99938464,-0.99513274,-0.99910665,0.99805164
-0.9888143,0.9994925,0.9884841,0.99710155,-0.966933
0.9172991,-0.9502121,-0.31081772,-0.9640557,0.9571877
-0.2925907,0.9792142,0.62334514,0.9779006,0.4044968
-0.8880796,0.9799564,0.9901136,0.9992144,-0.78405184
-0.9993998,0.9996435,0.9993129,0.9997953,-0.9991693
0.97790164,-0.8702055,-0.997423,-0.98329467,0.97886497
-0.9045564,0.9964344,0.98993486,0.9994991,-0.8281671
0.9946395,-0.9750182,-0.9986421,-0.9803655,0.9885043
0.91797954,-0.97838455,-0.7918526,-0.9663877,0.93230015
0.98390245,-0.9260851,-0.98953414,-0.95688397,0.9340818
0.9831476,-0.8787426,-0.9833306,-0.9849237,0.9673671
0.9965998,-0.9989976,-0.9874707,-0.98990285,0.9984092
-0.99651355,0.9970032,0.99568796,0.9997746,-0.9798992
0.98982465,-0.99591637,-0.9777306,-0.9944945,0.987664
-0.9510833,0.99567354,0.9971373,0.99980485,-0.9481769
-0.9423428,0.9992732,0.9900753,0.9974605,-0.9264224
0.9876489,-0.88809973,-0.9903108,-0.98394865,0.97446984
0.9963036,-0.9935328,-0.99598503,-0.9959647,0.9949223
0.99718183,-0.9992087,-0.9875711,-0.99013823,0.99920845
-0.67884076,0.9922093,0.9210121,0.9950093,-0.19969933
-0.9496055,0.9966808,0.996153,0.9996298,-0.945106
0.92664975,-0.8927104,-0.67716235,-0.8699844,0.947389
