h_2_0,h_2_1,h_2_2,h_2_3,h_2_4,h_2_5,h_2_6,h_2_7,h_2_8,h_2_9,h_2_10,h_2_11,h_2_12,h_2_13,h_2_14
0.74985147,0.0,0.75909555,0.0,1.1270276,0.94295734,0.8798183,0.6970165,0.0,0.0,0.0,0.0,0.7089622,0.0,0.0
0.85042185,0.0,0.76441646,0.0,1.1809794,1.0074916,0.85356593,0.7007479,0.0,0.0,0.0,0.0,0.710716,0.0,0.0
0.5495956,0.0,0.6778724,0.0,1.0808412,0.81886345,0.8051276,0.6571293,0.036114894,0.015268567,0.0,0.0,0.52906775,0.0,0.030422699
0.51858187,0.0,0.83696806,0.0,1.3052127,0.8014776,0.89755934,0.74373144,0.19075216,0.14462009,0.0,0.0,0.48987508,0.2625193,0.2527551
0.8833467,0.0,0.72418976,0.0,1.1197913,1.0181571,0.790436,0.638067,0.0,0.0,0.0,0.0,0.71727693,0.0,0.0
0.81551266,0.0,0.7887949,0.0,1.1821347,0.9937099,0.78141934,0.6728444,0.0,0.0,0.0,0.0,0.66163844,0.0,0.0
0.8833467,0.0,0.72418976,0.0,1.1197913,1.0181571,0.790436,0.638067,0.0,0.0,0.0,0.0,0.71727693,0.0,0.0
0.5630686,0.07561053,0.5947229,0.0,0.85810024,0.6488445,0.69164944,0.45001978,0.17682843,0.10129506,0.0,0.0,0.5083626,0.024715945,0.018690538
0.0,1.0549008,0.0,0.0,0.03778471,0.0037702024,0.09199668,0.0,1.1727756,1.9139829,0.0,0.0,0.0,1.4208448,1.4556211
0.83714116,0.0,0.722051,0.0,1.0487818,0.9589989,0.8165348,0.59476924,0.0,0.0,0.0,0.0,0.73190314,0.0,0.0
0.77751416,0.0,0.7304323,0.0,1.1357367,0.97896886,0.8260819,0.6690335,0.0,0.0,0.0,0.0,0.6636134,0.0,0.0
0.69192374,0.0,0.7235335,0.0,1.0895363,0.91808945,0.86073947,0.6702417,0.0,0.0,0.0,0.0,0.6728785,0.0,0.0
0.0,1.1485605,0.0,0.0,0.0,0.0,0.25985003,0.0,1.5801165,2.0276918,0.0,0.0,0.0,1.4373323,1.8803141
0.0,0.8915229,0.0,0.0,0.0,0.0,0.23911193,0.0,1.0089409,1.2661496,0.0,0.0,0.0,0.70464236,1.190349
0.41548496,0.20089385,0.4546963,0.0,0.68363696,0.60046256,0.5246662,0.27717167,0.23879,0.3333029,0.0,0.0,0.4527647,0.23793183,0.08529246
0.51438475,0.018510941,0.56107724,0.0,0.69375247,0.6784344,0.6479227,0.38545275,0.02237214,0.0,0.0,0.0,0.60903424,0.0,0.0
0.0,0.737732,0.0,0.0,0.0,0.0,0.2872803,0.0,1.0632347,1.3187892,0.0,0.0,0.0,0.8769931,1.188678
0.4510984,0.00087982626,0.5685173,0.0,0.9768078,0.767838,0.7718339,0.6210862,0.048608996,0.05722223,0.0,0.0,0.47449946,0.0049590394,0.06475352
0.7710954,0.0,0.78296494,0.0,1.176438,0.96471804,0.83551806,0.69728345,0.0,0.0,0.0,0.0,0.6721704,0.0,0.0
0.6369038,0.0,0.71851003,0.0,1.0717446,0.8629206,0.7889304,0.6110104,0.023750437,0.0,0.0,0.0,0.62131226,0.0,0.0
0.8833467,0.0,0.72418976,0.0,1.1197913,1.0181571,0.790436,0.638067,0.0,0.0,0.0,0.0,0.71727693,0.0,0.0
0.0,1.0168887,0.35575762,0.0,0.04703124,0.030477837,0.05797836,0.0,1.0290619,1.581215,0.0,0.0,0.0,1.3255676,1.1312938
0.41966927,0.0,0.5967704,0.05152129,0.9306879,0.7788107,0.7503479,0.5559141,0.04185375,0.03164225,0.0,0.0,0.5163125,0.07917519,0.0
0.8416562,0.0,0.72105277,0.0,1.1138809,0.99085677,0.8440954,0.66442716,0.0,0.0,0.0,0.0,0.7306671,0.0,0.0
0.71113944,0.0,0.7621417,0.0,1.1267658,0.91944176,0.8208391,0.6658736,0.0,0.0,0.0,0.0,0.6582025,0.0,0.0
0.6098149,0.0,0.6840627,0.0,1.0822276,0.87303156,0.8007931,0.65752256,0.0,0.0,0.0,0.0,0.58018297,0.0,0.0
0.0,1.6718473,0.0,0.0,0.0,0.0,0.2545642,0.0,2.015906,2.464452,0.0,0.0,0.0,1.5548433,2.3720436
0.0,1.437948,0.0,0.0,0.0,0.0,0.07747369,0.0,1.665539,2.2500997,0.0,0.0,0.0,1.2246594,1.8963004
0.6502594,0.0,0.7589226,0.0,1.1267937,0.86823654,0.8247883,0.66341853,0.0,0.0,0.0,0.0,0.61183804,0.0,0.0
0.40703112,0.1158933,0.3474629,0.0,0.48011327,0.48173183,0.6126483,0.3366547,0.15536131,0.10326747,0.0,0.0,0.5020014,0.122672275,0.03534883
0.81551266,0.0,0.7887949,0.0,1.1821347,0.9937099,0.78141934,0.6728444,0.0,0.0,0.0,0.0,0.66163844,0.0,0.0
0.8416562,0.0,0.72105277,0.0,1.1138809,0.99085677,0.8440954,0.66442716,0.0,0.0,0.0,0.0,0.7306671,0.0,0.0
0.75288886,0.0,0.79821336,0.0,1.1912612,0.9522095,0.7803465,0.66933334,0.0,0.0,0.0,0.0,0.623368,0.0,0.0
0.6738193,0.0,0.5703995,0.0,0.9295734,0.92992693,0.74965584,0.60420406,0.0,0.0,0.0,0.0,0.6529216,0.0,0.0
0.2697062,0.020917207,0.5284122,0.0,0.92508954,0.6406847,0.7928971,0.58708096,0.18361102,0.12073841,0.0,0.0,0.40970093,0.092695236,0.1654375
0.7410859,0.0,0.71573174,0.0,1.059929,0.92632246,0.8703478,0.6606957,0.0,0.0,0.0,0.0,0.72891337,0.0,0.0
0.092229456,0.43150315,0.5501169,0.026720775,0.55518824,0.5060172,0.35844058,0.026299536,0.2707948,0.6935304,0.0,0.0,0.2802422,0.5316844,0.31373325
0.7159802,0.0,0.6861602,0.0,1.0826277,0.94813865,0.74579734,0.6354588,0.0,0.0,0.0,0.0,0.61260056,0.0,0.0
0.710925,0.0,0.62304413,0.0,0.9933752,0.9382934,0.7614926,0.60394233,0.0,0.0,0.0,0.0,0.6588973,0.0,0.0
0.66476834,0.0,0.78191745,0.0,1.1767452,0.8904632,0.89015,0.7191373,0.0,0.0,0.0,0.0,0.64061695,0.0,0.0
0.8416562,0.0,0.72105277,0.0,1.1138809,0.99085677,0.8440954,0.66442716,0.0,0.0,0.0,0.0,0.7306671,0.0,0.0
0.53470343,0.0,0.6461171,0.0,1.0310358,0.821125,0.7669146,0.6015235,0.056093447,0.0516093,0.0,0.0,0.54797184,0.05484721,0.0088901
0.0,1.4822073,0.0,0.0,0.0,0.0,0.0,0.0,1.6153399,2.578785,0.0,0.0,0.0,1.7585708,1.9324585
0.79596776,0.0,0.7110839,0.0,1.077473,0.96122074,0.8278219,0.64346874,0.0,0.0,0.0,0.0,0.72002804,0.0,0.0
0.5333514,0.0,0.7396858,0.0,1.0954114,0.85281086,0.8260067,0.66585255,0.0060532987,0.0,0.0,0.0,0.5598372,0.0,0.0
0.90088797,0.0,0.661911,0.0,1.0168259,0.9350592,0.7189399,0.54757047,0.0,0.0,0.041029464,0.0,0.69987476,0.0,0.0
0.77913463,0.0,0.7363429,0.0,1.0810742,0.9490742,0.87679,0.67624784,0.0,0.0,0.0,0.0,0.74361855,0.0,0.0
0.71733373,0.0,0.77978814,0.0,1.1664771,0.93150264,0.8833086,0.7153073,0.0,0.0,0.0,0.0,0.67639744,0.0,0.0
0.0,1.0142405,0.0,0.0,0.0,0.0,0.02719675,0.0,1.0722575,1.5591439,0.0,0.0,0.0,0.9735016,1.1796917
0.71113944,0.0,0.7621417,0.0,1.1267658,0.91944176,0.8208391,0.6658736,0.0,0.0,0.0,0.0,0.6582025,0.0,0.0
0.4720164,0.13291237,0.44948253,0.0,0.500862,0.39193314,0.6094419,0.27777264,0.26046684,0.09484952,0.0,0.0,0.5083194,0.047535002,0.023457907
0.0,1.0098413,0.0,0.0,0.0,0.0,0.05982232,0.0,1.381705,2.0294933,0.0,0.0,0.0,1.4183538,1.844819
0.77913463,0.0,0.7363429,0.0,1.0810742,0.9490742,0.87679,0.67624784,0.0,0.0,0.0,0.0,0.74361855,0.0,0.0
0.045893446,0.54996914,0.1671459,0.0,0.3061914,0.0,0.66388154,0.038201123,0.93991715,0.7776986,0.0,0.0,0.041712895,0.48306406,0.7735503
0.0,1.2647647,0.0,0.0,0.0,0.0,0.1209782,0.0,1.578377,2.2221875,0.0,0.0,0.0,1.2061791,1.7164702
0.028371677,0.4588507,0.19067839,0.2390791,0.61004937,0.5475087,0.35873353,0.2331353,0.34948096,0.9468038,0.0,0.0,0.111297466,0.75749403,0.6563162
0.6502594,0.0,0.7589226,0.0,1.1267937,0.86823654,0.8247883,0.66341853,0.0,0.0,0.0,0.0,0.61183804,0.0,0.0
0.74985147,0.0,0.75909555,0.0,1.1270276,0.94295734,0.8798183,0.6970165,0.0,0.0,0.0,0.0,0.7089622,0.0,0.0
0.71733373,0.0,0.77978814,0.0,1.1664771,0.93150264,0.8833086,0.7153073,0.0,0.0,0.0,0.0,0.67639744,0.0,0.0
0.12176293,0.6144776,0.0,0.0,0.086001426,0.0,0.24945347,0.0,0.74413383,1.0299817,0.0,0.0,0.0,0.46117246,0.8268173
0.23359488,0.27953708,0.37176263,0.0,0.4264022,0.3004664,0.4770607,0.14564066,0.3802415,0.34434113,0.0,0.0,0.30415422,0.13092244,0.13353889
0.0,0.6604763,0.02836667,0.0,0.0,0.0,0.0632765,0.0,0.51640517,0.9315053,0.0,0.0,0.0,0.37432808,0.60240924
0.8833467,0.0,0.72418976,0.0,1.1197913,1.0181571,0.790436,0.638067,0.0,0.0,0.0,0.0,0.71727693,0.0,0.0
0.6314174,0.03136505,0.79253745,0.0,1.1930043,0.84931463,0.7866928,0.6672076,0.058174603,0.1098139,0.0,0.0,0.52665514,0.040440373,0.09355798
0.52223873,0.0,0.7427865,0.0,1.0911876,0.8053187,0.7943623,0.6314597,0.045936488,0.01996694,0.0,0.0,0.5337523,0.0,0.0
0.62218606,0.047356196,0.75134575,0.0,1.1068051,0.91079485,0.7178092,0.61697453,0.0,0.09992504,0.0,0.0,0.5387733,0.07145947,0.0
0.71733373,0.0,0.77978814,0.0,1.1664771,0.93150264,0.8833086,0.7153073,0.0,0.0,0.0,0.0,0.67639744,0.0,0.0
0.43549883,0.44832045,0.0,0.0,0.35735595,0.15662389,0.4338501,0.07244032,0.688976,0.92036915,0.03855342,0.0,0.10231698,0.40983522,0.90754044
0.49421084,0.10605784,0.73733044,0.0,1.0737034,0.8485869,0.6854677,0.5872841,0.026827062,0.19877708,0.0,0.0,0.45820552,0.14921626,0.06368835
0.70847154,0.0,0.79238343,0.0,1.1855643,0.9232175,0.83444524,0.6937723,0.0,0.0,0.0,0.0,0.6339,0.0,0.0
0.66068757,0.0,0.7028551,0.0,1.100222,0.80430186,0.7969595,0.63412917,0.07187531,0.040004194,0.0,0.0,0.5424084,0.0,0.075857475
0.056211486,0.5795225,0.0,0.0,0.02650702,0.0,0.18597059,0.0,0.7018655,1.1973959,0.022706691,0.0,0.0,0.55315655,1.0795126
0.0,1.306465,0.0,0.0,0.0,0.0,0.072920665,0.0,1.4823966,2.0959918,0.0,0.0,0.0,1.0284189,1.6373672
0.13709736,0.17527008,0.3264516,0.06702959,0.60876626,0.57956755,0.55617565,0.34895545,0.16876559,0.30568027,0.0,0.0,0.33052295,0.22200333,0.12351364
0.4510984,0.00087982626,0.5685173,0.0,0.9768078,0.767838,0.7718339,0.6210862,0.048608996,0.05722223,0.0,0.0,0.47449946,0.0049590394,0.06475352
0.0,0.93895835,0.0,0.0,0.0,0.0,0.0,0.0,0.91373295,1.5301315,0.0,0.0,0.0,0.9535294,1.0930787
0.7644615,0.015042454,0.72059774,0.0,1.1112136,0.8920549,0.73648405,0.6090766,0.0,0.06118034,0.0,0.0,0.5874867,0.0,0.01656865
0.8833467,0.0,0.72418976,0.0,1.1197913,1.0181571,0.790436,0.638067,0.0,0.0,0.0,0.0,0.71727693,0.0,0.0
0.8416562,0.0,0.72105277,0.0,1.1138809,0.99085677,0.8440954,0.66442716,0.0,0.0,0.0,0.0,0.7306671,0.0,0.0
0.8171834,0.0,0.75695395,0.0,1.1022193,0.971826,0.88323224,0.69180006,0.0,0.0,0.0,0.0,0.7583237,0.0,0.0
0.0,1.2110819,0.0,0.0,0.0,0.0,0.041321978,0.0,1.3265915,2.0063593,0.0,0.0,0.0,1.3295101,1.6293545
0.0,1.1479948,0.0,0.0,0.0,0.0,0.021076158,0.0,1.3337365,1.9773847,0.0,0.0,0.0,1.1700606,1.5453453
0.79596776,0.0,0.7110839,0.0,1.077473,0.96122074,0.8278219,0.64346874,0.0,0.0,0.0,0.0,0.72002804,0.0,0.0
0.48491752,0.2307771,0.49336687,0.0,0.4715792,0.46238965,0.7242535,0.2256434,0.39500338,0.18921784,0.0,0.0,0.5234368,0.1011945,0.11808692
0.77913463,0.0,0.7363429,0.0,1.0810742,0.9490742,0.87679,0.67624784,0.0,0.0,0.0,0.0,0.74361855,0.0,0.0
0.64809287,0.0,0.7872275,0.0,1.1848747,0.8698889,0.83842134,0.69317245,0.023620846,0.0,0.0,0.0,0.58363605,0.0,0.0
0.6441034,0.1628531,0.5301504,0.0,0.86017,0.6347859,0.6289411,0.4265676,0.20375812,0.2788915,0.0,0.0,0.43371648,0.03363824,0.22309966
0.77913463,0.0,0.7363429,0.0,1.0810742,0.9490742,0.87679,0.67624784,0.0,0.0,0.0,0.0,0.74361855,0.0,0.0
0.10857704,0.62129307,0.15794267,0.048851438,0.318172,0.1351874,0.06367878,0.0,0.5203774,1.5027245,0.0,0.0,0.0,0.93930095,1.1384192
0.6533588,0.0,0.6955631,0.0,1.0917434,0.90662545,0.74473,0.6319509,0.0,0.036501057,0.0,0.0,0.5743173,0.0006024167,0.0
0.5857518,0.09380024,0.55253977,0.0,0.79568315,0.7161423,0.6360041,0.42852288,0.10009679,0.1493789,0.0,0.0,0.5749891,0.22979535,0.020012941
0.0,1.3065354,0.0,0.0,0.0,0.0,0.0,0.0,1.3968949,2.250915,0.0,0.0,0.0,1.3084437,1.8395277
0.26615915,0.4497081,0.44147238,0.03226005,0.73542416,0.6384274,0.3531552,0.25680968,0.25052968,0.79644907,0.0,0.0,0.23000878,0.5532321,0.3998857
0.60997504,0.0,0.59234494,0.0,0.89620984,0.8811561,0.77755487,0.6049749,0.0,0.0,0.0,0.0,0.66802716,0.0,0.0
0.70847154,0.0,0.79238343,0.0,1.1855643,0.9232175,0.83444524,0.6937723,0.0,0.0,0.0,0.0,0.6339,0.0,0.0
0.75288886,0.0,0.79821336,0.0,1.1912612,0.9522095,0.7803465,0.66933334,0.0,0.0,0.0,0.0,0.623368,0.0,0.0
0.7177899,0.0,0.74003494,0.0,1.0489149,0.85844344,0.8190508,0.63131857,0.0,0.0,0.0,0.0,0.6795329,0.0,0.0
0.0,1.9241672,0.0,0.0,0.0,0.0,0.0,0.0,2.1336608,3.1166496,0.0,0.0,0.0,1.8706088,2.5329795
0.0,1.1638623,0.0,0.0,0.0,0.0,0.09816315,0.0,1.2431562,1.7213136,0.0,0.0,0.0,0.6392143,1.2762109
0.0,1.4995031,0.0,0.0,0.0,0.0,0.0723327,0.0,1.6891831,2.280447,0.0,0.0,0.0,1.1900958,1.8217638
0.6935297,0.2120807,0.33723223,0.0,0.69218284,0.5818016,0.4935394,0.24958685,0.23947081,0.46619675,0.04869025,0.0,0.43275487,0.19092186,0.37641373
0.74985147,0.0,0.75909555,0.0,1.1270276,0.94295734,0.8798183,0.6970165,0.0,0.0,0.0,0.0,0.7089622,0.0,0.0
0.0,1.2655853,0.0,0.0,0.0,0.0,0.042321682,0.0,1.4827784,2.0580633,0.0,0.0,0.0,1.2186222,1.7497677
0.0,1.195644,0.0,0.0,0.0,0.0,0.0,0.0,1.448716,2.697067,0.0,0.0,0.0,1.9363614,2.1887882
0.0,1.245763,0.0,0.0,0.0,0.0,0.0,0.0,1.3826593,2.0169287,0.0,0.0,0.0,1.3829937,1.5544204
0.0,1.1024466,0.0,0.0,0.0,0.0,0.14784954,0.0,1.2612289,1.6598967,0.0,0.0,0.0,0.76265657,1.3859612
0.0,0.96031797,0.0,0.0,0.0,0.0,0.29147327,0.0,1.0704033,1.6447563,0.0,0.0,0.0,1.4909631,1.456944
0.8075389,0.0,0.7526765,0.0,1.1472065,0.97951835,0.83972406,0.68173414,0.0,0.0,0.0,0.0,0.7009095,0.0,0.0
0.63423586,0.0,0.74875176,0.0,1.130543,0.86669624,0.80253655,0.6389091,0.05019124,0.013720971,0.0,0.0,0.5970097,0.03719806,0.0
0.0,1.1662763,0.0,0.0,0.0,0.0,0.1943734,0.0,1.3067676,1.7086194,0.0,0.0,0.0,0.59198123,1.3337675
0.0,0.8200648,0.0,0.0,0.0,0.0,0.03703448,0.0,0.9562318,1.5388997,0.0,0.0,0.0,0.95777196,1.1619252
0.61636275,0.0288045,0.52657855,0.0,0.568143,0.5265975,0.61721724,0.3626436,0.088202655,0.0,0.0,0.0,0.6230099,0.0,0.0
0.0,0.9315274,0.0,0.0,0.0,0.0,0.038402066,0.0,1.0181236,1.5271605,0.0,0.0,0.0,0.7516689,1.1746292
0.0,0.6604763,0.02836667,0.0,0.0,0.0,0.0632765,0.0,0.51640517,0.9315053,0.0,0.0,0.0,0.37432808,0.60240924
0.0,0.8736278,0.060416587,0.3945606,0.27271378,0.15263501,0.0,0.0,0.704242,1.9184004,0.0,0.0,0.0,1.4409933,1.3492345
0.7582964,0.0,0.6429157,0.0,1.0219624,0.9633429,0.79890066,0.63898176,0.0,0.0,0.0,0.0,0.6908847,0.0,0.0
0.71113944,0.0,0.7621417,0.0,1.1267658,0.91944176,0.8208391,0.6658736,0.0,0.0,0.0,0.0,0.6582025,0.0,0.0
0.8083402,0.0,0.69403565,0.0,1.0702069,0.9868888,0.7596955,0.60358095,0.0,0.0,0.0,0.0,0.6717983,0.0,0.0
0.0,1.3097328,0.0,0.0,0.0,0.0,0.0,0.0,1.2472227,1.9376161,0.0,0.0,0.0,1.0597874,1.4935647
0.0,1.5313892,0.0,0.0,0.0,0.0,0.0,0.0,1.7504401,2.6326973,0.0,0.0,0.0,1.6881729,2.2630668
0.55142736,0.1086017,0.6904626,0.0,0.9978588,0.75694996,0.6748421,0.5167489,0.10384986,0.1868672,0.0,0.0,0.4842242,0.10153119,0.07003741
0.0,1.2907095,0.0,0.0,0.0,0.0,0.0,0.0,1.2595861,2.0682826,0.0,0.0,0.0,1.4506152,1.520707
0.0,1.3073876,0.0,0.058797758,0.019490913,0.0,0.0,0.0,1.48986,2.7368593,0.0,0.0,0.0,2.1112356,2.1505861
0.59313947,0.026592042,0.6893728,0.0,1.0903571,0.85245734,0.7490645,0.6315577,0.015754642,0.09413434,0.0,0.0,0.52320206,0.028039247,0.04940163
0.08217287,0.6609196,0.0,0.0,0.0,0.0,0.1764411,0.0,0.65255004,1.0155638,0.0,0.0,0.03803505,0.6261142,0.8494329
0.6160295,0.047913782,0.7640002,0.0,1.1453661,0.8541877,0.747365,0.61095905,0.074996725,0.14420804,0.0,0.0,0.54820734,0.10661559,0.06874217
0.60454905,0.0,0.77572715,0.0,1.1753588,0.83629507,0.8944844,0.7187441,0.043981142,0.0,0.0,0.0,0.58950174,0.0,0.0
0.60454905,0.0,0.77572715,0.0,1.1753588,0.83629507,0.8944844,0.7187441,0.043981142,0.0,0.0,0.0,0.58950174,0.0,0.0
0.020866677,0.98829556,0.048365146,0.0,0.10815291,0.0,0.45396727,0.0,1.4733888,1.5875777,0.0,0.0,0.0,0.99104637,1.3179151
0.0,0.86154824,0.2735644,0.0,0.05422932,0.018897131,0.0,0.0,0.76203954,1.3559763,0.0,0.0,0.0,0.79517764,0.7898008
0.0,1.1685815,0.0,0.0,0.0,0.0,0.07476772,0.0,1.3307716,1.8704919,0.0,0.0,0.0,1.0550296,1.7076993
0.72804177,0.024627915,0.65894496,0.0,0.8010158,0.7313915,0.81135434,0.42114615,0.24543309,0.0012826109,0.0,0.0,0.65542024,0.0642447,0.0
0.0,0.80928457,0.062215395,0.31818157,0.44630402,0.4628953,0.073499285,0.055485606,0.5591702,1.5996915,0.0,0.0,0.0,1.2138785,0.92837197
0.0,1.1712723,0.0,0.0,0.0,0.0,0.2042249,0.0,1.2752151,1.7577535,0.0,0.0,0.0,1.2137352,1.3725392
0.5060518,0.0,0.66637206,0.0,1.0713254,0.7852695,0.86119074,0.682701,0.056475222,0.0,0.0,0.0,0.53493345,0.0,0.01144376
0.5060518,0.0,0.66637206,0.0,1.0713254,0.7852695,0.86119074,0.682701,0.056475222,0.0,0.0,0.0,0.53493345,0.0,0.01144376
0.6098149,0.0,0.6840627,0.0,1.0822276,0.87303156,0.8007931,0.65752256,0.0,0.0,0.0,0.0,0.58018297,0.0,0.0
0.0,1.2787117,0.0,0.0,0.0,0.0,0.0,0.0,1.4142238,2.1646228,0.0,0.0,0.0,1.473296,1.6843214
0.0,1.0553973,0.0,0.0,0.0,0.0,0.27606618,0.0,1.2538671,1.4686939,0.0,0.0,0.0,0.82479095,1.2370647
0.77913463,0.0,0.7363429,0.0,1.0810742,0.9490742,0.87679,0.67624784,0.0,0.0,0.0,0.0,0.74361855,0.0,0.0
0.0,0.8093445,0.051433697,0.0,0.19689561,0.11515917,0.0,0.0,0.79626626,1.5568246,0.0,0.0,0.0,0.95613617,0.963406
0.81820226,0.07428906,0.5454891,0.0,0.8612368,0.8995917,0.56371933,0.43113017,0.0,0.09797154,0.0,0.0,0.6153209,0.0,0.0
0.6916367,0.0024229526,0.79872787,0.0,1.1943905,0.9034828,0.7823583,0.6676008,0.0032605622,0.052180644,0.0,0.0,0.57777035,0.013003558,0.015070774
0.0,1.0464773,0.0,0.0,0.0,0.0,0.0,0.0,1.0262353,1.5919086,0.0,0.0,0.0,0.9811161,1.1350833
0.032093942,0.79822725,0.010819688,0.0,0.2525388,0.07450711,0.23781468,0.0,0.93984294,1.4126295,0.0,0.0,0.0,0.7057727,1.097966
0.6493317,0.0,0.69103384,0.0,0.9998887,0.8707943,0.8156348,0.5778276,0.0,0.0,0.0,0.0,0.67264295,0.0,0.0
0.66476834,0.0,0.78191745,0.0,1.1767452,0.8904632,0.89015,0.7191373,0.0,0.0,0.0,0.0,0.64061695,0.0,0.0
0.5204237,0.03597259,0.6233088,0.032359414,1.0256867,0.80987996,0.7496849,0.5780703,0.123400025,0.15390247,0.0,0.0,0.5250494,0.18812738,0.08458023
0.0,0.8538347,0.08568758,0.0,0.0,0.0,0.13628131,0.0,0.75862515,1.1786611,0.0,0.0,0.0,0.6969967,0.751219
0.6314174,0.03136505,0.79253745,0.0,1.1930043,0.84931463,0.7866928,0.6672076,0.058174603,0.1098139,0.0,0.0,0.52665514,0.040440373,0.09355798
0.07075919,0.4705767,0.006098181,0.0,0.24202588,0.120362975,0.36850083,0.049877644,0.59140676,0.78392315,0.0,0.0,0.04473655,0.35469878,0.6315616
0.0,1.5351083,0.0,0.0,0.0,0.0,0.0,0.0,1.5854611,2.4914396,0.0,0.0,0.0,1.7763109,1.7965574
0.7710954,0.0,0.78296494,0.0,1.176438,0.96471804,0.83551806,0.69728345,0.0,0.0,0.0,0.0,0.6721704,0.0,0.0
0.0,1.6667075,0.0,0.0,0.0,0.0,0.0,0.0,1.8806126,2.8404727,0.0,0.0,0.0,1.8664495,2.4337945
0.7710954,0.0,0.78296494,0.0,1.176438,0.96471804,0.83551806,0.69728345,0.0,0.0,0.0,0.0,0.6721704,0.0,0.0
0.8501036,0.0,0.75702953,0.0,1.1514807,1.0066209,0.785847,0.6559464,0.0,0.0,0.0,0.0,0.68970305,0.0,0.0
0.0,0.9148432,0.0,0.0,0.103391975,0.0,0.3893844,0.0,1.1698629,1.7198904,0.0,0.0,0.0,1.3123943,1.5348461
0.0,0.86388385,0.0,0.0,0.0,0.0,0.14686558,0.0,0.9839568,1.3458246,0.0,0.0,0.0,0.74272394,1.204324
0.0,0.7569257,0.0,0.0,0.0767193,0.13667816,0.5890473,0.0,1.0895488,1.2081419,0.0,0.0,0.01647003,0.8051827,0.99100405
0.0,1.258944,0.0,0.0,0.0,0.0,0.39178443,0.0,1.5723156,1.8182646,0.0,0.0,0.0,1.0593926,1.5962278
0.34014207,0.048855674,0.5940944,0.0,0.9129157,0.6708205,0.7686286,0.5155188,0.21932477,0.13871677,0.0,0.0,0.44914335,0.14472637,0.118732214
0.4344229,0.079703234,0.5738273,0.0,0.98493737,0.74726367,0.72010523,0.59512126,0.08316275,0.19372135,0.0,0.0,0.4175185,0.07051174,0.16221964
0.8075389,0.0,0.7526765,0.0,1.1472065,0.97951835,0.83972406,0.68173414,0.0,0.0,0.0,0.0,0.7009095,0.0,0.0
0.66476834,0.0,0.78191745,0.0,1.1767452,0.8904632,0.89015,0.7191373,0.0,0.0,0.0,0.0,0.64061695,0.0,0.0
0.6916367,0.0024229526,0.79872787,0.0,1.1943905,0.9034828,0.7823583,0.6676008,0.0032605622,0.052180644,0.0,0.0,0.57777035,0.013003558,0.015070774
0.66476834,0.0,0.78191745,0.0,1.1767452,0.8904632,0.89015,0.7191373,0.0,0.0,0.0,0.0,0.64061695,0.0,0.0
0.8416562,0.0,0.72105277,0.0,1.1138809,0.99085677,0.8440954,0.66442716,0.0,0.0,0.0,0.0,0.7306671,0.0,0.0
0.66476834,0.0,0.78191745,0.0,1.1767452,0.8904632,0.89015,0.7191373,0.0,0.0,0.0,0.0,0.64061695,0.0,0.0
0.0,1.3117849,0.0,0.0,0.0,0.0,0.0019506961,0.0,1.3390235,1.8929157,0.0,0.0,0.0,1.0525237,1.4193783
0.7453027,0.24834648,0.52060914,0.0,0.8826637,0.92500955,0.4165067,0.40143496,0.0,0.46312714,0.0,0.0,0.47687584,0.2319143,0.09321532
0.64809287,0.0,0.7872275,0.0,1.1848747,0.8698889,0.83842134,0.69317245,0.023620846,0.0,0.0,0.0,0.58363605,0.0,0.0
0.0,1.2203174,0.0,0.0,0.0,0.0,0.0,0.0,1.2714497,1.8998431,0.0,0.0,0.0,1.2028222,1.3981761
0.0,1.2825369,0.0,0.0,0.0,0.0,0.17288372,0.0,1.5481923,1.9726944,0.0,0.0,0.0,1.3432035,1.678487
0.66476834,0.0,0.78191745,0.0,1.1767452,0.8904632,0.89015,0.7191373,0.0,0.0,0.0,0.0,0.64061695,0.0,0.0
0.8232727,0.185333,0.4099778,0.0,0.7817639,0.6206925,0.6099094,0.35106996,0.18882366,0.32885534,0.15348011,0.0,0.47941804,0.0,0.28508657
0.0,0.77595586,0.041729674,0.0,0.0,0.0,0.22159742,0.0,0.7510665,1.0555168,0.0,0.0,0.018110633,0.71679693,0.7921516
0.7710954,0.0,0.78296494,0.0,1.176438,0.96471804,0.83551806,0.69728345,0.0,0.0,0.0,0.0,0.6721704,0.0,0.0
0.0,0.36407357,0.0,0.0,0.05675842,0.0,0.279272,0.0,0.4596247,0.6318682,0.0,0.0,0.097192794,0.24910362,0.50913095
0.83853245,0.0,0.71543694,0.0,1.0817472,0.98832333,0.77394485,0.61768097,0.0,0.0,0.0,0.0,0.70882165,0.0,0.0
0.83853245,0.0,0.71543694,0.0,1.0817472,0.98832333,0.77394485,0.61768097,0.0,0.0,0.0,0.0,0.70882165,0.0,0.0
0.0,1.6112585,0.0,0.0,0.0,0.0,0.0,0.0,1.8004918,2.8035703,0.0,0.0,0.0,1.7538471,2.2706115
0.66068757,0.0,0.7028551,0.0,1.100222,0.80430186,0.7969595,0.63412917,0.07187531,0.040004194,0.0,0.0,0.5424084,0.0,0.075857475
0.77913463,0.0,0.7363429,0.0,1.0810742,0.9490742,0.87679,0.67624784,0.0,0.0,0.0,0.0,0.74361855,0.0,0.0
