h_1_0,h_1_1,h_1_2,h_1_3,h_1_4,h_1_5,h_1_6,h_1_7,h_1_8,h_1_9,h_1_10,h_1_11,h_1_12,h_1_13,h_1_14
0.0,0.0,0.19590826,0.0,0.14359441,0.093770206,0.1606197,0.0,0.16767952,0.30573487,0.11007446,0.40646353,0.28414893,0.31197834,0.0
0.0,0.0,0.109435,0.0,0.1948488,0.26442826,0.0,0.0,0.0,0.31305197,0.27213475,0.07024966,0.25337017,0.2689209,0.0668595
0.0,0.0,0.4122782,0.0,0.1666292,0.36233744,0.0,0.0,0.0,0.22268274,0.15415113,0.33920756,0.3960083,0.19773938,0.13067406
0.0,0.25286597,0.2256438,0.0,0.0,0.0,0.75325644,0.0,0.2946741,0.0,0.045743555,0.43632427,0.0,0.015373111,0.2421535
0.09534045,0.28705892,0.938102,0.0,0.0,0.0,1.974626,0.0,0.7785901,0.0,0.0,1.7214499,0.0,0.0,0.0
0.0,0.0,0.15997183,0.0,0.24899648,0.28467572,0.0,0.0,0.0,0.27254894,0.26368102,0.11155376,0.28182113,0.2533961,0.028050482
0.0,0.0,0.19354697,0.0,0.21186039,0.26873684,0.0,0.0,0.0,0.3513565,0.17483859,0.2046162,0.31111807,0.29673016,0.010560615
0.0,0.03672326,0.2609131,0.0,0.36564618,0.2512011,0.17161289,0.0,0.06366655,0.18069205,0.2250368,0.2987843,0.36649215,0.20344865,0.0
0.0,0.01130778,0.6568058,0.0,0.52242976,0.46732378,0.28151953,0.0,0.0,0.043647602,0.10530579,0.5315872,0.5568942,0.12066981,0.0
0.0,0.0,0.0866389,0.0,0.13426885,0.20277385,0.0,0.0,0.059501126,0.4186005,0.16496705,0.17853197,0.24893264,0.37125462,0.0
0.0,0.0,0.18771258,0.0,0.24256423,0.24326874,0.0027420819,0.0,0.101246506,0.33759442,0.14805956,0.2611402,0.30583462,0.34020504,0.0
0.0,0.0,0.0866389,0.0,0.13426885,0.20277385,0.0,0.0,0.059501126,0.4186005,0.16496705,0.17853197,0.24893264,0.37125462,0.0
0.0,0.083947346,0.24760872,0.0,0.15180233,0.28669375,0.16211307,0.0,0.12818877,0.16049226,0.17255212,0.1819669,0.19994819,0.26742232,0.0
0.0,0.19081165,0.9323428,0.0,0.0,0.0,1.307464,0.0,0.42375687,0.0,0.0,1.3153849,0.23534505,0.0,0.0
0.0,0.0,0.13957608,0.0,0.124682315,0.24322085,0.0,0.0,0.03404177,0.35734284,0.23714134,0.121297255,0.18791594,0.3120529,0.037972957
0.0,0.0,0.22297007,0.0,0.1968586,0.25974202,0.0,0.0,0.034366526,0.32930675,0.18069996,0.21814571,0.33707008,0.24507743,0.0
0.013924674,0.0,0.18939495,0.0,0.2339947,0.27568087,0.0,0.0,0.0023278669,0.2504992,0.2695424,0.12508327,0.30777314,0.20174336,0.0147133665
0.06497697,0.5412533,1.0765882,0.0,0.0,0.0,1.7284735,0.0,0.14982346,0.0,0.0,1.2440794,0.0,0.18470144,0.2081731
0.0,0.47137848,0.34983456,0.0,0.0,0.0,1.3773617,0.0,0.24985367,0.0,0.02231422,0.524871,0.0,0.07572289,0.20787148
0.0,0.0,0.26378947,0.0,0.0,0.20522603,0.27376342,0.0,0.13683037,0.10268138,0.16396868,0.31487092,0.19045536,0.24741569,0.0
0.031217199,0.0,0.1212693,0.0,0.0,0.2239006,0.0,0.0,0.11701247,0.15909427,0.2984785,0.0,0.13720231,0.16735715,0.10119315
0.0,0.29190773,0.34168413,0.0,0.0,0.0,1.4910476,0.0,0.0,0.0,0.15333155,0.85500765,0.0,0.03959702,0.0
0.0,0.04831284,0.22164188,0.0,0.35014284,0.18781137,0.21718064,0.0,0.04423429,0.15757002,0.26533765,0.30796134,0.3680289,0.14890872,0.0
0.0,0.0,0.19911063,0.0,0.2728542,0.27409595,0.0065106973,0.0,0.041353427,0.28482017,0.20164344,0.20699902,0.30805337,0.28903818,0.0
0.0,0.0,0.21283089,0.0,0.24878585,0.27570593,0.1021216,0.0,0.06373459,0.1948038,0.23502493,0.22352266,0.2863578,0.28079185,0.0
0.0,0.0,0.0866389,0.0,0.13426885,0.20277385,0.0,0.0,0.059501126,0.4186005,0.16496705,0.17853197,0.24893264,0.37125462,0.0
0.0,0.0,1.1747586,0.0,0.0,0.17635587,0.89277124,0.0,0.79728615,0.0,0.0,0.8564382,0.0,0.0,0.28542143
0.050581567,0.0,0.2887771,0.0,0.22672275,0.24004209,0.08205672,0.0,0.040035255,0.1008413,0.3053738,0.24453886,0.373533,0.06394677,0.0
0.0,0.0,0.098036945,0.0,0.16455883,0.23360105,0.0,0.0,0.0,0.36582622,0.21855089,0.124390826,0.2511514,0.32008776,0.0063409936
0.0,0.0,0.15413746,0.0,0.27970034,0.2592076,0.03731238,0.0,0.069207855,0.25878686,0.236902,0.16807772,0.27653772,0.29687098,0.0
0.0,0.009805623,0.21037626,0.0,0.31149852,0.23095366,0.11184568,0.0,0.042793863,0.22119509,0.23349053,0.25748017,0.33804116,0.21897344,0.0
0.0,0.9433871,1.1252068,0.0,0.0,0.0,2.1774976,0.0,0.54219544,0.0,0.0,1.068681,0.0,0.0,0.36067036
0.0,0.63703495,0.56116056,0.0,0.0,0.0,2.0402184,0.0,0.6438612,0.0,0.0,1.0952528,0.0,0.14923029,0.0
0.0,0.020826746,0.2046743,0.005495608,0.333848,0.27945504,0.09707961,0.0,0.09008055,0.21828382,0.22844827,0.20938182,0.3049887,0.2813462,0.0
0.0,0.11024247,0.1738813,0.0,0.002491936,0.18155758,0.21436587,0.0,0.013685361,0.08609782,0.26961404,0.11062896,0.14002709,0.111821964,0.23051858
0.0,0.0,0.18771258,0.0,0.24256423,0.24326874,0.0027420819,0.0,0.101246506,0.33759442,0.14805956,0.2611402,0.30583462,0.34020504,0.0
0.0,0.0,0.098036945,0.0,0.16455883,0.23360105,0.0,0.0,0.0,0.36582622,0.21855089,0.124390826,0.2511514,0.32008776,0.0063409936
0.0,0.0,0.23824942,0.0,0.29671192,0.2635162,0.062509306,0.0,0.1221192,0.2970914,0.13960584,0.30244428,0.33428562,0.32468027,0.0
0.022265144,0.0,0.019494522,0.0,0.13355207,0.10682157,0.0,0.0,0.0,0.31958213,0.29915258,0.14274496,0.25422493,0.21100786,0.04853467
0.0,0.048483763,0.3422702,0.0,0.40366602,0.25538436,0.34552568,0.0,0.0,0.00030964613,0.30859068,0.35056922,0.40851873,0.06613791,0.0
0.0,0.0,0.06446183,0.0,0.20169492,0.2495399,0.0,0.0,0.0,0.28701866,0.30739334,0.03132837,0.22185448,0.2767537,0.023830859
0.20550579,0.0,0.6115899,0.0,0.0,0.1847251,0.12798187,0.0,0.515545,0.0,0.16599682,0.36571994,0.38997918,0.0,0.046298042
0.0,0.0,0.14844137,0.0,0.22706085,0.17987901,0.04830984,0.0,0.08181425,0.31447238,0.18836041,0.27031726,0.30737138,0.2856651,0.0
0.0,0.0,0.11745916,0.0,0.11814099,0.18670964,0.0,0.0,0.0,0.27872112,0.25697467,0.18901283,0.26250824,0.24946865,0.014206668
0.0,0.007994704,0.26104552,0.0,0.35729188,0.3251706,0.07004654,0.0,0.0023330376,0.19154286,0.24677356,0.19416195,0.33872312,0.22234653,0.0
0.0,0.0,0.098036945,0.0,0.16455883,0.23360105,0.0,0.0,0.0,0.36582622,0.21855089,0.124390826,0.2511514,0.32008776,0.0063409936
0.0,0.0,0.26906967,0.0,0.28058404,0.24745199,0.17665488,0.0,0.037320606,0.15721203,0.23161346,0.31292513,0.34786123,0.2028943,0.0
0.01853063,0.23102906,0.96845174,0.0,0.0,0.0,1.8239512,0.0,0.91317797,0.0,0.0,1.557024,0.0,0.0,0.0
0.0,0.0,0.053063776,0.0,0.17140494,0.21871269,0.0,0.0,0.027462468,0.3397929,0.25380948,0.08546953,0.21963573,0.32792056,0.0
0.0,0.0,0.31989175,0.0,0.32728827,0.30718094,0.031446986,0.0,0.08581348,0.14744335,0.25849628,0.22122096,0.39062715,0.11904107,0.0
0.057991315,0.023529578,0.0395338,0.0,0.1500384,0.10803084,0.028114334,0.0,0.0,0.4148683,0.16117816,0.15045218,0.13759986,0.4058442,0.0
0.0,0.0,0.109435,0.0,0.1948488,0.26442826,0.0,0.0,0.0,0.31305197,0.27213475,0.07024966,0.25337017,0.2689209,0.0668595
0.0,0.0,0.21050867,0.0,0.30314416,0.30492315,0.010279313,0.0,0.0,0.2320459,0.2552273,0.15285785,0.31027213,0.23787132,0.0
0.0,0.21858418,0.66665304,0.0,0.0,0.03443761,1.1391466,0.0,0.674392,0.0,0.0,0.725014,0.0,0.0,0.0
0.0,0.0,0.15413746,0.0,0.27970034,0.2592076,0.03731238,0.0,0.069207855,0.25878686,0.236902,0.16807772,0.27653772,0.29687098,0.0
0.0,0.15253966,0.20643118,0.0,0.0,0.2896239,0.20194963,0.0,0.11338563,0.06439617,0.21395215,0.02018544,0.037159786,0.22568911,0.19731452
0.3060112,0.39543474,0.77341,0.0,0.0,0.0,1.7016431,0.0,0.21120979,0.0,0.0,1.3000904,0.014723986,0.0,0.0
0.0,0.0,0.109435,0.0,0.1948488,0.26442826,0.0,0.0,0.0,0.31305197,0.27213475,0.07024966,0.25337017,0.2689209,0.0668595
0.0,0.401276,0.6201311,0.0,0.15788467,0.39025956,0.8082128,0.0,0.30200404,0.0,0.20147142,0.33767444,0.116160005,0.03531611,0.01716733
0.0,0.5755511,0.7949288,0.0,0.0,0.0,1.6406168,0.0,0.5858748,0.0,0.0,1.3370643,0.0,0.48704344,0.0
0.029723506,0.0,0.567845,0.0,0.17169446,0.0,0.62034076,0.0,0.12426266,0.007823169,0.0757108,0.91505295,0.54493105,0.0,0.0
0.0,0.020826746,0.2046743,0.005495608,0.333848,0.27945504,0.09707961,0.0,0.09008055,0.21828382,0.22844827,0.20938182,0.3049887,0.2813462,0.0
0.0,0.0,0.15997183,0.0,0.24899648,0.28467572,0.0,0.0,0.0,0.27254894,0.26368102,0.11155376,0.28182113,0.2533961,0.028050482
0.0,0.0,0.21050867,0.0,0.30314416,0.30492315,0.010279313,0.0,0.0,0.2320459,0.2552273,0.15285785,0.31027213,0.23787132,0.0
0.014042093,0.36166862,0.24616705,0.0,0.0,0.0,0.8997112,0.0,0.23156992,0.09947395,0.0,0.58672386,0.0,0.29066032,0.0
0.0,0.14222308,0.25944304,0.0,0.0,0.24616612,0.25015035,0.0,0.30548626,0.0065345466,0.19889587,0.10376841,0.08378035,0.16585855,0.02828413
0.0,0.23385969,0.16764429,0.0,0.0,0.0,0.68071383,0.0,0.56286097,0.0,0.0,0.37924084,0.0,0.20765895,0.1819113
0.0,0.0,0.0866389,0.0,0.13426885,0.20277385,0.0,0.0,0.059501126,0.4186005,0.16496705,0.17853197,0.24893264,0.37125462,0.0
0.0,0.04227266,0.3393231,0.0,0.4050073,0.3040111,0.18204376,0.0,0.1638646,0.21608531,0.12269835,0.38505247,0.3911876,0.2936307,0.0
0.0,0.02271125,0.28463423,0.01557165,0.3729939,0.29070765,0.13754705,0.0,0.15269347,0.15573104,0.2258559,0.2642154,0.3593917,0.2141687,0.0
0.0,0.0,0.29709566,0.0,0.26670834,0.24552654,0.023909755,0.0,0.20559965,0.25299188,0.15132856,0.3295033,0.38618964,0.22137481,0.0
0.0,0.0,0.21050867,0.0,0.30314416,0.30492315,0.010279313,0.0,0.0,0.2320459,0.2552273,0.15285785,0.31027213,0.23787132,0.0
0.09749137,0.40328997,0.23878387,0.0,0.13044843,0.0,0.9684303,0.0,0.0,0.2511088,0.0,0.71131474,0.0,0.41433442,0.0
0.0,0.0,0.3770556,0.0,0.30585423,0.25677916,0.06437718,0.0,0.26821256,0.1904391,0.14873621,0.3843369,0.44059262,0.1541973,0.0
0.0,0.0,0.24964747,0.0,0.3270019,0.2943434,0.06627793,0.0,0.062226124,0.24431713,0.19318968,0.24830312,0.33650437,0.2735134,0.0
0.0,0.0781669,0.27093273,0.0050211214,0.3738894,0.25180575,0.19661418,0.0,0.072804034,0.22833513,0.15604958,0.3026379,0.3081796,0.30086684,0.0
0.40286684,0.419171,0.13505292,0.0027661435,0.0,0.0,1.053353,0.0,0.22662553,0.16360709,0.0,0.68946683,0.0,0.27537352,0.0
0.0,0.6003279,0.50487894,0.0,0.0,0.0,1.7241551,0.0,0.7032808,0.0,0.0,1.0692691,0.0,0.3479784,0.0
0.0,0.0,0.24835409,0.0,0.13197392,0.09885803,0.27710843,0.0,0.11491783,0.024955988,0.3136191,0.32517016,0.3345607,0.0,0.0
0.0,0.04831284,0.22164188,0.0,0.35014284,0.18781137,0.21718064,0.0,0.04423429,0.15757002,0.26533765,0.30796134,0.3680289,0.14890872,0.0
0.0,0.17889217,0.53126585,0.0,0.0,0.0,1.0245056,0.0,0.6907891,0.0,0.0,0.82812595,0.0,0.0,0.071331196
0.0,0.041470606,0.20899785,0.004510887,0.28945172,0.2007311,0.13307834,0.0,0.11182442,0.32161242,0.11091946,0.31547496,0.27750984,0.36755848,0.0
0.0,0.0,0.0866389,0.0,0.13426885,0.20277385,0.0,0.0,0.059501126,0.4186005,0.16496705,0.17853197,0.24893264,0.37125462,0.0
0.0,0.0,0.098036945,0.0,0.16455883,0.23360105,0.0,0.0,0.0,0.36582622,0.21855089,0.124390826,0.2511514,0.32008776,0.0063409936
0.0,0.0,0.15440817,0.0,0.18800268,0.2793166,0.0,0.0,0.0,0.33908528,0.23687619,0.10917096,0.28488582,0.26108807,0.10988814
0.24604398,0.236579,0.7231904,0.0,0.0,0.0,1.7161304,0.0,0.67280686,0.0,0.15291338,0.9936902,0.0,0.0,0.07486417
0.0,0.38337228,0.55553555,0.0,0.0,0.0,1.6194392,0.0,0.5469115,0.0,0.0,1.1777135,0.0,0.18540123,0.0
0.0,0.0,0.053063776,0.0,0.17140494,0.21871269,0.0,0.0,0.027462468,0.3397929,0.25380948,0.08546953,0.21963573,0.32792056,0.0
0.0012544505,0.26484868,0.34108096,0.0,0.0,0.2906142,0.17567089,0.041328087,0.28187463,0.13024376,0.40415984,0.0,0.0,0.17080069,0.30432206
0.0,0.0,0.109435,0.0,0.1948488,0.26442826,0.0,0.0,0.0,0.31305197,0.27213475,0.07024966,0.25337017,0.2689209,0.0668595
0.0,0.02513368,0.3001843,0.0,0.3811496,0.31459084,0.12604514,0.0,0.083098814,0.20381409,0.18473595,0.28960723,0.36495537,0.2579886,0.0
0.0,0.1642871,0.22926374,0.0147975795,0.24873939,0.15436862,0.31133217,0.0,0.15538366,0.26371798,0.06346057,0.33664164,0.18090697,0.3918664,0.0
0.0,0.0,0.109435,0.0,0.1948488,0.26442826,0.0,0.0,0.0,0.31305197,0.27213475,0.07024966,0.25337017,0.2689209,0.0668595
0.5916592,0.1716792,0.24416414,0.031170916,0.0,0.0,0.96411943,0.0,0.47269592,0.33130783,0.0,1.1164995,0.1225003,0.252722,0.0
0.0,2.6963651e-05,0.19897822,0.0,0.28120857,0.20012645,0.10807706,0.0,0.10268694,0.27396935,0.17990668,0.31162134,0.3358224,0.27014032,0.0
0.0,0.0,0.30644044,0.0,0.037544534,0.24933162,0.15111944,0.0,0.0267017,0.1659568,0.14891246,0.2831274,0.2458854,0.19666237,0.12668245
0.31627572,0.44663677,0.5781187,0.0,0.0,0.0,1.7355452,0.0,0.83326375,0.0,0.0,1.1179137,0.0,0.0,0.0
0.0,0.0,0.44677335,0.0,0.096852206,0.11082055,0.37000817,0.0,0.38234016,0.14021927,0.0049396753,0.70953214,0.42238662,0.19170928,0.0
0.048628315,0.0,0.030892573,0.0,0.16384205,0.13764876,0.0,0.0,0.0,0.26680788,0.35273644,0.088603795,0.25644368,0.159841,0.10905317
0.0,0.0,0.24964747,0.0,0.3270019,0.2943434,0.06627793,0.0,0.062226124,0.24431713,0.19318968,0.24830312,0.33650437,0.2735134,0.0
0.0,0.0,0.23824942,0.0,0.29671192,0.2635162,0.062509306,0.0,0.1221192,0.2970914,0.13960584,0.30244428,0.33428562,0.32468027,0.0
0.0,0.0013320148,0.25446248,0.0,0.20869826,0.3159867,0.027395204,0.0,0.0,0.21616676,0.20964992,0.15861104,0.27350974,0.22699296,0.084288366
0.10575606,0.68132806,1.0130076,0.0,0.0,0.0,2.3659904,0.0,1.1453372,0.0,0.0,1.5495862,0.0,0.0,0.0
0.0,0.67148656,0.49998748,0.0,0.0,0.0,1.118007,0.0,0.869112,0.0,0.0,0.65677416,0.0,0.3450792,0.0
0.0,0.6651662,0.8585469,0.0,0.0,0.0,1.6771533,0.0,0.9017588,0.0,0.0,0.9913236,0.0,0.22142729,0.0
0.08376416,0.14261402,0.16454351,0.04047956,0.12208476,0.0,0.49997175,0.0,0.0,0.33514473,0.0059158206,0.48528183,0.074648336,0.46006516,0.0
0.0,0.0,0.15997183,0.0,0.24899648,0.28467572,0.0,0.0,0.0,0.27254894,0.26368102,0.11155376,0.28182113,0.2533961,0.028050482
0.0,0.50812423,0.5007423,0.0,0.0,0.0,1.8796473,0.0,0.5178373,0.0,0.0,1.0958107,0.0,0.012656033,0.0
0.6829701,0.2179102,1.1179618,0.0,0.0,0.0,1.6185998,0.0,0.7411523,0.0,0.0,1.7937363,0.0,0.0,0.0
0.01211669,0.24761212,1.1018063,0.0,0.0,0.0,1.291872,0.0,0.77718997,0.0,0.0,1.0391899,0.0,0.0,0.033931635
0.0,0.5819315,0.36358428,0.0,0.0,0.0,1.5113499,0.0,0.5254787,0.0,0.0,0.71684045,0.0,0.20656112,0.0
0.0,0.12384388,0.9598802,0.0,0.0,0.0,1.5848857,0.0,0.0,0.0,0.031478137,1.1958176,0.23937939,0.0,0.34932724
0.0,0.0,0.14857379,0.0,0.21870652,0.2538485,0.0,0.0,0.020480733,0.3253232,0.21009716,0.16569492,0.27960238,0.30456296,0.0
0.0,0.0,0.3083409,0.0,0.29608744,0.31084174,0.13108712,0.0,0.056752868,0.18033406,0.19131261,0.30374807,0.34632444,0.25743425,0.0
0.0,0.7119139,0.3792905,0.0,0.0,0.0,1.4108953,0.0,0.68247473,0.0,0.0,0.66271794,0.0,0.48194206,0.0
0.07561253,0.22875136,0.53479856,0.0,0.0,0.0,1.0903107,0.0,0.4368581,0.035227716,0.0,0.9969999,0.0,0.15644926,0.0
0.0,0.09870438,0.105357505,0.0,0.0,0.24912898,0.082415186,0.0,0.071640246,0.14540222,0.23085962,0.0,0.0,0.2567387,0.27493253
0.0,0.41468695,0.26558912,0.0,0.0,0.0,1.2462204,0.0,0.5350765,0.0,0.0,0.809973,0.0,0.14062314,0.0
0.0,0.23385969,0.16764429,0.0,0.0,0.0,0.68071383,0.0,0.56286097,0.0,0.0,0.37924084,0.0,0.20765895,0.1819113
0.47476837,0.0,0.6882977,0.0,0.0,0.0,1.1609169,0.0,0.5022085,0.0,0.03095895,1.4535363,0.48658827,0.0,0.0
0.0,0.0,0.058765735,0.0,0.14905545,0.17021132,0.0,0.0,0.0,0.34270418,0.25885174,0.13356788,0.25268817,0.2655478,0.027437834
0.0,0.0,0.15413746,0.0,0.27970034,0.2592076,0.03731238,0.0,0.069207855,0.25878686,0.236902,0.16807772,0.27653772,0.29687098,0.0
0.0033385945,0.0,0.11606201,0.0,0.11926706,0.19377902,0.0,0.0,0.10124135,0.39655071,0.17082842,0.19206148,0.27488464,0.3196019,0.0
0.1412031,0.4736648,0.7896936,0.0,0.0,0.0,1.1743628,0.0,1.0787115,0.0,0.0,0.70905995,0.0,0.0,0.14405315
0.3420155,0.5351614,0.9799741,0.0,0.0,0.0,2.0458221,0.0,0.798604,0.0,0.0,1.3387102,0.0,0.0,0.08331823
0.0,0.033187542,0.31719,0.0,0.24825802,0.270944,0.15089431,0.0,0.21771345,0.19262618,0.12669468,0.32410976,0.32041052,0.2544572,0.0
0.0,0.16027766,0.9532137,0.0,0.0,0.0,1.3750479,0.0,0.89864063,0.0,0.0,1.1251547,0.0,0.0,0.1981814
0.4680711,0.13835764,1.3698864,0.0,0.0,0.0,1.6767212,0.0,0.64447033,0.0,0.0,1.9052683,0.24172404,0.0,0.0
0.0,0.026944604,0.24951506,0.0,0.33535624,0.2203739,0.16784427,0.0,0.12355964,0.23346633,0.17145294,0.35292545,0.36427337,0.25461555,0.0
0.0,0.32529837,0.42845368,0.0,0.0,0.0,0.8142149,0.0,0.2832183,0.0,0.0,0.56070507,0.0,0.17252082,0.38863954
0.0,0.0,0.34747967,0.0,0.31994516,0.30026197,0.18708575,0.0,0.13751863,0.19260532,0.12927501,0.39919332,0.3725567,0.29307634,0.0
0.0,0.034912337,0.31158236,0.0,0.41143954,0.34541804,0.12981373,0.0,0.023205727,0.15103984,0.23831981,0.23546605,0.36717412,0.20682174,0.0
0.0,0.034912337,0.31158236,0.0,0.41143954,0.34541804,0.12981373,0.0,0.023205727,0.15103984,0.23831981,0.23546605,0.36717412,0.20682174,0.0
0.0,0.5499464,1.0261842,0.0,0.015206382,0.31235042,1.0819767,0.0,0.56583726,0.0,0.13433307,0.7838945,0.0,0.18248534,0.0
0.0,0.09011042,0.6831577,0.0,0.0,0.056132272,0.5119725,0.0,0.9519625,0.0,0.0,0.64438504,0.0,0.057779297,0.018150844
0.2659322,0.6054615,0.61253256,0.0,0.0,0.0,1.5672616,0.0,0.5666013,0.0,0.0,0.7808738,0.0,0.0,0.11794119
0.0,0.12369144,0.32612833,0.0,0.08949044,0.32315487,0.06890472,0.0,0.09832257,0.23861542,0.33804283,0.09917952,0.02887927,0.22125664,0.15457834
0.0,0.0,0.61944413,0.0,0.0,0.0,0.7995837,0.0,0.46733764,0.0,0.0,1.3766369,0.58473176,0.0,0.0
0.0,0.24833661,0.9160323,0.0,0.0,0.032824248,1.3823599,0.0,0.64207315,0.0,0.15035321,0.8360258,0.08596699,0.0,0.102384955
0.0,0.046501916,0.27231115,0.0,0.3959362,0.28202832,0.17538151,0.0,0.0037734658,0.1279178,0.27862066,0.2446431,0.36871088,0.15228179,0.0
0.0,0.046501916,0.27231115,0.0,0.3959362,0.28202832,0.17538151,0.0,0.0037734658,0.1279178,0.27862066,0.2446431,0.36871088,0.15228179,0.0
0.0,0.009805623,0.21037626,0.0,0.31149852,0.23095366,0.11184568,0.0,0.042793863,0.22119509,0.23349053,0.25748017,0.33804116,0.21897344,0.0
0.010632737,0.20719764,0.76140994,0.0,0.0,0.0,1.7508962,0.0,0.6654705,0.0,0.0,1.2660254,0.0,0.0,0.0
0.0,0.45160612,0.69057316,0.0,0.0,0.07018615,1.2319095,0.0,0.59768915,0.0,0.13680361,0.48518968,0.0,0.0,0.01696451
0.0,0.0,0.109435,0.0,0.1948488,0.26442826,0.0,0.0,0.0,0.31305197,0.27213475,0.07024966,0.25337017,0.2689209,0.0668595
0.0,0.018310104,0.35688746,0.0,0.0,0.0,1.1255292,0.0,0.550733,0.059771538,0.0,1.1605911,0.015837252,0.34005812,0.0
0.0,0.0053942613,0.0056986883,0.0,0.0,0.041946992,0.043493412,0.0,0.12264849,0.4308613,0.112678856,0.22171278,0.12319679,0.40771422,0.0
0.0,0.0153550245,0.28878626,0.0,0.3508596,0.28376365,0.12227651,0.0,0.1429919,0.25658837,0.1311521,0.3437484,0.3627366,0.30915546,0.0
0.0,0.18281712,0.6925583,0.0,0.0,0.0,1.0584443,0.0,0.7816646,0.0,0.033066183,0.72946054,0.03071031,0.0,0.01350738
0.0,0.35184678,0.57228136,0.0,0.15601493,0.0,1.0722775,0.0,0.40311316,0.0060119033,0.0,0.91899556,0.13549,0.37726897,0.0
0.11959832,0.0,0.16828121,0.0,0.16484521,0.2464386,0.0,0.0,0.023195393,0.26895246,0.2838575,0.097308666,0.30527416,0.16561544,0.040185258
0.0,0.007994704,0.26104552,0.0,0.35729188,0.3251706,0.07004654,0.0,0.0023330376,0.19154286,0.24677356,0.19416195,0.33872312,0.22234653,0.0
0.0,0.0,0.37273628,0.0,0.24282347,0.2788387,0.2106624,0.0,0.003992919,0.11926228,0.1944778,0.40729138,0.389197,0.17898233,0.0
0.0037677614,0.11444083,0.512746,0.0,0.0,0.0,0.79833454,0.0,0.7617978,0.0,0.2333245,0.43336225,0.01672718,0.0,0.14398892
0.0,0.04227266,0.3393231,0.0,0.4050073,0.3040111,0.18204376,0.0,0.1638646,0.21608531,0.12269835,0.38505247,0.3911876,0.2936307,0.0
0.0,0.27948636,0.3141516,0.0,0.09756451,0.028431356,0.69741255,0.0,0.17146721,0.0,0.10968241,0.47481108,0.14719884,0.16719389,0.0
0.0,0.116209716,1.2609631,0.0,0.0,0.0,1.6484084,0.0,1.0214821,0.0,0.059988692,1.3691361,0.088295475,0.0,0.011512613
0.0,0.0,0.19911063,0.0,0.2728542,0.27409595,0.0065106973,0.0,0.041353427,0.28482017,0.20164344,0.20699902,0.30805337,0.28903818,0.0
0.3248436,0.6073103,1.1831398,0.0,0.0,0.0,2.0692446,0.0,0.9060893,0.0,0.0,1.4614133,0.0,0.0,0.20375293
0.0,0.0,0.19911063,0.0,0.2728542,0.27409595,0.0065106973,0.0,0.041353427,0.28482017,0.20164344,0.20699902,0.30805337,0.28903818,0.0
0.0,0.0,0.13717574,0.0,0.18841654,0.2230213,0.0,0.0,0.080373816,0.37809744,0.1565133,0.21983609,0.27738363,0.35572982,0.0
0.030472089,0.21608955,0.7028001,0.0,0.15592152,0.0,1.7890506,0.0,0.0,0.0,0.14644225,1.3246256,0.33805418,0.0,0.0
0.05641784,0.3959633,0.25814748,0.0,0.0,0.0,1.4190565,0.0,0.2730054,0.0,0.0,0.64731437,0.0,0.07281679,0.08897305
0.0,0.32309312,0.62632465,0.0,0.030853242,0.04867536,1.157553,0.0,0.21236826,0.0,0.4792428,0.6621324,0.13929898,0.0,0.021186477
0.0,0.6606436,0.8705907,0.0,0.0,0.0,1.5201854,0.0,0.58282924,0.0,0.310492,0.6984892,0.0,0.0,0.15491436
0.0,0.027326431,0.4019668,0.0,0.3101434,0.2991516,0.2504891,0.0,0.07447415,0.03340161,0.30119538,0.310524,0.3412475,0.07651505,0.0
0.0,0.06545183,0.2607807,0.0,0.37400055,0.17723161,0.27317926,0.0,0.12500007,0.16984123,0.20330004,0.40340662,0.39426115,0.18455079,0.0
0.0,0.0,0.14857379,0.0,0.21870652,0.2538485,0.0,0.0,0.020480733,0.3253232,0.21009716,0.16569492,0.27960238,0.30456296,0.0
0.0,0.007994704,0.26104552,0.0,0.35729188,0.3251706,0.07004654,0.0,0.0023330376,0.19154286,0.24677356,0.19416195,0.33872312,0.22234653,0.0
0.0,0.0153550245,0.28878626,0.0,0.3508596,0.28376365,0.12227651,0.0,0.1429919,0.25658837,0.1311521,0.3437484,0.3627366,0.30915546,0.0
0.0,0.007994704,0.26104552,0.0,0.35729188,0.3251706,0.07004654,0.0,0.0023330376,0.19154286,0.24677356,0.19416195,0.33872312,0.22234653,0.0
0.0,0.0,0.098036945,0.0,0.16455883,0.23360105,0.0,0.0,0.0,0.36582622,0.21855089,0.124390826,0.2511514,0.32008776,0.0063409936
0.0,0.007994704,0.26104552,0.0,0.35729188,0.3251706,0.07004654,0.0,0.0023330376,0.19154286,0.24677356,0.19416195,0.33872312,0.22234653,0.0
0.0,0.40690362,0.8571498,0.0,0.0,0.0,1.2026008,0.0,1.0131967,0.0,0.036678404,0.695544,0.0,0.0,0.0
0.0,0.0,0.08006265,0.0,0.0,0.0,0.14015642,0.0,0.2807079,0.45795864,0.0046541095,0.5509008,0.23194754,0.4259094,0.0
0.0,0.02513368,0.3001843,0.0,0.3811496,0.31459084,0.12604514,0.0,0.083098814,0.20381409,0.18473595,0.28960723,0.36495537,0.2579886,0.0
0.0,0.20630571,0.7463874,0.0,0.0,0.0,1.4137985,0.0,0.8279624,0.0,0.08441064,0.92370415,0.0,0.0,0.0
0.0,0.3309475,0.9396382,0.0,0.0,0.032234892,1.7610588,0.0,0.5271299,0.0,0.064722866,0.939735,0.0,0.0,0.0
