h_1_0,h_1_1,h_1_2,h_1_3,h_1_4,h_1_5,h_1_6,h_1_7,h_1_8,h_1_9
-0.31471738,-0.8843241,-0.9834298,0.1629783,-0.55034506,0.20318273,-0.11252944,-0.8635308,-0.9783637,-0.84739476
-0.83853483,0.06711391,0.07135205,0.26762325,-0.84754205,0.8673657,0.16049655,0.017395943,-0.7698848,0.021367306
-0.95913637,-0.90285444,-0.96093076,0.68083906,-0.17589426,0.46650103,-0.4123861,-0.92662305,-0.5619745,-0.7480652
-0.9743519,-0.82583755,-0.89626175,0.5471586,-0.45752987,0.5076146,-0.21059123,-0.8650365,-0.92364484,-0.5395491
-0.9377372,-0.9342031,-0.9728294,0.24873213,-0.59396726,0.29151502,-0.69450563,-0.94333565,-0.9411328,-0.8493382
-0.45631433,-0.71313936,-0.8755852,0.09998697,0.37265795,-0.21564035,0.22015461,-0.70843977,-0.49313536,-0.5726561
-0.56213874,-0.8362974,-0.9818682,0.5447265,-0.6938626,0.58130014,0.2960848,-0.8158627,-0.9916573,-0.7554491
0.058522835,0.47666657,0.07391545,0.07635709,-0.8718365,0.84971714,0.7689863,0.5637494,-0.96533096,0.20774986
-0.7264668,-0.5010681,-0.7851225,0.41244125,-0.0032040363,0.26013747,0.63776416,-0.50859016,-0.90672976,-0.2047084
-0.976531,-0.7126851,-0.62960035,-0.15536143,-0.6245025,0.18003668,-0.28671318,-0.7592117,-0.9890235,-0.30705234
0.3529166,0.32042792,0.02862032,-0.3539051,-0.80200016,0.66222167,0.536773,0.44268447,-0.911943,-0.050448686
0.45194983,0.17405972,-0.22022228,-0.2559047,-0.73795485,0.6468125,0.45204288,0.30506417,-0.7818672,-0.2288783
-0.85810083,-0.1213591,-0.4296361,0.12146219,-0.9884494,0.9469504,0.049721684,-0.08447936,-0.9988149,-0.20598425
-0.96437144,-0.9324222,-0.9863144,0.59050393,-0.90596986,0.75506777,-0.5009822,-0.93976516,-0.99744564,-0.8333162
-0.12827225,0.8109999,0.89175266,-0.65304625,-0.81867045,0.5905822,0.8214428,0.8479248,-0.98337734,0.7094092
-0.6430817,-0.42051804,-0.5498648,-0.0857428,-0.89308256,0.78683,-0.44698083,-0.41123393,-0.8192808,-0.5572824
0.30913723,0.03337764,-0.67654,0.26440358,-0.92294466,0.89110315,0.59211004,0.18397735,-0.9729295,-0.3457763
-0.7777226,-0.37519675,-0.66741616,0.31885278,-0.16003639,0.2850931,0.69971526,-0.38025314,-0.96385825,-0.025122821
-0.63772565,-0.78275853,-0.97013277,0.46421596,-0.7672414,0.59887123,0.39488056,-0.75472623,-0.996853,-0.6657186
-0.3102193,0.82110757,0.84063226,-0.22223392,-0.8428815,0.8040526,0.89902693,0.84856355,-0.9830795,0.7464057
-0.7679585,-0.51328677,-0.83297926,0.29892695,-0.6325918,0.4771305,0.6378272,-0.4866264,-0.99595594,-0.22750561
-0.083837986,0.6898451,0.6158484,-0.009644894,-0.723334,0.7841474,0.8461469,0.7306208,-0.8862913,0.53687996
-0.59440583,-0.69794315,-0.9160053,0.57496554,0.30337808,0.20919897,0.48515397,-0.7073036,-0.4863324,-0.5173173
-0.83853483,0.06711391,0.07135205,0.26762325,-0.84754205,0.8673657,0.16049655,0.017395943,-0.7698848,0.021367306
-0.03552309,0.46385428,-0.0650604,-0.05365087,-0.969458,0.9066086,0.7690297,0.58333844,-0.9985398,0.18475685
-0.5448467,-0.6274925,-0.8019346,-0.007857488,0.22914432,-0.18978883,0.3240494,-0.61911815,-0.77350026,-0.43735227
-0.9689045,-0.8401307,-0.8820642,-0.07036218,-0.8205288,0.3636665,-0.4773664,-0.85810083,-0.9967754,-0.60830784
0.47103256,0.003125776,-0.5480644,-0.27637202,-0.9104717,0.75984335,0.358379,0.18177643,-0.97340345,-0.41317576
-0.59210557,-0.72893184,-0.9267609,-0.15874083,-0.7981652,0.2793101,0.22035706,-0.6781349,-0.9988358,-0.60392123
-0.59440583,-0.69794315,-0.9160053,0.57496554,0.30337808,0.20919897,0.48515397,-0.7073036,-0.4863324,-0.5173173
-0.80706054,0.020497072,0.13847068,-0.3888915,-0.9572206,0.8157358,-0.14289676,0.04428748,-0.98947614,-0.08116209
-0.01060598,0.7503124,0.8267891,-0.5865643,-0.7592968,0.57274497,0.7813749,0.796239,-0.9564171,0.6065716
-0.57849854,-0.7763049,-0.96073294,0.5600324,-0.26461574,0.41229978,0.3947908,-0.76701736,-0.92669326,-0.65218925
0.10735472,0.67365,0.72843486,-0.5111107,-0.6838615,0.55434847,0.7336306,0.7295575,-0.88819575,0.47844484
-0.9528247,-0.87672687,-0.90484184,0.16634925,-0.25213593,0.10079363,-0.5594422,-0.90067124,-0.81219757,-0.6987375
-0.8703676,0.21984063,0.31311145,0.16461062,-0.88655204,0.87388927,0.2675684,0.176016,-0.9067317,0.20110556
-0.31471738,-0.8843241,-0.9834298,0.1629783,-0.55034506,0.20318273,-0.11252944,-0.8635308,-0.9783637,-0.84739476
-0.96761143,-0.8695365,-0.93608105,0.6184534,-0.32386827,0.48732784,-0.31504497,-0.9002404,-0.8091295,-0.65615594
-0.5448467,-0.6274925,-0.8019346,-0.007857488,0.22914432,-0.18978883,0.3240494,-0.61911815,-0.77350026,-0.43735227
-0.63772565,-0.78275853,-0.97013277,0.46421596,-0.7672414,0.59887123,0.39488056,-0.75472623,-0.996853,-0.6657186
-0.8962787,0.36250106,0.5201236,0.057877477,-0.91603416,0.88011247,0.36841625,0.32599366,-0.9638592,0.36825112
-0.83853483,0.06711391,0.07135205,0.26762325,-0.84754205,0.8673657,0.16049655,0.017395943,-0.7698848,0.021367306
0.3315092,0.46592158,0.39722437,-0.33448732,-0.47761688,0.515884,0.61183655,0.5418984,-0.41010436,0.15468588
0.13125692,0.56807184,0.48817682,-0.5272009,-0.88973105,0.69142586,0.6774059,0.66207886,-0.9870466,0.3045582
-0.75129217,-0.29907024,-0.4659406,-0.31342784,-0.9815283,0.8723962,-0.352651,-0.24250025,-0.99690896,-0.43842888
-0.7716576,0.036933895,0.2715801,-0.27316877,-0.82398057,0.7118534,-0.14300099,0.015119472,-0.7735047,-0.057362612
-0.6286388,-0.5518556,-0.7657241,-0.10756472,-0.96549886,0.85889053,-0.5321652,-0.5141613,-0.97836405,-0.683318
-0.7192242,-0.1187599,0.026045239,-0.1704257,-0.76612204,0.6982975,-0.25086373,-0.14433496,-0.49314383,-0.23543864
-0.3102193,0.82110757,0.84063226,-0.22223392,-0.8428815,0.8040526,0.89902693,0.84856355,-0.9830795,0.7464057
-0.6430817,-0.42051804,-0.5498648,-0.0857428,-0.89308256,0.78683,-0.44698083,-0.41123393,-0.8192808,-0.5572824
-0.17630161,0.6811248,0.5220009,-0.13894895,-0.92982864,0.8640365,0.8461771,0.74394375,-0.99501866,0.5196399
-0.91802704,-0.9653754,-0.9924349,0.3276667,-0.8040111,0.46157065,-0.7936414,-0.9679833,-0.98240733,-0.9278512
-0.96076113,-0.88047826,-0.9271238,0.03768336,-0.7616839,0.3400451,-0.559369,-0.89501214,-0.99145186,-0.7107731
-0.2044731,-0.91403913,-0.9899673,0.26606536,-0.43061885,0.17719856,-0.22161563,-0.8991062,-0.94350356,-0.89153373
-0.7679585,-0.51328677,-0.83297926,0.29892695,-0.6325918,0.4771305,0.6378272,-0.4866264,-0.99595594,-0.22750561
0.30913723,0.03337764,-0.67654,0.26440358,-0.92294466,0.89110315,0.59211004,0.18397735,-0.9729295,-0.3457763
-0.676985,-0.53523,-0.7576583,-0.24138658,-0.5833033,0.087624215,0.42076233,-0.48836228,-0.9960276,-0.30075872
-0.9481444,-0.9362648,-0.9793642,0.123222984,-0.8909048,0.5029354,-0.69445056,-0.9400306,-0.997491,-0.85586756
-0.7908109,-0.2559626,-0.51738715,0.34561318,-0.93200535,0.9089462,-0.06260826,-0.26766568,-0.9266948,-0.35186666
-0.2044731,-0.91403913,-0.9899673,0.26606536,-0.43061885,0.17719856,-0.22161563,-0.8991062,-0.94350356,-0.89153373
-0.31471738,-0.8843241,-0.9834298,0.1629783,-0.55034506,0.20318273,-0.11252944,-0.8635308,-0.9783637,-0.84739476
0.15500751,0.439771,0.14099737,-0.54292184,-0.96437454,0.7919825,0.61196965,0.5818342,-0.99856555,0.10768777
-0.50984895,-0.7942049,-0.95515007,-0.05186831,-0.7330629,0.25426978,0.111222856,-0.7557046,-0.99690884,-0.7073253
-0.7908109,-0.2559626,-0.51738715,0.34561318,-0.93200535,0.9089462,-0.06260826,-0.26766568,-0.9266948,-0.35186666
-0.4170778,-0.8451678,-0.972691,0.056205668,-0.65103686,0.22888385,-0.00066161144,-0.8166226,-0.9918046,-0.78731334
0.24528997,0.45294368,0.2739654,-0.4447053,-0.85172814,0.6770902,0.6119032,0.562194,-0.9659354,0.13126059
0.3315092,0.46592158,0.39722437,-0.33448732,-0.47761688,0.515884,0.61183655,0.5418984,-0.41010436,0.15468588
-0.8808486,0.46664426,0.77635235,-0.5404736,-0.9279951,0.74950063,0.1906885,0.45938578,-0.9864903,0.45430848
0.30913723,0.03337764,-0.67654,0.26440358,-0.92294466,0.89110315,0.59211004,0.18397735,-0.9729295,-0.3457763
-0.851385,0.33593035,0.65477085,-0.45947427,-0.9024991,0.73744434,0.08053033,0.32395706,-0.96448886,0.29825407
-0.63772565,-0.78275853,-0.97013277,0.46421596,-0.7672414,0.59887123,0.39488056,-0.75472623,-0.996853,-0.6657186
0.41195834,-0.12226885,-0.79142123,0.36185342,-0.895757,0.8854156,0.5143029,0.025620097,-0.9296257,-0.4953705
-0.56213874,-0.8362974,-0.9818682,0.5447265,-0.6938626,0.58130014,0.2960848,-0.8158627,-0.9916573,-0.7554491
0.15154131,0.48927948,0.21007848,0.20381959,-0.5357408,0.7624863,0.7689427,0.5435049,-0.4026327,0.23051557
-0.17630161,0.6811248,0.5220009,-0.13894895,-0.92982864,0.8640365,0.8461771,0.74394375,-0.99501866,0.5196399
-0.03552309,0.46385428,-0.0650604,-0.05365087,-0.969458,0.9066086,0.7690297,0.58333844,-0.9985398,0.18475685
0.08264937,0.3327677,-0.30739886,0.05442356,-0.95832604,0.90168875,0.7190147,0.4676338,-0.9961233,0.004389287
-0.9172397,0.48998153,0.6799533,-0.05019534,-0.93810594,0.88604736,0.46127987,0.46118042,-0.986248,0.5145599
-0.9434048,-0.9632545,-0.9949939,0.71375597,-0.82999647,0.7309286,-0.65000635,-0.96783954,-0.9820924,-0.9160532
-0.9743519,-0.82583755,-0.89626175,0.5471586,-0.45752987,0.5076146,-0.21059123,-0.8650365,-0.92364484,-0.5395491
0.17514169,0.34731585,-0.17659639,0.18261428,-0.82822686,0.8420486,0.7189634,0.44451344,-0.9104239,0.028297108
0.26794037,0.30558932,-0.11012631,-0.46220326,-0.95143557,0.78171563,0.5368487,0.46585277,-0.9961919,-0.07426989
-0.976531,-0.7126851,-0.62960035,-0.15536143,-0.6245025,0.18003668,-0.28671318,-0.7592117,-0.9890235,-0.30705234
-0.815351,0.19085504,0.4862114,-0.37003598,-0.8685906,0.7248988,-0.031630807,0.17380862,-0.9083104,0.12443986
-0.50984895,-0.7942049,-0.95515007,-0.05186831,-0.7330629,0.25426978,0.111222856,-0.7557046,-0.99690884,-0.7073253
0.47103256,0.003125776,-0.5480644,-0.27637202,-0.9104717,0.75984335,0.358379,0.18177643,-0.97340345,-0.41317576
-0.43690383,-0.78805083,-0.9411758,0.07813397,-0.19044124,0.006965881,0.111117765,-0.7679533,-0.9279468,-0.69517165
0.058522835,0.47666657,0.07391545,0.07635709,-0.8718365,0.84971714,0.7689863,0.5637494,-0.96533096,0.20774986
-0.94059724,-0.9082985,-0.9414694,0.26928198,-0.09914565,0.074040145,-0.6317765,-0.92694426,-0.5680669,-0.7807714
-0.71481246,-0.6190454,-0.89575374,0.39399534,-0.528099,0.45604092,0.56636554,-0.59933007,-0.98928684,-0.39192405
-0.7264668,-0.5010681,-0.7851225,0.41244125,-0.0032040363,0.26013747,0.63776416,-0.50859016,-0.90672976,-0.2047084
-0.9347442,-0.95297027,-0.9874954,0.2279559,-0.853275,0.482522,-0.7481973,-0.9561332,-0.99334466,-0.8976918
-0.9730945,-0.87349206,-0.9512353,0.5315393,-0.7926362,0.65588444,-0.31494915,-0.89455813,-0.99129814,-0.6695619
-0.8703676,0.21984063,0.31311145,0.16461062,-0.88655204,0.87388927,0.2675684,0.176016,-0.9067317,0.20110556
-0.7192242,-0.1187599,0.026045239,-0.1704257,-0.76612204,0.6982975,-0.25086373,-0.14433496,-0.49314383,-0.23543864
-0.37926567,-0.9089196,-0.99335825,0.678976,-0.49217483,0.5444802,0.080356054,-0.89866906,-0.94251245,-0.8741844
-0.8311885,-0.10511973,-0.30973053,0.24705446,-0.9499883,0.91351926,0.049615495,-0.11338733,-0.9717757,-0.18297467
-0.59440583,-0.69794315,-0.9160053,0.57496554,0.30337808,0.20919897,0.48515397,-0.7073036,-0.4863324,-0.5173173
-0.083837986,0.6898451,0.6158484,-0.009644894,-0.723334,0.7841474,0.8461469,0.7306208,-0.8862913,0.53687996
-0.19969188,0.7632413,0.7490587,-0.117282815,-0.7905223,0.79431313,0.8751757,0.7970709,-0.9556474,0.6540109
-0.8311885,-0.10511973,-0.30973053,0.24705446,-0.9499883,0.91351926,0.049615495,-0.11338733,-0.9717757,-0.18297467
-0.4170778,-0.8451678,-0.972691,0.056205668,-0.65103686,0.22888385,-0.00066161144,-0.8166226,-0.9918046,-0.78731334
-0.96076113,-0.88047826,-0.9271238,0.03768336,-0.7616839,0.3400451,-0.559369,-0.89501214,-0.99145186,-0.7107731
-0.73104477,-0.5304573,-0.8387682,0.4191038,-0.9704242,0.9379246,-0.2796264,-0.51248413,-0.9779776,-0.6390201
0.15154131,0.48927948,0.21007848,0.20381959,-0.5357408,0.7624863,0.7689427,0.5435049,-0.4026327,0.23051557
-0.6286388,-0.5518556,-0.7657241,-0.10756472,-0.96549886,0.85889053,-0.5321652,-0.5141613,-0.97836405,-0.683318
-0.94059724,-0.9082985,-0.9414694,0.26928198,-0.09914565,0.074040145,-0.6317765,-0.92694426,-0.5680669,-0.7807714
-0.7073136,-0.28401816,-0.3501982,-0.19173108,-0.92093855,0.79688376,-0.3527442,-0.26977834,-0.9279483,-0.41890955
-0.676985,-0.53523,-0.7576583,-0.24138658,-0.5833033,0.087624215,0.42076233,-0.48836228,-0.9960276,-0.30075872
-0.73104477,-0.5304573,-0.8387682,0.4191038,-0.9704242,0.9379246,-0.2796264,-0.51248413,-0.9779776,-0.6390201
0.15500751,0.439771,0.14099737,-0.54292184,-0.96437454,0.7919825,0.61196965,0.5818342,-0.99856555,0.10768777
-0.9505385,-0.91113466,-0.9553756,0.14485492,-0.68686354,0.3159867,-0.6317127,-0.9227211,-0.9774387,-0.78993493
-0.96076113,-0.88047826,-0.9271238,0.03768336,-0.7616839,0.3400451,-0.559369,-0.89501214,-0.99145186,-0.7107731
-0.815351,0.19085504,0.4862114,-0.37003598,-0.8685906,0.7248988,-0.031630807,0.17380862,-0.9083104,0.12443986
-0.95506793,-0.9501088,-0.9917185,0.65648955,-0.8731877,0.74324,-0.5803321,-0.95593727,-0.993225,-0.8812656
0.03432769,0.5988719,0.4347763,0.09821697,-0.6389412,0.77354264,0.8110475,0.64668936,-0.7237976,0.3946093
-0.31471738,-0.8843241,-0.9834298,0.1629783,-0.55034506,0.20318273,-0.11252944,-0.8635308,-0.9783637,-0.84739476
-0.7192242,-0.1187599,0.026045239,-0.1704257,-0.76612204,0.6982975,-0.25086373,-0.14433496,-0.49314383,-0.23543864
-0.6518907,-0.70628387,-0.93576133,0.48131981,-0.40472376,0.43442643,0.48523524,-0.6924106,-0.971775,-0.5346152
-0.7997222,-0.08882403,-0.17909189,0.3648608,-0.79656446,0.8605298,0.04950942,-0.1421046,-0.48634082,-0.15976286
-0.98394847,-0.69746923,-0.73880774,0.37819958,-0.6699337,0.5465394,0.010902568,-0.75824547,-0.98882633,-0.23407036
-0.9434048,-0.9632545,-0.9949939,0.71375597,-0.82999647,0.7309286,-0.65000635,-0.96783954,-0.9820924,-0.9160532
0.10735472,0.67365,0.72843486,-0.5111107,-0.6838615,0.55434847,0.7336306,0.7295575,-0.88819575,0.47844484
-0.7908109,-0.2559626,-0.51738715,0.34561318,-0.93200535,0.9089462,-0.06260826,-0.26766568,-0.9266948,-0.35186666
-0.8311885,-0.10511973,-0.30973053,0.24705446,-0.9499883,0.91351926,0.049615495,-0.11338733,-0.9717757,-0.18297467
-0.7679585,-0.51328677,-0.83297926,0.29892695,-0.6325918,0.4771305,0.6378272,-0.4866264,-0.99595594,-0.22750561
0.13125692,0.56807184,0.48817682,-0.5272009,-0.88973105,0.69142586,0.6774059,0.66207886,-0.9870466,0.3045582
-0.05971551,0.5882171,0.3154339,-0.03166323,-0.90494996,0.8570422,0.81108385,0.6633558,-0.98681414,0.37422955
-0.7815511,-0.40908143,-0.7462712,0.32607016,-0.9783602,0.94108725,-0.17316757,-0.38474932,-0.99165744,-0.5182922
0.55789584,-0.15196173,-0.700422,-0.17378794,-0.87915957,0.7482131,0.25679892,0.023344385,-0.93083096,-0.55248326
-0.7264668,-0.5010681,-0.7851225,0.41244125,-0.0032040363,0.26013747,0.63776416,-0.50859016,-0.90672976,-0.2047084
0.55789584,-0.15196173,-0.700422,-0.17378794,-0.87915957,0.7482131,0.25679892,0.023344385,-0.93083096,-0.55248326
-0.73104477,-0.5304573,-0.8387682,0.4191038,-0.9704242,0.9379246,-0.2796264,-0.51248413,-0.9779776,-0.6390201
-0.8203732,-0.23377964,-0.50317717,0.21860409,-0.30918506,0.30966803,0.75267124,-0.23538707,-0.9862478,0.15609902
-0.96761143,-0.8695365,-0.93608105,0.6184534,-0.32386827,0.48732784,-0.31504497,-0.9002404,-0.8091295,-0.65615594
0.26794037,0.30558932,-0.11012631,-0.46220326,-0.95143557,0.78171563,0.5368487,0.46585277,-0.9961919,-0.07426989
-0.083837986,0.6898451,0.6158484,-0.009644894,-0.723334,0.7841474,0.8461469,0.7306208,-0.8862913,0.53687996
0.013641343,0.6645647,0.6562405,-0.60082716,-0.91842264,0.7052369,0.7336798,0.74292517,-0.99510676,0.459794
-0.75129217,-0.29907024,-0.4659406,-0.31342784,-0.9815283,0.8723962,-0.352651,-0.24250025,-0.99690896,-0.43842888
-0.9689045,-0.8401307,-0.8820642,-0.07036218,-0.8205288,0.3636665,-0.4773664,-0.85810083,-0.9967754,-0.60830784
-0.8808486,0.46664426,0.77635235,-0.5404736,-0.9279951,0.74950063,0.1906885,0.45938578,-0.9864903,0.45430848
-0.9377372,-0.9342031,-0.9728294,0.24873213,-0.59396726,0.29151502,-0.69450563,-0.94333565,-0.9411328,-0.8493382
0.3739608,0.15806302,-0.3479352,-0.3730225,-0.9339552,0.7710067,0.45212758,0.3313018,-0.98991,-0.2514132
-0.607627,-0.6373631,-0.8463693,-0.13719545,-0.46934894,0.060813207,0.32414463,-0.6007872,-0.9894759,-0.45648932
-0.01060598,0.7503124,0.8267891,-0.5865643,-0.7592968,0.57274497,0.7813749,0.796239,-0.9564171,0.6065716
-0.8703676,0.21984063,0.31311145,0.16461062,-0.88655204,0.87388927,0.2675684,0.176016,-0.9067317,0.20110556
-0.96437144,-0.9324222,-0.9863144,0.59050393,-0.90596986,0.75506777,-0.5009822,-0.93976516,-0.99744564,-0.8333162
-0.7815511,-0.40908143,-0.7462712,0.32607016,-0.9783602,0.94108725,-0.17316757,-0.38474932,-0.99165744,-0.5182922
-0.05971551,0.5882171,0.3154339,-0.03166323,-0.90494996,0.8570422,0.81108385,0.6633558,-0.98681414,0.37422955
-0.5275716,-0.72112936,-0.9043737,-0.029877378,-0.33727536,0.033914126,0.22025585,-0.6935941,-0.9722688,-0.5885086
0.17514169,0.34731585,-0.17659639,0.18261428,-0.82822686,0.8420486,0.7189634,0.44451344,-0.9104239,0.028297108
0.08264937,0.3327677,-0.30739886,0.05442356,-0.95832604,0.90168875,0.7190147,0.4676338,-0.9961233,0.004389287
-0.96076113,-0.88047826,-0.9271238,0.03768336,-0.7616839,0.3400451,-0.559369,-0.89501214,-0.99145186,-0.7107731
-0.4170778,-0.8451678,-0.972691,0.056205668,-0.65103686,0.22888385,-0.00066161144,-0.8166226,-0.9918046,-0.78731334
-0.9797041,-0.7693075,-0.8337665,0.4669298,-0.5732853,0.52735364,-0.10109696,-0.8185955,-0.9705728,-0.39777702
-0.94059724,-0.9082985,-0.9414694,0.26928198,-0.09914565,0.074040145,-0.6317765,-0.92694426,-0.5680669,-0.7807714
-0.815351,0.19085504,0.4862114,-0.37003598,-0.8685906,0.7248988,-0.031630807,0.17380862,-0.9083104,0.12443986
-0.9172397,0.48998153,0.6799533,-0.05019534,-0.93810594,0.88604736,0.46127987,0.46118042,-0.986248,0.5145599
-0.7997222,-0.08882403,-0.17909189,0.3648608,-0.79656446,0.8605298,0.04950942,-0.1421046,-0.48634082,-0.15976286
-0.7073136,-0.28401816,-0.3501982,-0.19173108,-0.92093855,0.79688376,-0.3527442,-0.26977834,-0.9279483,-0.41890955
-0.6286388,-0.5518556,-0.7657241,-0.10756472,-0.96549886,0.85889053,-0.5321652,-0.5141613,-0.97836405,-0.683318
-0.8962787,0.36250106,0.5201236,0.057877477,-0.91603416,0.88011247,0.36841625,0.32599366,-0.9638592,0.36825112
-0.50984895,-0.7942049,-0.95515007,-0.05186831,-0.7330629,0.25426978,0.111222856,-0.7557046,-0.99690884,-0.7073253
-0.92882466,-0.9729846,-0.9969759,0.7628424,-0.7738703,0.7181224,-0.7102341,-0.97656524,-0.9530978,-0.94096833
-0.9217559,-0.95143527,-0.98351425,0.3471862,-0.48197496,0.26665568,-0.7482442,-0.95856965,-0.85081136,-0.8929478
-0.6286388,-0.5518556,-0.7657241,-0.10756472,-0.96549886,0.85889053,-0.5321652,-0.5141613,-0.97836405,-0.683318
-0.6286388,-0.5518556,-0.7657241,-0.10756472,-0.96549886,0.85889053,-0.5321652,-0.5141613,-0.97836405,-0.683318
-0.9571493,-0.9302407,-0.9819608,0.66884375,-0.64227927,0.624064,-0.50106204,-0.9430844,-0.9401017,-0.825861
-0.43690383,-0.78805083,-0.9411758,0.07813397,-0.19044124,0.006965881,0.111117765,-0.7679533,-0.9279468,-0.69517165
-0.9743519,-0.82583755,-0.89626175,0.5471586,-0.45752987,0.5076146,-0.21059123,-0.8650365,-0.92364484,-0.5395491
-0.5275716,-0.72112936,-0.9043737,-0.029877378,-0.33727536,0.033914126,0.22025585,-0.6935941,-0.9722688,-0.5885086
0.3739608,0.15806302,-0.3479352,-0.3730225,-0.9339552,0.7710067,0.45212758,0.3313018,-0.98991,-0.2514132
-0.9797041,-0.7693075,-0.8337665,0.4669298,-0.5732853,0.52735364,-0.10109696,-0.8185955,-0.9705728,-0.39777702
-0.6949875,-0.4339654,-0.6395374,-0.21285726,-0.9747394,0.8658009,-0.44689572,-0.38668773,-0.99180496,-0.5735506
-0.03552309,0.46385428,-0.0650604,-0.05365087,-0.969458,0.9066086,0.7690297,0.58333844,-0.9985398,0.18475685
0.55789584,-0.15196173,-0.700422,-0.17378794,-0.87915957,0.7482131,0.25679892,0.023344385,-0.93083096,-0.55248326
-0.4170778,-0.8451678,-0.972691,0.056205668,-0.65103686,0.22888385,-0.00066161144,-0.8166226,-0.9918046,-0.78731334
0.19854248,0.18742177,-0.5154974,0.16123776,-0.9432538,0.89652383,0.66024935,0.33332738,-0.9897288,-0.17626432
-0.12827225,0.8109999,0.89175266,-0.65304625,-0.81867045,0.5905822,0.8214428,0.8479248,-0.98337734,0.7094092
-0.37926567,-0.9089196,-0.99335825,0.678976,-0.49217483,0.5444802,0.080356054,-0.89866906,-0.94251245,-0.8741844
-0.2044731,-0.91403913,-0.9899673,0.26606536,-0.43061885,0.17719856,-0.22161563,-0.8991062,-0.94350356,-0.89153373
0.28704467,0.2032444,-0.4061443,0.28477025,-0.77158934,0.83402383,0.6601894,0.30712792,-0.7783643,-0.15299836
-0.85810083,-0.1213591,-0.4296361,0.12146219,-0.9884494,0.9469504,0.049721684,-0.08447936,-0.9988149,-0.20598425
0.17514169,0.34731585,-0.17659639,0.18261428,-0.82822686,0.8420486,0.7189634,0.44451344,-0.9104239,0.028297108
-0.91802704,-0.9653754,-0.9924349,0.3276667,-0.8040111,0.46157065,-0.7936414,-0.9679833,-0.98240733,-0.9278512
-0.2044731,-0.91403913,-0.9899673,0.26606536,-0.43061885,0.17719856,-0.22161563,-0.8991062,-0.94350356,-0.89153373
-0.7984392,-0.15105948,-0.2471309,-0.40742683,-0.98650515,0.87868834,-0.25066432,-0.086739756,-0.99883586,-0.28008127
0.45194983,0.17405972,-0.22022228,-0.2559047,-0.73795485,0.6468125,0.45204288,0.30506417,-0.7818672,-0.2288783
-0.8311885,-0.10511973,-0.30973053,0.24705446,-0.9499883,0.91351926,0.049615495,-0.11338733,-0.9717757,-0.18297467
-0.9217559,-0.95143527,-0.98351425,0.3471862,-0.48197496,0.26665568,-0.7482442,-0.95856965,-0.85081136,-0.8929478
0.3315092,0.46592158,0.39722437,-0.33448732,-0.47761688,0.515884,0.61183655,0.5418984,-0.41010436,0.15468588
0.15500751,0.439771,0.14099737,-0.54292184,-0.96437454,0.7919825,0.61196965,0.5818342,-0.99856555,0.10768777
-0.68990564,-0.4009009,-0.53631884,-0.22053398,-0.08296271,-0.13732266,0.5086138,-0.38219932,-0.9644881,-0.10355178
-0.66561496,-0.60879534,-0.86455476,0.49806485,0.15378608,0.2348294,0.56629336,-0.6177119,-0.76988024,-0.3714946
-0.01060598,0.7503124,0.8267891,-0.5865643,-0.7592968,0.57274497,0.7813749,0.796239,-0.9564171,0.6065716
-0.96437144,-0.9324222,-0.9863144,0.59050393,-0.90596986,0.75506777,-0.5009822,-0.93976516,-0.99744564,-0.8333162
0.3315092,0.46592158,0.39722437,-0.33448732,-0.47761688,0.515884,0.61183655,0.5418984,-0.41010436,0.15468588
-0.85810083,-0.1213591,-0.4296361,0.12146219,-0.9884494,0.9469504,0.049721684,-0.08447936,-0.9988149,-0.20598425
0.45194983,0.17405972,-0.22022228,-0.2559047,-0.73795485,0.6468125,0.45204288,0.30506417,-0.7818672,-0.2288783
-0.91802704,-0.9653754,-0.9924349,0.3276667,-0.8040111,0.46157065,-0.7936414,-0.9679833,-0.98240733,-0.9278512
-0.63772565,-0.78275853,-0.97013277,0.46421596,-0.7672414,0.59887123,0.39488056,-0.75472623,-0.996853,-0.6657186
-0.815351,0.19085504,0.4862114,-0.37003598,-0.8685906,0.7248988,-0.031630807,0.17380862,-0.9083104,0.12443986
-0.8643627,0.05072064,-0.06762606,0.14310442,-0.9633058,0.91787267,0.16060024,0.046559855,-0.9892872,-0.0025447847
-0.96258384,-0.8352239,-0.8470987,0.059658878,-0.39348134,0.12740214,-0.47744855,-0.8656085,-0.92494863,-0.59302264
-0.7616629,-0.13494557,-0.1126714,-0.29342836,-0.94176024,0.8065147,-0.25076404,-0.11563454,-0.9722694,-0.25789762
-0.9172397,0.48998153,0.6799533,-0.05019534,-0.93810594,0.88604736,0.46127987,0.46118042,-0.986248,0.5145599
-0.976531,-0.7126851,-0.62960035,-0.15536143,-0.6245025,0.18003668,-0.28671318,-0.7592117,-0.9890235,-0.30705234
-0.9787062,-0.8309982,-0.9204688,0.4495277,-0.844513,0.6709768,-0.21048959,-0.8574993,-0.99671715,-0.5562832
-0.7679585,-0.51328677,-0.83297926,0.29892695,-0.6325918,0.4771305,0.6378272,-0.4866264,-0.99595594,-0.22750561
-0.8808486,0.46664426,0.77635235,-0.5404736,-0.9279951,0.74950063,0.1906885,0.45938578,-0.9864903,0.45430848
-0.8808486,0.46664426,0.77635235,-0.5404736,-0.9279951,0.74950063,0.1906885,0.45938578,-0.9864903,0.45430848
