h_2_0,h_2_1,h_2_2,h_2_3,h_2_4,h_2_5,h_2_6,h_2_7,h_2_8,h_2_9,h_2_10,h_2_11,h_2_12,h_2_13,h_2_14,h_2_15,h_2_16,h_2_17,h_2_18,h_2_19,h_2_20,h_2_21,h_2_22,h_2_23,h_2_24,h_2_25,h_2_26,h_2_27,h_2_28,h_2_29,h_2_30,h_2_31,h_2_32,h_2_33,h_2_34,h_2_35,h_2_36,h_2_37,h_2_38,h_2_39,h_2_40,h_2_41,h_2_42,h_2_43,h_2_44,h_2_45,h_2_46,h_2_47,h_2_48,h_2_49
-0.97555465,-0.9843275,-0.99979836,0.98995495,0.9687165,-0.9750291,-0.9806162,0.97692704,0.9912174,-0.93688494,0.98461574,0.9682017,-0.38707197,0.42387512,-0.98272043,-0.98385334,-0.9989111,0.18122369,-0.9977177,0.9990323,-0.97758436,0.9958372,-0.7901133,0.29767713,-0.96402675,0.4564565,-0.5697022,-0.96700275,-0.091487825,-0.9987365,0.96744734,-0.99985856,-0.98177475,0.9855679,-0.29597336,0.64128864,0.9653113,-0.9826466,0.0911747,0.9744839,-0.9839476,-0.98539084,-0.81633854,0.9995199,-0.9873552,0.9795561,0.11496356,0.63937026,0.99132204,0.8067527
0.9992356,0.9965914,-0.9972892,-0.9990553,-0.99771744,0.9992922,0.9984339,-0.99884164,0.9967329,0.9978795,-0.9965309,-0.99930954,-0.09674789,-0.089419596,0.9996144,-0.9970059,-0.9995502,-0.9948811,-0.9996368,-0.5707141,0.99927336,-0.988186,-0.9875543,-0.32240126,0.99809676,-0.03890513,0.9630175,0.9978631,0.9857218,-0.9993528,-0.9981051,-0.9996368,0.9985226,-0.999205,-0.35554683,0.9994721,-0.9979902,0.9993501,-0.9602547,-0.9972742,0.98575187,0.99916923,0.9916158,0.99993426,0.9941796,-0.990741,0.974829,-0.90393937,0.9485364,-0.9930759
0.9927216,0.9908706,-0.99704856,-0.99623483,-0.98391056,0.9947902,0.993181,-0.9948795,0.9947139,0.9877462,-0.9859632,-0.9949093,-0.34031478,0.2648772,0.9982378,-0.9964438,-0.9994781,-0.9859449,-0.9992547,0.09121306,0.9969763,-0.96557254,-0.958907,-0.006945714,0.9859092,0.0054549514,0.83666444,0.99132866,0.95255184,-0.99890286,-0.9862397,-0.9995854,0.99464846,-0.99504703,-0.6682273,0.9988097,-0.9894881,0.9968388,-0.9231802,-0.978626,0.9361472,0.99566793,0.9873936,0.999894,0.97161335,-0.96444464,0.93360716,-0.5994634,0.96367633,-0.9741895
-0.9993133,-0.99867314,-0.9998672,0.99956393,0.9988282,-0.9991267,-0.99891937,0.9986443,0.9848181,-0.9986272,0.99896646,0.9991727,-0.5144494,0.62967014,-0.9995824,-0.9876175,-0.9984428,0.78367674,-0.9954568,0.9999299,-0.9992418,0.9997647,-0.59224766,0.5110616,-0.9988559,0.39264265,-0.9004969,-0.9987471,-0.7188519,-0.99797225,0.9986863,-0.99989265,-0.99853414,0.99822015,-0.53467053,-0.2827812,0.9968198,-0.9988022,0.55172133,0.9986363,-0.9989086,-0.99929005,-0.982732,0.99949265,-0.99942285,0.9985667,-0.08104749,0.8045802,0.99644536,0.97554886
0.9998465,0.99944854,-0.9946844,-0.9998665,-0.9992463,0.999827,0.99960876,-0.99974346,0.99567866,0.9995948,-0.9989388,-0.9998068,-0.05431599,-0.1996852,0.9999118,-0.9971777,-0.9996683,-0.9967463,-0.9996384,-0.83066404,0.9998753,-0.99793094,-0.9875317,-0.28957164,0.99922866,-0.20388426,0.97899586,0.9995187,0.9872171,-0.99930525,-0.9993907,-0.9994861,0.9997419,-0.99982953,-0.5104177,0.9997386,-0.9996279,0.99991477,-0.9794556,-0.9988711,0.9937726,0.9997652,0.9980184,0.9999502,0.99869436,-0.99666417,0.98251,-0.91330606,0.9415034,-0.99797416
0.9997974,0.9994245,-0.994641,-0.99986094,-0.9991082,0.99979967,0.99959034,-0.9997553,0.9948823,0.99953276,-0.9988516,-0.9997634,-0.06628218,-0.15416555,0.99990195,-0.9972188,-0.99966305,-0.99693793,-0.999553,-0.82402575,0.9998659,-0.99801797,-0.9862957,-0.2402033,0.99915475,-0.2282852,0.9743584,0.9995781,0.9843268,-0.9992123,-0.9991903,-0.9994945,0.99977684,-0.99986297,-0.4927317,0.99968237,-0.99965245,0.99992645,-0.97930896,-0.9987826,0.99406487,0.99971116,0.9982302,0.9999457,0.99853164,-0.9965825,0.982826,-0.89522535,0.94525373,-0.99825037
0.9997937,0.9989685,-0.9962616,-0.99972975,-0.99917275,0.99976367,0.9995133,-0.99966365,0.99675685,0.9994568,-0.9989448,-0.99977225,-0.14521658,-0.14612499,0.9998823,-0.9977909,-0.99963224,-0.9966102,-0.9996628,-0.84265244,0.9997741,-0.99673533,-0.99071974,-0.33179036,0.9991545,-0.20152952,0.97575617,0.9994739,0.98997337,-0.99942034,-0.9993914,-0.99953455,0.9997656,-0.9998862,-0.35549417,0.9997012,-0.9996544,0.9999281,-0.97528,-0.9989939,0.99497014,0.9997626,0.9970412,0.999955,0.99809945,-0.9961131,0.98748845,-0.92195016,0.9478155,-0.9984408
0.9999371,0.9998209,-0.9929037,-0.9999614,-0.9996935,0.9999298,0.9998462,-0.99990743,0.99588585,0.99979836,-0.9995228,-0.99991715,0.025150327,-0.30792022,0.9999671,-0.9975637,-0.99973786,-0.99836177,-0.9996454,-0.91534185,0.9999611,-0.999387,-0.9915233,-0.3403616,0.9996641,-0.2937126,0.98791224,0.9997861,0.9906814,-0.99931806,-0.9996943,-0.99946654,0.99990505,-0.9999492,-0.5414885,0.99983066,-0.999869,0.99997157,-0.9857884,-0.9995001,0.9971269,0.9998997,0.9990637,0.99995726,0.99948454,-0.99854004,0.99021786,-0.9447045,0.9417556,-0.99884456
-0.9981785,-0.9976761,-0.999887,0.9982286,0.99383056,-0.9965431,-0.9971857,0.99716955,0.986672,-0.9943488,0.9967415,0.99762994,-0.2611574,0.26094085,-0.9986712,-0.99127614,-0.9990049,0.33295003,-0.9961053,0.9998301,-0.9979745,0.99913716,-0.9083787,0.072557166,-0.9963397,0.09930041,-0.13742732,-0.9971106,-0.12861194,-0.99937195,0.9947788,-0.99991554,-0.99476314,0.9871924,-0.0753337,0.0664283,0.9721655,-0.99538773,0.02264335,0.99678034,-0.9965849,-0.9984131,-0.9730842,0.99972904,-0.99843174,0.9953768,0.7207253,0.05276765,0.99691415,0.9434877
0.99984914,0.99930763,-0.99539423,-0.9998319,-0.99933195,0.9998321,0.9996193,-0.9997665,0.99687976,0.9995708,-0.9991461,-0.9998249,-0.07892129,-0.16357613,0.9999162,-0.9978814,-0.9996953,-0.99706274,-0.99969745,-0.86671346,0.99986213,-0.99777967,-0.99126446,-0.3571811,0.9993939,-0.20222118,0.98062307,0.9996026,0.98976046,-0.9993572,-0.99949634,-0.9995181,0.9998051,-0.99991524,-0.37790024,0.9997333,-0.99972785,0.9999472,-0.97876793,-0.9992754,0.9960911,0.99982005,0.9978876,0.99995595,0.99870706,-0.9969015,0.98784083,-0.93406445,0.94529986,-0.99862254
0.9998182,0.9992418,-0.9959701,-0.9998169,-0.9992924,0.9998141,0.9995838,-0.9997478,0.9967776,0.9994388,-0.9990394,-0.99980354,-0.13227978,-0.108863175,0.99991417,-0.9977455,-0.9996356,-0.9971569,-0.99966544,-0.84450364,0.9998499,-0.99753755,-0.9900663,-0.30945128,0.999372,-0.18069234,0.9753267,0.9995001,0.98963875,-0.999333,-0.99940926,-0.99953973,0.99976826,-0.9998732,-0.42867556,0.9997318,-0.99962634,0.9999157,-0.97490805,-0.99915195,0.9954049,0.999798,0.9974699,0.99995136,0.99851334,-0.9968455,0.98490494,-0.92554,0.9490187,-0.99809253
0.9999086,0.9997222,-0.99382323,-0.9999321,-0.99955267,0.9998992,0.99976707,-0.99985754,0.9956218,0.9997041,-0.9992905,-0.99988097,-0.010339625,-0.2251953,0.9999511,-0.99726427,-0.9996898,-0.9976689,-0.99962735,-0.8798481,0.9999403,-0.9989784,-0.9885577,-0.2859252,0.99952334,-0.22950742,0.9822412,0.9996859,0.9889744,-0.9992379,-0.99958354,-0.99947983,0.9998329,-0.9998909,-0.556307,0.999806,-0.999767,0.9999446,-0.98192877,-0.99928117,0.99576306,0.9998547,0.9987356,0.9999485,0.99927765,-0.99795866,0.9850969,-0.9236248,0.9388252,-0.9982849
0.9993948,0.9981027,-0.99683446,-0.9994867,-0.9979921,0.99945325,0.9989917,-0.99937755,0.99551976,0.99831,-0.9978947,-0.9994886,-0.25099245,0.07190561,0.99980265,-0.9973918,-0.9994419,-0.9958374,-0.99950176,-0.6369705,0.9996005,-0.99437404,-0.98334026,-0.1545775,0.99849594,-0.075344995,0.9418262,0.9989228,0.9829582,-0.999264,-0.9983592,-0.99960595,0.99934477,-0.9995666,-0.52841854,0.99955815,-0.99872625,0.99968,-0.9616434,-0.99762,0.9890319,0.9994831,0.99510604,0.9999295,0.9962059,-0.99318904,0.973911,-0.82984585,0.9526983,-0.9954904
0.99989027,0.9995767,-0.9949375,-0.99990493,-0.99955016,0.9998859,0.999754,-0.99983877,0.9965524,0.9996619,-0.9993387,-0.99987805,-0.096732385,-0.17235518,0.9999492,-0.9977142,-0.9996718,-0.9977579,-0.9996857,-0.8855336,0.9999167,-0.99857205,-0.9908884,-0.32874367,0.999561,-0.2253956,0.9826644,0.9996697,0.99134487,-0.99938786,-0.9995982,-0.9995196,0.99984705,-0.9999156,-0.4655503,0.9997937,-0.9997748,0.99995047,-0.9803061,-0.9993736,0.996711,0.99986863,0.99839556,0.9999548,0.99906695,-0.9978209,0.98667336,-0.9359016,0.94228387,-0.998561
0.99888676,0.9978516,-0.99427825,-0.999099,-0.9921676,0.99877065,0.9971481,-0.99808186,0.9948985,0.9959794,-0.9916366,-0.9987152,-0.07888273,0.11905498,0.99941546,-0.9948529,-0.9993701,-0.98409534,-0.99952286,-0.18980688,0.9996004,-0.99173516,-0.936918,0.015765406,0.9953226,0.17134161,0.88055074,0.99521893,0.9492342,-0.9980841,-0.9963033,-0.9995791,0.9931971,-0.9920037,-0.8497435,0.99953544,-0.9882309,0.9972553,-0.93116546,-0.991935,0.9454981,0.998749,0.9929744,0.99986506,0.9952052,-0.98128235,0.89890236,-0.56025636,0.9340757,-0.9609139
0.99987084,0.9995317,-0.9949311,-0.9998862,-0.99946296,0.9998625,0.99970204,-0.9997977,0.9962624,0.9996244,-0.9992025,-0.9998437,-0.045426123,-0.21938843,0.9999313,-0.99759924,-0.99970007,-0.99742365,-0.99965125,-0.8670151,0.99989724,-0.9983334,-0.9903814,-0.3640908,0.9993943,-0.24450915,0.98227996,0.99958724,0.9903018,-0.9993518,-0.9995091,-0.9995293,0.9998284,-0.99990636,-0.47394264,0.99977994,-0.9997713,0.99994326,-0.98144984,-0.9991752,0.9956375,0.9998267,0.99813503,0.9999582,0.99886537,-0.99747884,0.9882177,-0.9374496,0.9468691,-0.99843085
0.99992704,0.9997563,-0.9935801,-0.9999461,-0.9996373,0.99991727,0.9998149,-0.99988574,0.99607044,0.99978274,-0.9994716,-0.9999062,-0.008943884,-0.28178117,0.9999609,-0.99762076,-0.9997177,-0.99807376,-0.99966073,-0.9066413,0.99994737,-0.999154,-0.9913112,-0.34032515,0.99961513,-0.27967334,0.9866056,0.9997651,0.99072,-0.99935,-0.9996682,-0.99946696,0.9998939,-0.9999421,-0.5066154,0.9998181,-0.9998522,0.9999683,-0.98463863,-0.9994389,0.9968627,0.9998866,0.99887604,0.99995834,0.99936247,-0.99825937,0.98946905,-0.9413043,0.9418554,-0.998863
0.9998279,0.99950397,-0.99433625,-0.99987316,-0.99918205,0.9998002,0.99961495,-0.99975085,0.9955553,0.9995473,-0.9989571,-0.99979943,-0.069262415,-0.17442414,0.99991465,-0.99732935,-0.9996516,-0.9969598,-0.9995867,-0.82833886,0.9998819,-0.99823153,-0.98644984,-0.24795887,0.99918896,-0.21090667,0.97447,0.9995613,0.98527354,-0.999231,-0.99926764,-0.9994702,0.99976283,-0.99984795,-0.5627956,0.99972963,-0.9996288,0.999921,-0.9781533,-0.99877256,0.9938573,0.99975646,0.99822176,0.99994487,0.9986342,-0.996536,0.98346347,-0.88791454,0.9424237,-0.9979455
0.999794,0.99911284,-0.9954214,-0.99977726,-0.9990526,0.9997571,0.9995242,-0.99968445,0.9964122,0.9994917,-0.9989318,-0.9997552,-0.08375843,-0.1446762,0.99987954,-0.9977037,-0.99967587,-0.9965659,-0.99963003,-0.8339421,0.9998053,-0.9972754,-0.98912394,-0.341128,0.999087,-0.20374584,0.975431,0.9995446,0.98661536,-0.9993211,-0.99930924,-0.99949586,0.99975985,-0.9998892,-0.39114857,0.99969083,-0.99966544,0.9999377,-0.9780796,-0.99888504,0.99457186,0.99974775,0.9976973,0.9999514,0.9982146,-0.9957582,0.9877325,-0.908785,0.9447881,-0.99841964
0.9997253,0.9991325,-0.9956386,-0.9997682,-0.9988658,0.99971044,0.99941367,-0.9996139,0.99599445,0.9992749,-0.99869215,-0.9996906,-0.10400236,-0.14150904,0.99985886,-0.9977007,-0.9996518,-0.9967278,-0.99957824,-0.77113265,0.99978656,-0.99692273,-0.98885024,-0.29307085,0.99886364,-0.2149513,0.97328883,0.9993631,0.98649675,-0.99935204,-0.9990693,-0.9995262,0.9997077,-0.9998368,-0.47888678,0.99964976,-0.9995714,0.9998933,-0.97674394,-0.99838704,0.99234945,0.9996806,0.99715674,0.9999517,0.99788105,-0.9952577,0.9859816,-0.9059361,0.9492053,-0.9978711
0.99990606,0.9997299,-0.993674,-0.9999383,-0.99956244,0.9998989,0.99978364,-0.9998695,0.9960312,0.9997185,-0.99937737,-0.99988765,-0.013514167,-0.25904953,0.9999545,-0.99762213,-0.9997086,-0.9980721,-0.99963766,-0.88975817,0.9999421,-0.99908614,-0.99073064,-0.30973563,0.99957114,-0.26611388,0.98459274,0.9997297,0.9897645,-0.9993088,-0.9995829,-0.99949145,0.9998723,-0.9999309,-0.5301447,0.9997968,-0.99981546,0.9999592,-0.9830324,-0.9993512,0.9964666,0.9998675,0.9987841,0.99995416,0.9992775,-0.99804,0.9885704,-0.93333775,0.94251037,-0.99864143
-0.9956621,-0.99735975,-0.9998577,0.99795926,0.9936042,-0.9958414,-0.9965073,0.9957267,0.9866846,-0.9918847,0.9968451,0.9952202,-0.38480246,0.40094292,-0.9976913,-0.9889101,-0.99892384,0.5842033,-0.9974263,0.9997599,-0.99648637,0.9991107,-0.77781564,0.35807335,-0.99374944,0.37353623,-0.6091535,-0.99687934,-0.52424425,-0.9988592,0.9927538,-0.99987763,-0.9965067,0.99637854,-0.38783947,0.16003732,0.99119264,-0.99706495,0.32245803,0.99521065,-0.99757344,-0.9968592,-0.96503806,0.9995913,-0.9971885,0.9967436,0.21028598,0.55979484,0.9958007,0.9675499
-0.99787784,-0.9978501,-0.99984515,0.99891317,0.9970038,-0.9972744,-0.9981814,0.99833894,0.98309743,-0.99524933,0.9984238,0.99764186,-0.25587073,0.39823294,-0.99867594,-0.9813784,-0.99873865,0.6955097,-0.99681866,0.99990964,-0.9972037,0.99924576,-0.7240656,0.2794591,-0.9974118,0.48873395,-0.6218364,-0.99873894,-0.47210655,-0.9990234,0.9949164,-0.99992883,-0.999228,0.99911183,-0.5975219,0.1790698,0.9967902,-0.9994191,0.27357996,0.9980977,-0.9989289,-0.998314,-0.9813525,0.9995968,-0.9977397,0.99738306,0.106271334,0.65027297,0.99502105,0.9869511
0.999867,0.99955225,-0.9950044,-0.9998875,-0.9994316,0.99985975,0.9996972,-0.99981034,0.9960366,0.9996234,-0.9992036,-0.9998457,-0.073727295,-0.20239955,0.9999325,-0.9976375,-0.9996708,-0.9975906,-0.9996231,-0.8667161,0.9998977,-0.99841046,-0.990542,-0.30342665,0.9994172,-0.23869865,0.979876,0.9996414,0.98950493,-0.99935275,-0.9994723,-0.9995138,0.9998411,-0.9999104,-0.476066,0.9997466,-0.9997665,0.99994445,-0.9805342,-0.9991595,0.9956915,0.99981755,0.99821013,0.9999557,0.99889654,-0.9973972,0.98759145,-0.9268891,0.9465052,-0.99861413
0.9994512,0.99833226,-0.99608505,-0.9995267,-0.9977833,0.9993652,0.9988569,-0.99925953,0.995201,0.9988497,-0.9973124,-0.9993532,-0.11880614,-0.038053412,0.999703,-0.99707896,-0.9996018,-0.9944982,-0.99949634,-0.6526403,0.9995737,-0.9943977,-0.9810646,-0.21528202,0.99781924,-0.18158995,0.9553727,0.99899215,0.9770179,-0.9991949,-0.9980928,-0.99949646,0.9993635,-0.9995627,-0.47170648,0.9994845,-0.9990561,0.99977666,-0.96878886,-0.9968889,0.98705906,0.99926144,0.9964125,0.9999296,0.99603003,-0.99135536,0.9753799,-0.8242397,0.94901454,-0.996687
0.9969318,0.9875587,-0.9977778,-0.99472606,-0.98976314,0.99561256,0.99384123,-0.9954631,0.9956809,0.9937695,-0.9876741,-0.9963174,-0.26547036,0.22283834,0.99781734,-0.996215,-0.9995304,-0.9783848,-0.9994967,-0.13141195,0.99625677,-0.9552672,-0.9595475,-0.16795954,0.9885308,-0.037711106,0.8620243,0.994351,0.9557703,-0.99898714,-0.99332845,-0.9995405,0.99505323,-0.99635375,-0.39458907,0.9988748,-0.99394864,0.99855137,-0.9319173,-0.9882831,0.95276797,0.99651,0.98693985,0.99989027,0.97874624,-0.9615953,0.94229215,-0.6654955,0.9582264,-0.98897344
-0.9990211,-0.99903786,-0.999884,0.9995401,0.9986076,-0.99895924,-0.99894327,0.9988127,0.98536587,-0.9983969,0.9990822,0.9993091,-0.36573556,0.5586919,-0.99967384,-0.9843931,-0.9982305,0.7110656,-0.9953999,0.9999245,-0.9994703,0.99976814,-0.73397183,0.38475358,-0.9988677,0.46424723,-0.8461125,-0.99899936,-0.684013,-0.99856734,0.99852556,-0.99990267,-0.99921185,0.99848473,-0.40265653,-0.35870746,0.9966271,-0.9991787,0.39913982,0.9988775,-0.99913925,-0.9993715,-0.9893515,0.9995578,-0.999367,0.9987291,0.2570816,0.66081756,0.995454,0.98263776
-0.9924123,-0.9894874,-0.9997953,0.9936791,0.98705983,-0.9875697,-0.9851986,0.9852443,0.9892408,-0.98426795,0.98447067,0.9907034,-0.52525634,0.58711815,-0.9915195,-0.9888908,-0.998724,0.1448305,-0.99589837,0.99945766,-0.99185234,0.99705565,-0.8261593,0.26054013,-0.9893114,0.40890548,-0.68190753,-0.98376673,-0.176716,-0.99891526,0.98435485,-0.999871,-0.981108,0.9698727,-0.49216944,0.49551874,0.9635418,-0.97989434,0.04067388,0.98957217,-0.9903486,-0.9903002,-0.8970183,0.9997127,-0.9956298,0.9855499,0.5674152,0.5892424,0.99452865,0.8719431
-0.90377307,-0.94963,-0.9997571,0.95510435,0.9185238,-0.9014824,-0.92776304,0.91467905,0.985086,-0.8888827,0.9511037,0.9074156,-0.20696011,0.25716984,-0.92952365,-0.9880284,-0.9984948,-0.15639368,-0.9973649,0.99829966,-0.89307106,0.97144914,-0.86581194,0.11805646,-0.9101344,0.31990936,-0.13549931,-0.9320043,0.20795095,-0.9989957,0.86025095,-0.9999092,-0.9627548,0.9312385,-0.45872018,0.8391309,0.8913439,-0.94969255,-0.2951795,0.9255174,-0.97208804,-0.9328679,-0.77063245,0.9996547,-0.9447387,0.9400066,0.6456195,0.3334909,0.99067557,0.76566344
-0.98232657,-0.98166436,-0.99973893,0.9841032,0.9735277,-0.96485084,-0.976886,0.97858024,0.9862992,-0.9461288,0.97569,0.97722584,-0.22394833,0.2769928,-0.98389405,-0.9919047,-0.9991444,-0.030769024,-0.996732,0.99927855,-0.97948885,0.9935482,-0.9039595,0.009798011,-0.97992,0.15770411,0.07711465,-0.97405916,0.20773919,-0.99930775,0.95988864,-0.9999024,-0.96247685,0.92537946,-0.2213287,0.6807497,0.8546156,-0.95871645,-0.39156938,0.9829772,-0.98400193,-0.9785674,-0.86768013,0.999805,-0.9865127,0.97575647,0.7780289,-0.03720707,0.99357235,0.7828694
0.9998258,0.9994112,-0.9949674,-0.99985534,-0.99924064,0.9997994,0.99960876,-0.99974316,0.99608284,0.99952686,-0.99902457,-0.9998021,-0.07362933,-0.22659554,0.99990845,-0.99750876,-0.999663,-0.9972933,-0.9996162,-0.8326643,0.99986327,-0.99799305,-0.9897411,-0.30937278,0.9992337,-0.23241037,0.97890645,0.99955684,0.988114,-0.9993554,-0.9993249,-0.99951917,0.99978477,-0.9998845,-0.48485017,0.9997273,-0.9996908,0.9999303,-0.9786546,-0.9988958,0.9943693,0.9997588,0.99789876,0.9999522,0.9985261,-0.99661934,0.9874112,-0.91677976,0.9475935,-0.9981668
0.9995798,0.9986068,-0.9963056,-0.99961376,-0.9984114,0.9995889,0.9991613,-0.9994477,0.99542665,0.9988891,-0.99811274,-0.99958575,-0.18373267,0.016395053,0.99982435,-0.99724925,-0.9995304,-0.99546725,-0.9995482,-0.68558455,0.99969417,-0.995313,-0.9825838,-0.20323348,0.9985822,-0.11889028,0.9564129,0.99906516,0.98355365,-0.9992621,-0.9987713,-0.9995604,0.9994289,-0.9995805,-0.51269925,0.99962425,-0.9990322,0.9997552,-0.96752316,-0.9978523,0.9899058,0.99956185,0.99616873,0.9999323,0.9971288,-0.99394906,0.97396046,-0.85109615,0.94755644,-0.99613714
-0.999605,-0.99957734,-0.99989635,0.99981546,0.9994061,-0.99963844,-0.99957466,0.9994498,0.9813774,-0.99917316,0.9994874,0.99964136,-0.53586704,0.6804637,-0.99984705,-0.9905023,-0.99767756,0.85548705,-0.9948371,0.999948,-0.99975103,0.9998811,-0.57959116,0.5720167,-0.99942064,0.44569236,-0.92535084,-0.9993382,-0.8582428,-0.99800146,0.99929947,-0.99986845,-0.9992969,0.99892175,-0.50225365,-0.58317304,0.99839324,-0.9992687,0.61434925,0.99942327,-0.99945414,-0.9996678,-0.9920291,0.9993537,-0.99971753,0.9995318,0.034210976,0.879549,0.99630517,0.9861618
0.9992701,0.9974991,-0.9971506,-0.99917406,-0.99704707,0.99899375,0.9980563,-0.9988106,0.99621594,0.99709964,-0.99637324,-0.99874455,-0.1913299,0.025650643,0.99943393,-0.99733615,-0.99952334,-0.9941306,-0.9994594,-0.5508845,0.9992711,-0.9916348,-0.9866265,-0.26480696,0.996323,-0.08893047,0.9360139,0.9976988,0.9820834,-0.999291,-0.99718237,-0.9996624,0.99912816,-0.99961126,-0.6339752,0.9994188,-0.99908954,0.99968183,-0.9662312,-0.9956247,0.97996354,0.9990067,0.9909912,0.9999547,0.9937217,-0.9897949,0.98554176,-0.8610075,0.9639974,-0.99556315
0.9961394,0.9919389,-0.9976532,-0.9962645,-0.98709315,0.9952126,0.9918245,-0.99495274,0.9964013,0.9879797,-0.9890509,-0.995255,-0.2567108,0.019356199,0.9975085,-0.9975036,-0.9994563,-0.98994577,-0.9992974,0.006225411,0.99678016,-0.9672252,-0.9843554,-0.18174393,0.9860589,-0.07067573,0.8893117,0.9925574,0.97379977,-0.9992225,-0.9880664,-0.99969673,0.99738514,-0.9988257,-0.65641576,0.9989003,-0.99698025,0.9986981,-0.94248736,-0.9833022,0.93749464,0.99602276,0.9772826,0.9999472,0.97348195,-0.969167,0.98096263,-0.7939997,0.9717833,-0.9885614
0.99992186,0.9997765,-0.99334073,-0.9999498,-0.999628,0.9999152,0.999814,-0.99988765,0.9959996,0.9997584,-0.99945444,-0.99990296,0.0070214462,-0.28068024,0.99996096,-0.9976138,-0.9997204,-0.998193,-0.99964046,-0.8993693,0.9999513,-0.9992122,-0.9909625,-0.32688546,0.99961525,-0.28240514,0.9861371,0.9997594,0.99037087,-0.9993077,-0.9996343,-0.9994786,0.9998903,-0.99993867,-0.535945,0.9998157,-0.9998457,0.9999649,-0.98433435,-0.9994129,0.99672455,0.9998831,0.9989068,0.99995595,0.9993745,-0.99828213,0.98922956,-0.9393354,0.9422656,-0.9987522
0.9999456,0.99984956,-0.99233377,-0.9999671,-0.9997178,0.99993867,0.999866,-0.99991816,0.9957316,0.9998346,-0.99956834,-0.9999262,0.054129295,-0.34238946,0.99997014,-0.9975996,-0.9997509,-0.9984529,-0.99964267,-0.922129,0.9999657,-0.99946284,-0.9917155,-0.346504,0.9996818,-0.32105252,0.98908275,0.9998192,0.99073964,-0.99932164,-0.99972075,-0.9994469,0.9999215,-0.9999584,-0.53374773,0.99983627,-0.9998945,0.9999773,-0.9871738,-0.9995251,0.9972776,0.99990803,0.9991742,0.9999595,0.99954545,-0.99864614,0.9911743,-0.9475128,0.93917257,-0.99903536
0.99981266,0.999486,-0.9944022,-0.9998769,-0.99917716,0.9998082,0.9996123,-0.9997564,0.9956317,0.99951625,-0.9989146,-0.9997856,-0.101080656,-0.15676501,0.99991506,-0.99723035,-0.9996517,-0.9972054,-0.9995883,-0.83198524,0.99988544,-0.99832034,-0.98756194,-0.23151994,0.9992165,-0.20598538,0.9762276,0.9995224,0.9864147,-0.99928325,-0.99928045,-0.99950445,0.9997532,-0.9998453,-0.5528593,0.9997305,-0.9996185,0.9999171,-0.9775965,-0.99880946,0.99425966,0.9997614,0.998236,0.9999452,0.99869406,-0.99675864,0.9831508,-0.9002494,0.94416493,-0.9976568
-0.9580776,-0.9769165,-0.9998088,0.97628194,0.9468968,-0.9554612,-0.96424687,0.9627926,0.9871521,-0.9452242,0.9511098,0.9683977,-0.2072119,0.3693801,-0.9785057,-0.993506,-0.998882,-0.26903442,-0.99622387,0.9988429,-0.9728484,0.9889755,-0.91241616,-0.01580442,-0.9691458,0.2211853,-0.17807293,-0.9518691,0.24784201,-0.9992172,0.93916893,-0.99990904,-0.9229289,0.7556764,-0.3117902,0.7062277,0.6796514,-0.9003514,-0.4915226,0.9713797,-0.9797033,-0.9600444,-0.8918451,0.9998287,-0.97824216,0.96546894,0.9086315,0.041642167,0.99392086,0.5883255
0.9996633,0.99889237,-0.99594945,-0.99969816,-0.998689,0.99967617,0.99935645,-0.99958587,0.9954178,0.999173,-0.99846137,-0.99963343,-0.124805205,-0.081868686,0.9998385,-0.99743074,-0.99961895,-0.9963616,-0.9995447,-0.7514542,0.99974334,-0.99632883,-0.98707545,-0.25800413,0.99877053,-0.19007826,0.9670816,0.99936056,0.98472434,-0.9993197,-0.9989312,-0.9995567,0.9996505,-0.9998021,-0.4303298,0.9995998,-0.99948204,0.99987584,-0.97427136,-0.9983008,0.9921029,0.9996126,0.99702567,0.99994564,0.99762255,-0.99482495,0.9829795,-0.88663495,0.94802105,-0.9977678
0.9997555,0.99910474,-0.9961339,-0.9997599,-0.9990993,0.9997535,0.9994411,-0.99966073,0.99640024,0.99935466,-0.99866533,-0.99975467,-0.08968157,-0.19051166,0.9998805,-0.9975092,-0.9996529,-0.99692214,-0.99962527,-0.8040555,0.9998106,-0.9971007,-0.99043345,-0.30624712,0.9991722,-0.17972639,0.97581893,0.9993485,0.9890524,-0.99934095,-0.99920917,-0.9995816,0.9996778,-0.999832,-0.40950176,0.9996896,-0.9995732,0.9998816,-0.9759907,-0.99882054,0.9939197,0.999696,0.9971016,0.99994886,0.9982177,-0.9961882,0.98525095,-0.9270849,0.95159316,-0.99778044
0.9999214,0.9998335,-0.9918614,-0.9999562,-0.99947095,0.99990624,0.99978983,-0.9998782,0.9949508,0.9997249,-0.9992776,-0.99989825,0.046912435,-0.2359567,0.99995637,-0.996728,-0.99964994,-0.99757534,-0.99966186,-0.8856119,0.99996436,-0.99931324,-0.98378897,-0.1789448,0.9994921,-0.19767533,0.9772578,0.99970233,0.984594,-0.9990321,-0.9995816,-0.99950504,0.9998042,-0.9998538,-0.7302996,0.99982464,-0.9997471,0.99994624,-0.97880954,-0.99927074,0.99492097,0.99988747,0.9990456,0.99994457,0.99944353,-0.9977887,0.9824679,-0.88571197,0.92575395,-0.9977955
