h_1_0,h_1_1,h_1_2,h_1_3,h_1_4,h_1_5,h_1_6,h_1_7,h_1_8,h_1_9,h_1_10,h_1_11,h_1_12,h_1_13,h_1_14,h_1_15,h_1_16,h_1_17,h_1_18,h_1_19,h_1_20,h_1_21,h_1_22,h_1_23,h_1_24,h_1_25,h_1_26,h_1_27,h_1_28,h_1_29
-0.69482595,-0.9478872,-0.47919583,0.5467363,-0.46796075,-0.6927258,0.4919029,0.7529092,-0.30320746,0.41226554,0.19322862,-0.579543,-0.66309005,0.25304088,0.3737624,-0.10821982,-0.7255988,0.50616443,0.3036585,-0.08567687,0.47519058,0.59956706,-0.5416385,-0.75016296,-0.2691706,0.8259428,-0.76652646,0.13201064,0.6282785,-0.4111698
-0.67701346,-0.93865997,-0.32615507,0.6272212,-0.50937724,-0.58130205,0.41509464,0.6632867,-0.08369507,0.36688918,-0.045480035,-0.35266504,-0.5925155,0.39279988,0.2612511,-0.2125758,-0.59122795,0.33727786,0.27403197,0.09596925,0.38234356,0.43625507,-0.45855826,-0.6708199,-0.16872075,0.72708493,-0.7464566,-0.015069893,0.6875789,-0.40007466
-0.15438344,0.030304415,0.19119251,-0.027688509,0.009303598,0.08526279,-0.025338333,-0.100737244,0.08532902,-0.016676048,-0.15041453,0.10527419,-0.16359647,0.08553225,0.08376547,-0.21188025,0.029248683,-0.1444018,-0.054756846,0.25269568,-0.1483017,-0.1389441,0.096360005,0.04888606,0.09604564,-0.14855348,0.09791482,0.115966216,0.27664948,-0.07431071
-0.08040822,0.15337741,0.17289253,-0.14010595,0.1307403,0.17514868,-0.1318534,-0.19207582,0.092918895,-0.100878365,-0.17818585,0.14014247,-0.056650672,0.065542765,0.120343395,-0.20415357,0.04690071,-0.16520976,-0.0679776,0.2316159,-0.17015356,-0.21771058,0.12082598,0.126943,0.15608694,-0.14419654,0.1387363,0.12244286,0.17081074,-0.0454856
-0.76430184,-0.944344,-0.5325321,0.46679437,-0.39151052,-0.73631305,0.5154577,0.75268984,-0.3630349,0.18183666,0.35508442,-0.6389151,-0.75095445,0.2553239,0.42408398,-0.03235317,-0.7368852,0.6205071,0.021988451,-0.015842304,0.47592458,0.66469085,-0.44866323,-0.7486354,-0.45820245,0.7561274,-0.715986,0.15703437,0.5546103,-0.5967114
-0.5822556,-0.82977456,-0.4187069,0.107090406,-0.27244282,-0.6837509,0.570556,0.4969755,-0.5402616,0.07457717,0.19063017,-0.44594994,-0.580152,-0.057729684,0.24732041,-0.17102058,-0.69525516,0.63532513,0.1715846,0.06232631,0.4415051,0.18595506,-0.070452645,-0.45127347,-0.40704703,0.50333583,-0.5796064,0.1674763,0.605972,-0.26006687
-0.06301555,0.15496746,0.089997,-0.18743421,0.20018832,0.18860461,-0.19472629,-0.23272708,0.08954083,-0.13544358,-0.0816191,0.06636957,-0.028134326,0.02227556,0.1818595,-0.24255235,-0.027051404,-0.14770286,-0.08044273,0.1440472,-0.22009422,-0.13716953,0.13588142,0.043504138,0.10845123,-0.052029297,0.14986467,0.15270828,0.10725696,-0.028549023
-0.11794935,0.14630708,0.116016045,-0.17649317,0.15327145,0.10993964,-0.120140605,-0.1930891,0.07086993,-0.1482783,-0.025761208,0.06376892,-0.0633285,0.017105892,0.14067334,-0.20133345,-0.02116668,-0.1303065,-0.10891322,0.17435265,-0.19416292,-0.08318877,0.12804067,0.040496368,0.05317746,-0.11006338,0.0962529,0.16565968,0.12787314,-0.06611859
-0.15017562,0.19829997,0.16483147,-0.22918735,0.13941059,0.046642218,-0.04475693,-0.13996339,-0.01463027,-0.16805848,-0.020087399,0.053077355,-0.09382379,0.009366394,0.12638275,-0.07854645,0.009940878,-0.09526909,-0.15538628,0.2507566,-0.12143683,-0.099330485,0.098404095,0.11947397,0.06172837,-0.16326742,0.047653623,0.18769085,0.10362191,-0.1186825
-0.5161796,-0.6365675,-0.19670412,-0.0882893,-0.048985574,-0.742229,0.4808292,0.47141787,-0.44510186,-0.09479623,0.25213325,-0.38903305,-0.39154842,-0.14350079,0.27145475,0.097797535,-0.5338966,0.4273989,-0.18777102,0.19196649,0.24485193,0.18251033,-0.10296383,-0.3595536,-0.55844235,0.2968072,-0.51435685,0.25413084,0.25000677,-0.29641098
-0.61059695,-0.80973655,-0.54228747,-0.106589094,0.095099635,-0.6723023,0.4014239,0.69187427,-0.40561834,-0.30136934,0.053826686,-0.2925588,-0.5228653,0.09247492,0.29616866,0.1987691,-0.668021,0.70397973,0.10761873,-0.10473844,0.6890607,0.114757694,-0.4013249,-0.18778814,-0.19662985,0.4595672,-0.5397,0.22828199,0.117992796,-0.54467106
-0.3247527,-0.59712183,-0.22189741,-0.012159417,0.10888474,-0.39340433,0.10797268,0.3121376,-0.17437766,-0.054728013,-0.15795535,-0.17635168,-0.24836566,0.04901689,0.3339218,-0.117328085,-0.42262554,0.2625218,-0.0045167496,0.09481714,0.16739091,-0.12774111,-0.11899203,-0.22768663,-0.17879315,0.3819301,-0.26011857,0.12221273,0.2002356,-0.20118125
-0.17551593,0.12239436,0.173108,-0.21552987,0.07054024,-0.10187366,0.11654534,0.0054707127,-0.13680778,-0.08634632,-0.06948417,0.018483842,-0.19987833,-0.03690066,0.09757584,-0.02112204,-0.034576125,0.01344172,-0.10997689,0.27549884,-0.0013210763,-0.16397105,0.07084351,0.1506416,0.023454355,-0.19100168,0.058244392,0.2055603,0.1734914,-0.1157687
-0.69480073,-0.80899304,-0.36333686,0.16716166,-0.11388125,-0.5499732,0.24552906,0.63130933,-0.29720363,-0.054325715,0.3827454,-0.5973265,-0.6219792,0.28510436,0.4983791,0.2682044,-0.5459095,0.42320216,-0.2752574,0.13852859,0.34838474,0.65291995,-0.47794124,-0.5887923,-0.2536568,0.68261933,-0.6517759,0.23083578,0.15704955,-0.6585048
-0.119588345,0.13964339,0.15393648,-0.14788552,0.12682192,0.16281627,-0.1344807,-0.1786453,0.0599163,-0.099866495,-0.08475699,0.050433937,-0.09315704,0.067926355,0.16769879,-0.16588758,0.021247834,-0.1570281,-0.11905683,0.2324678,-0.18635683,-0.101788044,0.09463515,0.058195706,0.13073818,-0.07218107,0.090511195,0.1472856,0.14721239,-0.0920161
-0.13277976,0.18288358,0.19473122,-0.18422373,0.1130829,0.08526217,-0.052478354,-0.14356427,0.022440061,-0.1343496,-0.10580121,0.10689968,-0.09090904,0.04255024,0.1036524,-0.10760142,0.046902467,-0.12461634,-0.1223371,0.27265105,-0.12073244,-0.16636632,0.10084221,0.14948021,0.10938762,-0.18704648,0.07441258,0.15607834,0.1473601,-0.09998686
-0.6522992,-0.8806464,-0.40491915,0.37633416,-0.24276301,-0.6684793,0.41149452,0.67707396,-0.14163718,0.069839574,0.15352426,-0.3814269,-0.6217371,0.19273947,0.27118424,-0.09812252,-0.60927016,0.48639145,0.052972708,-0.05025924,0.3948015,0.43586084,-0.35686004,-0.58310604,-0.40572777,0.5136656,-0.50716734,0.1468692,0.426791,-0.48244244
-0.5141715,-0.87842596,-0.32742962,0.25287157,-0.30553085,-0.7426717,0.47348142,0.65408266,-0.5558864,0.4934464,0.22364032,-0.68603754,-0.44583607,-0.060843248,0.51101655,0.057753056,-0.7063667,0.3650279,0.17004624,0.05570534,0.27044898,0.45382157,-0.47005126,-0.71877426,-0.37520254,0.8649386,-0.77450234,0.24812326,0.47831318,-0.12206791
-0.689395,-0.88050455,-0.45395103,0.29093164,-0.17888461,-0.5620093,0.26493883,0.65402395,-0.31426814,0.08755684,0.32088497,-0.6377666,-0.6614379,0.28317887,0.5329476,0.103814386,-0.6350996,0.47760195,-0.14539753,0.054516207,0.34670997,0.6344809,-0.4633603,-0.6767865,-0.27727994,0.7668168,-0.64271814,0.18762423,0.31038055,-0.60702246
-0.28919065,0.08050337,0.15734488,-0.18298168,0.0297727,-0.055445533,0.09739332,-0.04881385,-0.033662364,-0.24391617,-0.0028122736,0.13272198,-0.16199619,0.08117474,0.011868455,-0.013273651,-0.0027836822,0.010448223,-0.124248005,0.30224028,0.054725405,-0.07033941,0.05784821,0.18400913,0.069963366,-0.25770897,-0.13590573,0.16175489,0.19966696,-0.23101002
-0.7136501,-0.7944278,-0.30989352,0.14381897,-0.22749892,-0.78001666,0.5647551,0.69638085,-0.19175492,-0.2504091,0.34436187,-0.17786624,-0.5002704,0.119183145,0.0052576545,0.21140945,-0.5488204,0.5261098,0.008198941,0.015612405,0.577955,0.47467187,-0.41389173,-0.34368616,-0.43802565,0.19135052,-0.711339,0.24325685,0.2804049,-0.5558927
-0.4315082,-0.77282125,-0.49030098,-0.01582678,0.15894912,-0.5945243,0.22314072,0.58147633,-0.2829299,-0.065797836,-0.0016845001,-0.36898726,-0.43424731,-0.025244638,0.40547127,-0.072633274,-0.6448383,0.53653294,0.09234945,-0.18857801,0.3964136,0.07289653,-0.27712062,-0.39540276,-0.3163722,0.5476173,-0.26512307,0.2212451,0.115410306,-0.31112048
-0.08040822,0.15337741,0.17289253,-0.14010595,0.1307403,0.17514868,-0.1318534,-0.19207582,0.092918895,-0.100878365,-0.17818585,0.14014247,-0.056650672,0.065542765,0.120343395,-0.20415357,0.04690071,-0.16520976,-0.0679776,0.2316159,-0.17015356,-0.21771058,0.12082598,0.126943,0.15608694,-0.14419654,0.1387363,0.12244286,0.17081074,-0.0454856
-0.06301555,0.15496746,0.089997,-0.18743421,0.20018832,0.18860461,-0.19472629,-0.23272708,0.08954083,-0.13544358,-0.0816191,0.06636957,-0.028134326,0.02227556,0.1818595,-0.24255235,-0.027051404,-0.14770286,-0.08044273,0.1440472,-0.22009422,-0.13716953,0.13588142,0.043504138,0.10845123,-0.052029297,0.14986467,0.15270828,0.10725696,-0.028549023
-0.16747892,0.21361889,0.13462569,-0.27319375,0.16554263,0.007882312,-0.037030168,-0.13635881,-0.05166044,-0.2013789,0.06592269,-0.0010551211,-0.09673694,-0.023838086,0.14898114,-0.049357418,-0.027047899,-0.0657553,-0.1880912,0.22860266,-0.12214113,-0.031380747,0.09596482,0.08924787,0.013785962,-0.1392971,0.020826083,0.21891929,0.059479244,-0.13729435
-0.2646361,-0.112874225,0.015531466,-0.19785978,-0.007567707,-0.16334017,0.10551862,-0.053947695,-0.26513556,-0.014778804,0.2448769,-0.2518374,-0.10823481,-0.061919987,0.23551491,-0.042710606,-0.2698158,0.020933311,-0.04540348,0.194104,-0.055422153,0.2057531,-0.024201218,-0.18907484,-0.027129903,0.31750548,-0.42075315,0.24166073,0.24994493,-0.06359334
-0.2644297,0.18042785,0.255372,-0.18424995,0.0077266493,-0.1206991,0.13964716,-0.036528684,-0.050469887,-0.17646901,0.042798374,0.08500009,-0.17704324,0.020699158,0.010988552,0.028219102,0.05864674,-0.06894352,-0.20490597,0.34858537,-0.041858353,-0.03193782,0.074969165,0.15481618,-0.025244249,-0.31688213,-0.06679361,0.19842584,0.176359,-0.20029646
-0.21380752,-0.0037235143,0.06591907,-0.13263442,0.08721202,0.13126148,-0.062033013,-0.13730797,0.072442666,-0.23100746,-0.14500563,0.19849846,-0.09470755,0.14212288,0.05453048,-0.17760663,-0.036462713,-0.010508045,-0.0004629641,0.21243879,0.026431957,-0.18165515,0.078434,0.17220996,0.2021761,-0.14603873,-0.06301437,0.094429,0.22990611,-0.16257258
-0.24231541,-0.08513124,0.0361513,-0.11465129,0.1030808,-0.08789208,0.002121594,0.021737412,0.024147507,-0.15611438,-0.006492166,0.017397419,-0.17204818,0.04742725,0.13891931,-0.11891744,-0.119340144,0.005819135,-0.09738712,0.15216362,-0.032642033,-0.015421284,0.01629851,-0.017079791,-0.026419627,-0.05359558,-0.027574787,0.17366743,0.13826756,-0.17940493
-0.49241325,-0.5874652,0.13696398,0.1477465,-0.30925152,-0.39598137,0.31779924,0.28184876,-0.46873936,0.30054036,0.07009358,-0.52222145,-0.4531156,0.17127453,0.44723424,0.16840845,-0.26948917,0.056982454,-0.28315175,0.5661025,-0.008834653,0.260524,-0.18263434,-0.41642496,-0.13381705,0.5885308,-0.6283456,0.118199654,0.48392373,-0.32006577
-0.45835632,-0.7506245,-0.30471617,0.09752907,-0.035776235,-0.4525776,0.25443622,0.523961,-0.30511707,0.051390763,-0.1834967,-0.29336035,-0.47612312,0.1518167,0.36177757,-0.0077272602,-0.50462604,0.44074184,0.0788437,0.11124206,0.4039186,-0.03649065,-0.27476093,-0.26434642,-0.068544246,0.50748396,-0.3674077,0.11788265,0.3222599,-0.35215664
-0.73061895,-0.8058017,0.0016769749,0.40098926,-0.42751667,-0.701924,0.51707053,0.6642679,-0.22480522,0.11962612,0.26689774,-0.43644357,-0.64875585,0.30062485,0.24935602,0.2667715,-0.34579512,0.24713385,-0.32614744,0.42902339,0.2692046,0.5752788,-0.39976358,-0.5384437,-0.42988524,0.37887216,-0.68532723,0.15017869,0.43949717,-0.6175079
-0.07171734,0.15417252,0.13167496,-0.16386437,0.1656697,0.18188515,-0.16345581,-0.21249337,0.09123013,-0.118196785,-0.13021123,0.103398226,-0.04240114,0.043929767,0.15124789,-0.22343963,0.00993824,-0.15646859,-0.074213065,0.18820558,-0.19525047,-0.17773767,0.1283611,0.08537327,0.1323455,-0.098323755,0.14430505,0.1376077,0.13917716,-0.03701997
-0.09831062,0.16804166,0.15520899,-0.14645538,0.14660749,0.20076314,-0.15223774,-0.17361285,0.1281378,-0.13750815,-0.15542348,0.15575282,-0.07081595,0.08792107,0.10757267,-0.18523677,0.05512755,-0.1550722,-0.06639394,0.20026179,-0.14086136,-0.176879,0.09090231,0.14166912,0.18702222,-0.16559698,0.15265465,0.13342081,0.13334608,-0.088467844
-0.14472844,-0.07159191,-0.07489577,-0.18053697,0.30186725,0.03394954,-0.24710861,-0.032482617,0.08602657,-0.17518511,0.006852161,-0.102969795,-0.07009005,0.039377235,0.33645037,-0.14452335,-0.17146137,-0.06623059,-0.16006221,0.029837016,-0.16826011,0.033134554,-0.031838294,-0.14253229,-0.012243969,0.20080027,0.06582414,0.19697568,-0.0855813,-0.16152424
-0.11794935,0.14630708,0.116016045,-0.17649317,0.15327145,0.10993964,-0.120140605,-0.1930891,0.07086993,-0.1482783,-0.025761208,0.06376892,-0.0633285,0.017105892,0.14067334,-0.20133345,-0.02116668,-0.1303065,-0.10891322,0.17435265,-0.19416292,-0.08318877,0.12804067,0.040496368,0.05317746,-0.11006338,0.0962529,0.16565968,0.12787314,-0.06611859
-0.18574333,0.13639653,0.16333067,-0.18906423,0.09560215,0.05517956,-0.01567122,-0.11693387,0.0037805254,-0.1834022,-0.08233574,0.121117994,-0.10922507,0.064461164,0.07892933,-0.08214265,0.019130185,-0.06618235,-0.1091219,0.27318853,-0.04678565,-0.14548098,0.083345585,0.16826008,0.11723676,-0.19472758,-0.0038756088,0.15243481,0.1634801,-0.14786784
-0.40996325,-0.43188173,0.1258115,0.2357662,-0.33097804,-0.32621574,0.3604109,0.081440926,-0.014899581,0.070788465,0.015856516,0.05164202,-0.3533112,0.075840056,-0.081200644,-0.3202663,-0.17992105,0.052457783,0.03598209,0.28569993,-0.026727123,0.049355317,0.13994457,-0.19349281,-0.23548453,-0.15777737,-0.2564645,0.06794817,0.6028108,-0.106833085
-0.30649102,-0.18916291,-0.04382868,-0.1300055,0.027093422,-0.024634054,0.10075735,0.016106388,-0.054074932,-0.24808666,-0.13515802,0.17315564,-0.20600116,0.12987095,0.01548372,-0.13936335,-0.17189257,0.20189539,0.09345296,0.17433636,0.2401653,-0.18942663,0.033298906,0.18840966,0.18009493,-0.1224517,-0.16945311,0.103734486,0.30770943,-0.2188678
-0.17596261,0.21284151,0.17580521,-0.25054145,0.13061187,0.0009242293,-0.0047373264,-0.115407415,-0.04996162,-0.18450269,0.016863175,0.036230817,-0.1108676,-0.0021637864,0.11805733,-0.02917863,0.009941755,-0.07468436,-0.18203871,0.27117777,-0.096487716,-0.07286758,0.088375896,0.13078254,0.03801547,-0.18463285,0.015145348,0.20418404,0.091706425,-0.14560474
-0.08935335,0.16975042,0.1011953,-0.20920083,0.19157015,0.14412746,-0.15591346,-0.20898186,0.05435573,-0.1520645,-0.044816148,0.049546067,-0.04533532,0.010748366,0.17367491,-0.1954165,-0.027050536,-0.1273606,-0.10763354,0.16543616,-0.195938,-0.11091924,0.12593837,0.05496475,0.08490141,-0.073974036,0.11790779,0.16941501,0.09535016,-0.05590098
-0.6981409,-0.8549557,-0.22127901,0.42544216,-0.38622466,-0.65561306,0.40258983,0.6579567,-0.170331,0.22028081,0.40027502,-0.5391493,-0.5857323,0.254158,0.33543065,0.11736098,-0.52360296,0.2469587,-0.10194221,0.12915622,0.23991092,0.70771635,-0.49565065,-0.69639635,-0.36814824,0.6706825,-0.7386253,0.20310038,0.41708216,-0.5194391
-0.67991126,-0.7878012,-0.26533145,0.16360058,-0.18901616,-0.7358348,0.46190378,0.6672857,-0.35006613,-0.0002942234,0.41112244,-0.5571797,-0.6174074,0.09383851,0.36883044,0.23668787,-0.5485629,0.43434495,-0.27637783,0.15681273,0.31426382,0.5930894,-0.37936935,-0.5775936,-0.5138747,0.50580496,-0.60309017,0.27334687,0.2318114,-0.5666723
-0.1223497,-0.016538853,0.02245759,-0.12308784,0.13643822,0.16533841,-0.12590198,-0.1600849,0.080044724,-0.14321052,-0.17436592,0.13792591,-0.08328543,0.08256386,0.12419418,-0.27383816,-0.086221606,-0.032627165,0.04098715,0.12674813,-0.064440995,-0.2123085,0.10858749,0.08999926,0.17533363,-0.05049436,0.077819414,0.104762785,0.2190215,-0.06001678
-0.6688686,-0.6168513,-0.1356069,0.06674659,-0.1360236,-0.73251855,0.43008953,0.6330489,-0.1472493,-0.17106235,0.5388506,-0.39069074,-0.4773081,0.058951568,0.17575285,0.33266497,-0.41302946,0.27473632,-0.30041218,0.08788611,0.28182408,0.6754023,-0.42656383,-0.47931042,-0.50940627,0.24624287,-0.6216987,0.34808052,0.031758104,-0.5658709
-0.6289444,-0.85141605,-0.39550292,0.25071594,-0.26012322,-0.4251059,0.38551506,0.65213984,-0.3922329,0.12965159,-0.073546454,-0.41708183,-0.6915768,0.31589305,0.35352123,0.07073455,-0.57307154,0.5902058,0.16685215,0.12017042,0.59354603,0.24174464,-0.41257313,-0.34366086,0.10730926,0.6119923,-0.52328265,0.11061848,0.49963763,-0.5409079
-0.17938197,0.024268165,0.030816732,-0.16089831,0.12858374,0.06501958,-0.081659056,-0.12873699,0.009812255,-0.13952889,0.037430696,-0.022979354,-0.13899925,0.024785722,0.17699888,-0.1919862,-0.11491365,-0.03576378,-0.08614461,0.13452344,-0.12867233,0.005041765,0.08948183,-0.031956963,0.039637674,-0.0035655936,0.026209023,0.17813092,0.15704654,-0.11429053
-0.08040822,0.15337741,0.17289253,-0.14010595,0.1307403,0.17514868,-0.1318534,-0.19207582,0.092918895,-0.100878365,-0.17818585,0.14014247,-0.056650672,0.065542765,0.120343395,-0.20415357,0.04690071,-0.16520976,-0.0679776,0.2316159,-0.17015356,-0.21771058,0.12082598,0.126943,0.15608694,-0.14419654,0.1387363,0.12244286,0.17081074,-0.0454856
-0.04370402,0.032289255,0.19303073,-0.13078591,0.048968755,-0.04460572,0.05927396,-0.12605475,-0.1376509,0.07569561,-0.2455821,0.021244353,-0.10784097,-0.06974799,0.16065525,-0.2247741,-0.059268057,-0.07980649,-0.032878667,0.3056444,-0.16559449,-0.35655072,0.18977873,0.07221447,-0.0008507368,-0.061417483,0.112796634,0.12296724,0.3153052,0.09517667
-0.4705436,-0.6796886,-0.19815183,0.17585829,-0.041872926,-0.30666605,0.08116391,0.34337696,-0.03432607,-0.05221664,-0.06513115,-0.1820811,-0.35232592,0.24756545,0.31018412,-0.09702539,-0.36614802,0.1963516,-0.051856693,0.1516548,0.16753888,0.14178048,-0.21670617,-0.33060554,-0.094783194,0.41924208,-0.40714568,0.07498206,0.2860908,-0.37293223
-0.7446266,-0.949015,-0.4696947,0.4693489,-0.45203876,-0.79845923,0.60016376,0.7295138,-0.5067764,0.3054849,0.30456594,-0.68424827,-0.7331348,0.1581826,0.45893803,-0.061416727,-0.7515998,0.6074982,-0.011805968,0.13677248,0.39934576,0.5769395,-0.35581052,-0.7691905,-0.56918204,0.7828875,-0.75684375,0.13011202,0.64483804,-0.49502617
-0.10666798,0.16816816,0.18383457,-0.16224591,0.12192125,0.13047354,-0.09231254,-0.1679217,0.057751443,-0.117647395,-0.1421836,0.12355573,-0.07380163,0.05405367,0.1120058,-0.15625073,0.046901587,-0.14497407,-0.095228344,0.25224686,-0.14553379,-0.19216995,0.1108453,0.13822952,0.13281098,-0.1656997,0.106686056,0.1393008,0.15910788,-0.07279057
-0.08011473,0.1542996,0.16051848,-0.17956333,0.14112183,0.111164264,-0.10370677,-0.20688908,0.020451322,-0.09824388,-0.11687824,0.07080971,-0.04539672,0.009915466,0.15562946,-0.1948895,0.0016910974,-0.14637479,-0.103009105,0.24047841,-0.19983456,-0.1930236,0.14812405,0.08188948,0.077322334,-0.09842837,0.09823787,0.14348072,0.16489333,-0.021253511
-0.20282438,0.15206131,0.13311101,-0.23393367,0.12203942,0.016440593,-0.007932585,-0.11330784,-0.033282302,-0.21652025,0.0035859935,0.067430615,-0.1121289,0.03133115,0.10177637,-0.052967515,-0.01786128,-0.03655436,-0.14228837,0.25130078,-0.047498934,-0.078093156,0.08089965,0.13841976,0.0696453,-0.17101629,-0.030726606,0.18408749,0.11993457,-0.16632266
-0.20437296,0.16795519,0.27825153,-0.26719907,0.007728363,-0.26460102,0.24950792,-0.026988935,-0.29686356,-0.06716491,-0.0103225615,-0.052456584,-0.17140327,-0.11037645,0.10557178,0.074388176,-0.018565899,-0.0041849664,-0.22716813,0.43625534,-0.050340537,-0.18535712,0.13556413,0.15100273,-0.12344572,-0.21048203,-0.106004134,0.21468179,0.22489029,-0.08813875
-0.06301555,0.15496746,0.089997,-0.18743421,0.20018832,0.18860461,-0.19472629,-0.23272708,0.08954083,-0.13544358,-0.0816191,0.06636957,-0.028134326,0.02227556,0.1818595,-0.24255235,-0.027051404,-0.14770286,-0.08044273,0.1440472,-0.22009422,-0.13716953,0.13588142,0.043504138,0.10845123,-0.052029297,0.14986467,0.15270828,0.10725696,-0.028549023
-0.115566775,0.18445739,0.11236801,-0.2307621,0.18292226,0.09906025,-0.11661314,-0.18498762,0.019035108,-0.16859986,-0.007891147,0.032694418,-0.06250948,-0.00078167743,0.16546628,-0.14736013,-0.027049655,-0.10691063,-0.13466427,0.18667062,-0.1715416,-0.08451327,0.115969956,0.0664109,0.061256345,-0.09584737,0.08570477,0.18602495,0.08341603,-0.08316928
-0.06301555,0.15496746,0.089997,-0.18743421,0.20018832,0.18860461,-0.19472629,-0.23272708,0.08954083,-0.13544358,-0.0816191,0.06636957,-0.028134326,0.02227556,0.1818595,-0.24255235,-0.027051404,-0.14770286,-0.08044273,0.1440472,-0.22009422,-0.13716953,0.13588142,0.043504138,0.10845123,-0.052029297,0.14986467,0.15270828,0.10725696,-0.028549023
-0.1987088,0.08596483,0.12525198,-0.2025984,0.15760387,-0.038726456,-0.039998736,-0.01730856,-0.014697833,-0.17081285,-0.024911968,0.00552738,-0.12869936,0.039583966,0.17678688,-0.0075268815,-0.026113238,-0.06321608,-0.18852267,0.23930332,-0.06902421,-0.05561443,0.006781414,0.0684695,0.025486385,-0.08329315,-0.0005341171,0.19482978,0.039658535,-0.19249019
-0.45243526,-0.6757265,-0.27736947,-0.06668828,-0.119102165,-0.6296668,0.44096616,0.40192723,-0.5271556,0.097052634,0.21829624,-0.4704509,-0.3905166,-0.13850185,0.33109042,-0.016293334,-0.60612637,0.45108265,0.05514482,0.10878921,0.27693635,0.18563405,-0.13255449,-0.40795547,-0.3521152,0.5505647,-0.5696728,0.24278222,0.40393782,-0.1551875
-0.055012785,0.15176739,0.13020746,-0.16367358,0.15273534,0.16687326,-0.15660478,-0.20577732,0.08445364,-0.07987488,-0.10510413,0.09009552,-0.0049352087,0.02002795,0.14523198,-0.22213456,-0.0102710035,-0.1764338,-0.027055448,0.1563388,-0.1955505,-0.14753582,0.09659677,0.058098536,0.14292249,-0.04228692,0.09131927,0.15432124,0.1423997,0.008958643
-0.108763486,0.13074419,0.1750938,-0.1464951,0.102233864,0.076722294,-0.06750623,-0.19098242,0.03701684,-0.094406255,-0.09801982,0.084991775,-0.06338978,0.016273132,0.122446045,-0.2008078,0.007578242,-0.14930496,-0.104290046,0.24910972,-0.1980623,-0.16593133,0.15021327,0.06746894,0.04556678,-0.13433284,0.076499015,0.13969436,0.19674958,-0.03150216
-0.13515192,0.14471279,0.19828473,-0.12899512,0.082862645,0.09617118,-0.05604541,-0.15178278,0.07425841,-0.11382572,-0.12344148,0.13758112,-0.09172445,0.060391605,0.0784751,-0.1622539,0.05277424,-0.14790544,-0.096511304,0.2608241,-0.14372711,-0.16506907,0.11295531,0.123977356,0.10137221,-0.20087422,0.08498118,0.13550992,0.19103158,-0.082984135
-0.2302716,-0.7994971,-0.15259823,0.27987307,-0.4225758,-0.5266312,0.43055516,0.4545899,-0.59410506,0.7370883,-0.0031652192,-0.65118265,-0.32870817,-0.16020183,0.463037,-0.18653722,-0.6469984,0.15915988,0.4714315,0.06605509,0.102155946,0.21451631,-0.36304665,-0.6667899,-0.039729573,0.8845054,-0.69161636,0.21601486,0.67557883,0.32235378
-0.54598933,-0.7814839,-0.26291314,0.20437954,-0.080586836,-0.4595817,0.2148001,0.6102469,-0.22342087,0.0782858,-0.09760927,-0.37668303,-0.5464627,0.27107722,0.41820484,0.12680994,-0.45121548,0.36559403,-0.06496271,0.16481341,0.37741935,0.20729062,-0.4116748,-0.3767374,-0.07287812,0.56826395,-0.43326318,0.13030107,0.2457706,-0.5011781
-0.18273818,-0.083215035,-0.016319716,-0.17493619,0.16829388,-0.066613324,-0.026063807,0.038649037,-0.053640936,-0.12324438,-0.06322007,-0.038650632,-0.17438006,0.006528984,0.20972887,-0.11275689,-0.17076106,0.060356785,-0.061330076,0.11411712,-0.0015928729,-0.096543856,0.0070309592,0.001027375,0.017918484,0.039118547,0.040632997,0.18929371,0.09840883,-0.14050187
-0.20362772,0.006775796,0.14500432,-0.051629964,0.08709905,0.048563007,-0.07557551,-0.018684193,0.16053686,-0.13268644,-0.1227399,0.1371001,-0.14139141,0.1303582,0.09165247,-0.12783411,0.030887868,-0.1293378,-0.10286598,0.20618476,-0.08500311,-0.07861716,0.0034853898,0.062074658,0.08894172,-0.15736556,0.06174089,0.1331089,0.13487485,-0.18281056
-0.49784026,-0.71565497,-0.2829149,0.14647733,-0.16160095,-0.25805223,0.25370657,0.44678694,-0.28711784,0.08012178,-0.096672475,-0.28900465,-0.5608705,0.23371565,0.2970631,-0.060124155,-0.46330377,0.44072074,0.14307714,0.123088405,0.41674617,0.108574554,-0.24811862,-0.24105547,0.12207178,0.47001266,-0.36321706,0.10838511,0.45322245,-0.39325657
-0.2293843,0.090108775,0.08991702,-0.21718824,0.113448754,0.03194904,-0.0111276675,-0.111207254,-0.016584424,-0.24807878,-0.00969247,0.098499104,-0.11338984,0.06475587,0.08544069,-0.07669644,-0.045636714,0.0016823541,-0.10207375,0.23120958,0.0017193985,-0.08331444,0.07341428,0.14604056,0.1011357,-0.15733409,-0.07646949,0.16383587,0.14797008,-0.18689477
-0.12418262,0.18367058,0.15381679,-0.20761037,0.14818735,0.092165634,-0.0846334,-0.16434841,0.020737644,-0.1515202,-0.05698319,0.06989374,-0.076724805,0.020894093,0.13469037,-0.127532,0.009939997,-0.11577269,-0.12850565,0.23010983,-0.14623347,-0.12565364,0.108412355,0.1081343,0.08537179,-0.14174768,0.08006124,0.17109115,0.11550775,-0.0915846
