h_0_0,h_0_1,h_0_2,h_0_3,h_0_4,h_0_5,h_0_6,h_0_7,h_0_8,h_0_9,h_0_10,h_0_11,h_0_12,h_0_13,h_0_14,h_0_15,h_0_16,h_0_17,h_0_18,h_0_19,h_0_20,h_0_21,h_0_22,h_0_23,h_0_24,h_0_25,h_0_26,h_0_27,h_0_28,h_0_29
0.282976,0.29015896,0.27910995,0.1619088,0.18849869,0.18284154,0.095056236,0.09358847,0.41111112,0.19018534,0.044975556,0.20747878,0.07727466,0.025043052,0.06513241,0.26194912,0.08717172,0.20174275,0.25944167,0.09708691,0.22056207,0.33555436,0.22859704,0.107328944,0.14607409,0.19841662,0.12811501,0.22707903,0.32367435,0.11432507
0.25599885,0.26276633,0.25464723,0.1354825,0.46555927,0.33838415,0.13805062,0.14314115,0.3631313,0.33529907,0.05406482,0.113330975,0.06408142,0.023156606,0.17003773,0.26134828,0.12012626,0.19909073,0.14771768,0.20691514,0.2223408,0.29610875,0.22321829,0.10206941,0.47236347,0.32211778,0.2560703,0.3369072,0.24719101,0.37229437
0.29622793,0.35238418,0.29769886,0.16941676,0.27272728,0.31568617,0.2366448,0.14080517,0.2732323,0.30244315,0.061379686,0.10018122,0.123074025,0.031767022,0.10932454,0.48305646,0.19401515,0.25913998,0.10381606,0.25006565,0.2671647,0.35927504,0.32167935,0.13475718,0.32311958,0.52130085,0.5236422,0.46632302,0.25231618,0.45821854
0.45525107,0.62123775,0.44578812,0.30311772,0.28816468,0.25434023,0.21675257,0.2635189,0.26767677,0.13732098,0.12489589,0.15797383,0.12571266,0.07797564,0.14243464,0.26330099,0.119444445,0.29494223,0.07454832,0.103547394,0.39309853,0.5890192,0.3799492,0.23073141,0.28217658,0.27370453,0.2718051,0.48728523,0.12872067,0.1519087
0.6308391,0.5867433,0.6157833,0.4854719,0.42764285,0.27427766,0.3559044,0.4638668,0.3808081,0.121314235,0.10363933,0.14869165,0.08622721,0.08505448,0.11319985,0.10160123,0.053459596,0.15504831,0.06948275,0.03445131,0.58342224,0.72334754,0.5572489,0.40768778,0.53509873,0.25924847,0.30255592,0.58316153,0.3126355,0.16364948
0.21151024,0.38079134,0.20744938,0.109437965,0.51972556,0.22771609,0.10756795,0.110984094,0.3949495,0.42312554,0.07734927,0.4008575,0.062196672,0.033279914,0.29428563,0.111214586,0.06530303,0.14218602,0.14462206,0.106449425,0.18427606,0.53678036,0.16992877,0.083538145,0.55821174,0.13612947,0.14017572,0.21054983,0.23595506,0.219533
0.057503905,0.24112275,0.05473015,0.024772005,0.30125484,0.122845225,0.037207123,0.029408548,0.3580808,0.3173968,0.016223067,0.13182904,0.015879,0.0026204805,0.2466261,0.106708325,0.04010101,0.112085626,0.25128046,0.058289457,0.036784064,0.26492536,0.034115244,0.0140090445,0.38651523,0.10517993,0.054952078,0.08810996,0.30356792,0.124950804
0.30380046,0.36557323,0.3099302,0.17527041,0.52333665,0.39114165,0.33856606,0.406163,0.53333336,0.49052233,0.10106826,0.12606081,0.11006927,0.05018323,0.1258116,0.15319794,0.08717172,0.25269938,0.12900321,0.10745132,0.301672,0.47014925,0.3132128,0.16201337,0.56943804,0.34763417,0.40782747,0.704811,0.39818648,0.36639118
0.43963274,0.37199864,0.4361136,0.2842842,0.5802112,0.3451322,0.34629804,0.4218688,0.44848484,0.2697978,0.11805178,0.1926715,0.118409276,0.07024307,0.16942585,0.13952895,0.0820202,0.2636863,0.105223164,0.0654409,0.4037709,0.48933902,0.39538822,0.2299941,0.580004,0.2594425,0.28730032,0.54398626,0.30317366,0.17683327
0.3061669,0.29049712,0.29583305,0.17459174,0.44750383,0.19100055,0.09311153,0.13817097,0.2919192,0.1503791,0.0664494,0.2238331,0.063233286,0.03440058,0.14178877,0.09506714,0.047272727,0.17741996,0.15419035,0.031860206,0.25506938,0.37100214,0.23497187,0.12637633,0.41425082,0.143406,0.11030351,0.27185568,0.2193968,0.07208448
0.43868616,0.33141696,0.4561537,0.28517497,0.45111492,0.521195,0.5238988,0.45695826,0.5510101,0.3331929,0.0735832,0.13823815,0.108985536,0.049155954,0.2544107,0.39390752,0.20401515,0.41958705,0.27928182,0.18863922,0.33653504,0.29397655,0.3570397,0.1854355,0.4393449,0.40642858,0.4710064,0.6099656,0.3455549,0.23822641
0.30096078,0.20798106,0.2950729,0.15970308,0.49805903,0.4113858,0.27389878,0.3472664,0.44545454,0.4014322,0.0631903,0.14493458,0.036658343,0.011501724,0.17272325,0.2515847,0.100505054,0.26198143,0.18936794,0.12811105,0.27036643,0.2977079,0.23034015,0.10560853,0.54434395,0.43834832,0.38801917,0.5869416,0.3867534,0.30539158
0.36059445,0.45924923,0.34676248,0.22108166,0.3086576,0.14410159,0.19657919,0.26197812,0.28636363,0.0884583,0.11015752,0.27996817,0.10163502,0.0489505,0.22432607,0.11391835,0.08558081,0.2985414,0.13392808,0.06827384,0.2796158,0.5247868,0.25793117,0.14082776,0.39642078,0.12691252,0.21365815,0.46701032,0.17977528,0.08736718
0.18879266,0.25329727,0.1930758,0.09671262,0.32969216,0.28194588,0.2215792,0.17957257,0.21666667,0.34625104,0.052833606,0.22449611,0.0965462,0.021195447,0.23292653,0.33142066,0.16237374,0.3349119,0.10240896,0.14099747,0.15759516,0.3957889,0.19786842,0.07156901,0.4485901,0.36956078,0.38170928,0.5343643,0.19219397,0.26420045
0.6067017,0.400744,0.59367007,0.46086955,0.37194186,0.3411447,0.29803187,0.43195826,0.5222222,0.123209774,0.30555856,0.18250531,0.26999012,0.21964595,0.17306319,0.22109231,0.0870202,0.32430384,0.15601958,0.108833246,0.63322663,0.44296375,0.5970915,0.44824028,0.423496,0.28738442,0.28889775,0.6254296,0.29666865,0.18044077
0.4940603,0.5360162,0.48863244,0.3412513,0.43305948,0.29206797,0.3940956,0.3278827,0.12525253,0.18323505,0.15140322,0.28880835,0.14182726,0.09661598,1.0,0.62560457,0.3631313,0.7438909,0.19513705,0.40300983,0.36072573,0.42777187,0.34857315,0.20541683,0.35085517,0.14748086,0.2238818,0.37766322,0.007490637,0.08618654
0.23422784,0.39972946,0.2262456,0.12517497,0.40669855,0.1813079,0.07797563,0.09980119,0.31717172,0.25231677,0.07253304,0.12431489,0.058568534,0.033597436,0.20702314,0.1713732,0.046338383,0.14606933,0.068919905,0.10230366,0.2041978,0.37659913,0.18491957,0.09776838,0.5205706,0.20627528,0.12004793,0.2490378,0.17208752,0.1991998
0.3610677,0.20223199,0.3378481,0.22116649,0.21260269,0.048371267,0.03390347,0.09329026,0.2888889,0.054549284,0.07405396,0.12183964,0.056401074,0.041273966,0.112791926,0.028306847,0.01344697,0.11979542,0.09931333,0.0,0.30345073,0.25932837,0.26540166,0.1611286,0.19764908,0.042281535,0.037907347,0.19975945,0.19022276,0.0125278765
0.19399877,0.3084207,0.20392509,0.092513256,0.6226415,0.6012515,0.3957357,0.31645128,0.5737374,0.6221567,0.036175992,0.14736563,0.04532818,0.013425526,0.19349356,0.3247364,0.115858585,0.25364652,0.13364665,0.12230698,0.18890075,0.554371,0.20593655,0.07936001,0.9722644,0.8834784,0.67108625,0.867354,0.5103489,0.55922866
0.4907473,0.4514711,0.46444613,0.33493108,0.30685204,0.13348874,0.06773665,0.14100398,0.25454545,0.065501265,0.104725696,0.21145687,0.08575602,0.07024307,0.13641772,0.066151954,0.031464648,0.14531161,0.08763438,0.023603223,0.4240484,0.5183902,0.3874197,0.25383407,0.34887406,0.11769557,0.09672524,0.28298968,0.17484723,0.06631248
0.30664015,0.30571526,0.30163777,0.17289501,0.49535072,0.28961414,0.09843018,0.15666004,0.3348485,0.2782224,0.031975377,0.054499645,0.032323424,0.017310487,0.091783665,0.091462135,0.03810606,0.13959083,0.079613894,0.030823763,0.263963,0.35021323,0.25643706,0.1313901,0.60245657,0.27661514,0.21198083,0.490378,0.3849793,0.20733307
0.31752568,0.21508285,0.3044019,0.184772,0.27435225,0.13606527,0.059887536,0.10094433,0.410101,0.1417439,0.0213652,0.03235502,0.028977996,0.013444204,0.08556277,0.10227717,0.029520202,0.12000379,0.16249226,0.0442975,0.24581999,0.21828358,0.24279098,0.11929807,0.25972396,0.17687808,0.10750799,0.2401031,0.3465405,0.14410338
0.20346443,0.12445046,0.20185198,0.10235419,0.57569736,0.28900066,0.10859887,0.23836978,0.3590909,0.22662173,0.08216549,0.21720298,0.051547848,0.0364738,0.32488018,0.24580166,0.055227272,0.37222958,0.11141442,0.088000774,0.14194237,0.09994669,0.13008615,0.06114825,0.4327412,0.15029445,0.06924121,0.29591066,0.105854526,0.08395645
0.22050263,0.29151165,0.2168475,0.11410392,0.55583644,0.25249985,0.16565137,0.17321074,0.37424242,0.32097724,0.07043274,0.2865983,0.06587193,0.025808837,0.23207669,0.15657765,0.074368685,0.26482287,0.109303765,0.101750895,0.1853433,0.45948827,0.1748095,0.08270252,0.6447203,0.23159763,0.22947285,0.4185567,0.24462843,0.23566838
0.660656,0.46838012,0.6572455,0.51770943,0.43396226,0.4331636,0.6354264,0.6510934,0.57828283,0.18997473,0.3231939,0.101794556,0.26457146,0.24486083,0.121358395,0.27659446,0.24035354,0.35309717,0.22693758,0.14189573,0.6278904,0.39925373,0.57218987,0.44848603,0.3297233,0.28127214,0.55838656,0.7233677,0.30770746,0.15381083
0.25978512,0.30064255,0.2577569,0.14354189,0.42448315,0.26507577,0.18755858,0.18991053,0.4368687,0.29001686,0.10305993,0.1511227,0.081986524,0.043870166,0.17812829,0.126611,0.06820707,0.19643871,0.1398379,0.09297569,0.25044468,0.33635396,0.22730216,0.121092215,0.47170308,0.20423785,0.21333866,0.34879726,0.2856298,0.2129083
0.26404467,0.31653702,0.2634925,0.14519618,0.3156992,0.25894117,0.24133083,0.21824056,0.23888889,0.2502106,0.09005975,0.24703854,0.11567639,0.038640413,0.27671075,0.3011536,0.15835859,0.37241903,0.26042664,0.11436093,0.19352543,0.27745202,0.19229046,0.089018874,0.25378063,0.16775815,0.19073482,0.3183849,0.10959984,0.1104552
0.254579,0.40886033,0.2487043,0.13683987,0.31678253,0.23026195,0.14093252,0.1861332,0.43939394,0.29654592,0.06746334,0.25234264,0.06813363,0.026425201,0.18353333,0.17032175,0.06825758,0.24493276,0.16460292,0.12327433,0.20988972,0.49253732,0.20444246,0.09572847,0.3911378,0.2124846,0.19440894,0.41408935,0.2773507,0.24642529
0.14667045,0.18261752,0.13800015,0.073807,0.36146972,0.084565364,0.0037417994,0.01194831,0.32474747,0.22156698,0.1133442,0.20062765,0.090609245,0.036660578,0.43094128,0.07321177,0.0040328284,0.04553893,0.2462149,0.08896812,0.14016365,0.24413647,0.12440859,0.06188557,0.5344384,0.072386995,0.0055271564,0.03580756,0.26966292,0.14384101
0.2186095,0.29252622,0.20793311,0.11418876,0.29294935,0.12014601,0.07888941,0.08832008,0.23030303,0.18176074,0.025384754,0.08959512,0.025726806,0.01137098,0.16983376,0.11083907,0.052525252,0.14201553,0.18796083,0.06471539,0.17218071,0.31982943,0.16071518,0.07616496,0.41623193,0.14893617,0.1485623,0.284811,0.32426572,0.15472911
0.24227366,0.27088267,0.23688757,0.12839873,0.45382324,0.23986259,0.112066545,0.16530815,0.4429293,0.24536647,0.062502265,0.28549328,0.052395985,0.028797269,0.21868308,0.10558176,0.046540406,0.14231862,0.1726234,0.031203791,0.2002846,0.3672708,0.18885402,0.09199273,0.47566533,0.14554045,0.12803514,0.21532646,0.29252908,0.10343697
0.12712386,0.29692256,0.1223136,0.06176034,0.33249074,0.1325072,0.069072165,0.07524851,0.5949495,0.29844144,0.096360676,0.21875,0.08537907,0.029749831,0.19675697,0.13246913,0.06853535,0.18721348,0.16488433,0.1042729,0.11419424,0.36247334,0.10194731,0.049154542,0.34491184,0.12312872,0.1019968,0.22542955,0.31716934,0.19808474
0.6284727,0.45045653,0.6123281,0.4752916,0.34440732,0.34329182,0.34325212,0.43156064,0.52272725,0.1375316,0.23396705,0.25388968,0.17890967,0.15141633,0.14627597,0.2446,0.106868684,0.24038644,0.26295942,0.12147783,0.5795091,0.5215885,0.5263708,0.38458514,0.3158555,0.31687865,0.32731628,0.5405498,0.41868716,0.18785255
0.26309812,0.282719,0.24621657,0.14778367,0.19617225,0.021839151,0.0027975633,0.027082505,0.23636363,0.039806236,0.08676444,0.13094501,0.07407058,0.040153306,0.13835537,0.018332982,0.0020022728,0.06851676,0.1765633,0.0056382404,0.20597652,0.23880596,0.18133374,0.09843197,0.14369676,0.015503876,0.0028602236,0.056185566,0.13167751,0.0011150466
0.8173127,0.35475144,0.8458987,0.6861082,0.8311817,0.8199497,1.0,1.0,0.8055556,0.3961668,0.50606555,0.60992754,0.42642418,0.4224857,0.7348472,0.7195602,0.32272726,0.3451411,0.5289019,0.31024835,0.64354324,0.31902984,0.649883,0.4639697,0.6500033,0.3852781,0.4634984,0.77250856,0.3266312,0.16430539
0.07648256,0.30064255,0.071176834,0.03295864,0.49444795,0.11990062,0.0,0.0,0.55707073,0.49768323,0.08158609,0.53412306,0.069028884,0.020560406,0.6471428,0.08845796,0.0,0.0,0.75389767,0.20470406,0.036357168,0.27771854,0.031077245,0.013492921,0.4195338,0.048878927,0.0,0.0,0.3108614,0.17132363
0.25741872,0.18025026,0.24061917,0.14125133,0.24040805,0.044629164,0.024671977,0.05506958,0.24545455,0.15964617,0.0013760637,0.069461636,0.0,0.0041165636,0.052758608,0.020112958,0.016396465,0.0712635,0.13111386,0.01607175,0.18747777,0.22254798,0.16654216,0.088035785,0.21481873,0.048966248,0.049864218,0.13924399,0.26335502,0.083890855
0.6710682,0.45079473,0.6454979,0.53467655,0.37600434,0.2540335,0.25702906,0.42902586,0.3580808,0.05939343,0.2101032,0.16946605,0.16708288,0.16284707,0.10249176,0.077642925,0.04330808,0.19662815,0.041481398,0.037733372,0.755603,0.62819827,0.6852433,0.5971785,0.45519382,0.2257764,0.25199682,0.690378,0.24778238,0.13262495
0.77093095,0.41697666,0.74846244,0.6542948,0.28672022,0.29176125,0.31021556,0.48220676,0.37424242,0.11731255,0.20014484,0.10959601,0.18121849,0.17005667,0.108678654,0.17415208,0.07126263,0.3074446,0.1643215,0.09829609,0.7143365,0.43176973,0.66631806,0.5450747,0.34094962,0.32114756,0.31533545,0.80618554,0.39897496,0.24157156
0.41975483,0.48156917,0.41400042,0.27113467,0.2832897,0.2478989,0.2328491,0.2666004,0.39747474,0.07203033,0.10566721,0.15863685,0.10111671,0.05561844,0.27385524,0.21786283,0.1275505,0.3773442,0.30854955,0.07279964,0.31696904,0.41684434,0.30673838,0.16990267,0.27689362,0.16019055,0.18546326,0.3845361,0.2452198,0.051357735
0.37479293,0.43354753,0.40294382,0.22969247,0.42285818,0.6230293,0.64034677,0.48265406,0.49545455,0.40058973,0.05124027,0.11375088,0.12764454,0.032476775,0.17853622,0.4497101,0.20015152,0.4231862,0.100016885,0.16891229,0.29953754,0.41444564,0.37347478,0.15913783,0.4670805,0.6613985,0.72036743,0.8505155,0.25645575,0.39656302
0.07652989,0.38112953,0.07511575,0.03321315,0.64701635,0.21547757,0.070290536,0.046018887,0.38787878,0.370893,0.08933551,0.37721005,0.08179805,0.021643711,0.34731618,0.22056659,0.07575758,0.17539306,0.36145663,0.07438885,0.058164354,0.4003198,0.05802082,0.02180004,0.61236215,0.13826391,0.07189297,0.09546392,0.2773507,0.14482488
0.18074684,0.41494757,0.17275931,0.09179215,0.31940055,0.11671063,0.08467666,0.06978131,0.4828283,0.20661332,0.07104834,0.27864215,0.06987702,0.025024375,0.16419077,0.14441073,0.075530306,0.19795416,0.14856194,0.062020645,0.17182498,0.5335821,0.1657453,0.07478864,0.39047745,0.13806987,0.15391374,0.25721648,0.27597082,0.14154533
0.6970988,0.25498816,0.6710663,0.59490985,0.37203214,0.20317772,0.27366447,0.42072564,0.3318182,0.01221567,0.3967047,0.15266973,0.3287,0.40586254,0.13104667,0.06660258,0.052929293,0.22674748,0.06680925,0.031376533,0.81181073,0.38432837,0.74251705,0.72694653,0.43009973,0.13147248,0.22851437,0.6254296,0.18628031,0.064935066
0.35444176,0.51673996,0.35947758,0.21756098,0.32265055,0.31783327,0.2364105,0.19333996,0.410101,0.28327718,0.051674813,0.15885785,0.08754653,0.030459583,0.18441717,0.33254725,0.09669192,0.22011745,0.18008105,0.1802095,0.29491284,0.5253198,0.31420887,0.15328844,0.41491118,0.38120323,0.3226837,0.41408935,0.31973192,0.30998296
0.30758673,0.37571862,0.3082717,0.17633086,0.4420872,0.3255015,0.24906279,0.27032804,0.33333334,0.29970515,0.036755387,0.051096182,0.03712953,0.021886522,0.12421389,0.15124524,0.07699495,0.23906043,0.082850225,0.07919102,0.27036643,0.37313432,0.28333086,0.136453,0.5932114,0.3834347,0.40175718,0.775945,0.24482554,0.3414666
0.50967866,0.61954683,0.5079815,0.3555037,0.42737204,0.34359854,0.39784443,0.41217694,0.32979798,0.19376579,0.10074235,0.15841584,0.099703155,0.0693839,0.10201584,0.13442184,0.093358584,0.2102671,0.063150786,0.057391208,0.48381358,0.70682305,0.47308132,0.30765828,0.45519382,0.33851424,0.51110226,0.67697597,0.2773507,0.23422538
0.5659993,0.3922895,0.55151683,0.41845176,0.33817822,0.2561806,0.25304592,0.3951789,0.26363635,0.097935975,0.24526526,0.096645154,0.22282429,0.16669469,0.092837475,0.10715895,0.05729798,0.25951886,0.08411662,0.027748987,0.60227674,0.3880597,0.575178,0.41309476,0.3178366,0.20016299,0.21461661,0.6147766,0.19436231,0.07116621
0.3814189,0.23774095,0.37965587,0.23155886,0.41708043,0.35893503,0.1809044,0.30526838,0.3070707,0.3944819,0.09433279,0.10654615,0.07289261,0.052368518,0.081925415,0.119701385,0.050404042,0.19018753,0.03754151,0.080918424,0.3141231,0.22414713,0.29528362,0.16508552,0.27953508,0.1846397,0.14824282,0.34982818,0.120638676,0.19972453
0.33030432,0.24822456,0.32921013,0.19465536,0.5143089,0.332863,0.22935802,0.2607356,0.42828283,0.2388374,0.11352526,0.099363506,0.08509636,0.05404951,0.15766394,0.18429117,0.07876263,0.25421482,0.17923678,0.062193386,0.3009605,0.26785713,0.2873151,0.15749115,0.528495,0.290004,0.2563099,0.47216496,0.2962744,0.16089466
0.2186095,0.105850525,0.21111187,0.114146344,0.335831,0.17136985,0.098313026,0.166501,0.28282827,0.3340354,0.043454643,0.03953766,0.03383122,0.0167128,0.15093313,0.082975335,0.042752527,0.13040349,0.12140485,0.05721847,0.18249734,0.1369936,0.16210967,0.08044141,0.47500494,0.15310805,0.15351437,0.29034364,0.23792627,0.21330185
0.31279284,0.41021305,0.29970285,0.17709439,0.24311636,0.1938838,0.09540769,0.106461234,0.29040405,0.18176074,0.08202064,0.3438384,0.08641568,0.037276942,0.12655947,0.16378766,0.078257576,0.18789543,0.17473406,0.07304147,0.24439701,0.48027718,0.23532048,0.11706154,0.19368686,0.14136857,0.11605431,0.21268041,0.1736645,0.09969828
0.13564296,0.2018938,0.13274826,0.06349947,0.38178208,0.19879149,0.054592315,0.120079525,0.16515152,0.3991154,0.050081477,0.18913543,0.057437684,0.015760237,0.23860353,0.13644966,0.026818182,0.12883122,0.14574774,0.08979727,0.11775169,0.2923774,0.119079635,0.04701632,0.4670805,0.19114009,0.067364216,0.2243299,0.18470334,0.24301456
0.27871644,0.33243152,0.26867527,0.15512195,0.3496434,0.18235077,0.04210403,0.10387674,0.40454546,0.28454086,0.09234112,0.09041283,0.08669839,0.03679132,0.1426726,0.08537868,0.017843435,0.12316727,0.20189114,0.051241655,0.23194593,0.32942432,0.22277007,0.108557805,0.3317044,0.13380097,0.05692492,0.21938144,0.3445693,0.14633347
0.12717119,0.28373352,0.11934213,0.06057264,0.27516475,0.107048646,0.034653235,0.028672962,0.3131313,0.29823083,0.08332428,0.21035184,0.07152618,0.026481235,0.31502193,0.077492714,0.026035354,0.07452169,0.26802498,0.07200503,0.11454998,0.33582088,0.10309278,0.047925677,0.446609,0.095283836,0.051190097,0.085910656,0.29410607,0.1555162
0.41502202,0.32160974,0.43749568,0.26091197,0.64701635,0.6656647,0.6827554,0.6172962,0.6641414,0.5490733,0.1480717,0.21300389,0.12816285,0.08296258,0.25889793,0.4756962,0.2513384,0.43246827,0.6690494,0.22232357,0.33546782,0.3238273,0.34359282,0.17943865,0.5535891,0.46308854,0.54888177,0.73367697,0.528287,0.3276925
0.32935774,0.11701048,0.32147053,0.1911771,0.6515302,0.23977056,0.2366448,0.32877734,0.46262625,0.3077085,0.15737824,0.50274044,0.15709372,0.07085943,0.2830676,0.22695047,0.12027778,0.54044324,0.13041031,0.16006799,0.2379936,0.08955224,0.21968226,0.1150462,0.4505712,0.10585907,0.124520764,0.34879726,0.1172876,0.114718616
0.29764777,0.24721001,0.2816668,0.17090137,0.2872619,0.09373658,0.083270855,0.12206759,0.22020201,0.14279696,0.06561651,0.11724275,0.06064176,0.033391982,0.14681986,0.06600174,0.057045456,0.17156659,0.09762481,0.055318326,0.25649235,0.30863538,0.24119727,0.12868659,0.37264743,0.10071698,0.14265175,0.33257732,0.18549182,0.13898727
0.63225895,0.3990531,0.6365144,0.4752916,0.581114,0.5156739,0.6009841,0.7475149,0.7621212,0.3525695,0.16610537,0.14648162,0.15337135,0.11628359,0.12822518,0.16566527,0.08055556,0.2593294,0.27857825,0.084649615,0.6179296,0.52878463,0.60107577,0.4307904,0.5813247,0.4093392,0.42683706,0.92268044,0.78710824,0.31063884
0.568839,0.31112614,0.5501348,0.42184517,0.2666787,0.18679835,0.21722119,0.27967197,0.44747475,0.01010952,0.20934275,0.21698196,0.21010225,0.13901433,0.092293575,0.1881966,0.102020204,0.257814,0.17473406,0.061882455,0.5119175,0.3654051,0.48702624,0.33248132,0.2042528,0.19317752,0.25615016,0.4185567,0.2515277,0.06801784
0.86322117,0.5140345,0.88252366,0.735737,0.48451746,0.7579903,0.7823337,0.916998,0.38838384,0.3761584,0.2845555,0.24615453,0.31216133,0.21142776,0.21936296,0.41065583,0.14469697,0.38454252,0.038948614,0.17267802,0.78512985,0.57569295,0.8032771,0.5841526,0.5687777,0.5630197,0.5172524,0.98522335,0.15572639,0.32834843
0.6431445,0.27257356,0.6157833,0.50159067,0.28987992,0.18176799,0.20360824,0.34875745,0.37979797,0.14132266,0.15643673,0.08258928,0.12444047,0.1256598,0.11938675,0.08132304,0.046969697,0.25383595,0.08453875,0.091110095,0.60690147,0.30357143,0.5398177,0.4352143,0.3475533,0.15456335,0.19297124,0.63917524,0.23358959,0.22287813
0.29291496,0.28779167,0.27980098,0.16704136,0.19888057,0.12440955,0.11384723,0.14264414,0.1989899,0.11647009,0.032880682,0.07178218,0.022569854,0.018842058,0.14467825,0.095217355,0.03949495,0.16031446,0.0428885,0.02685074,0.24795446,0.31636462,0.22257085,0.12347621,0.37660965,0.16416839,0.14984025,0.35910654,0.13207175,0.093204774
0.550381,0.35644233,0.5411513,0.40318134,0.37708765,0.2675296,0.34910965,0.38424453,0.32171717,0.14806235,0.2684773,0.3290311,0.22970362,0.16200659,0.30720332,0.18752065,0.12830809,0.36200038,0.21174087,0.11477551,0.4759872,0.40618336,0.44568953,0.299302,0.41359043,0.1789155,0.27523962,0.5120275,0.1529667,0.1257379
0.36248758,0.18701386,0.35920116,0.21565217,0.5468087,0.3512668,0.23350516,0.35109344,0.53333336,0.28433025,0.14484881,0.0833186,0.14404184,0.067161255,0.12900704,0.31444708,0.1120202,0.3074446,0.23059605,0.13633348,0.2991818,0.16577825,0.29378954,0.15198584,0.3733078,0.27321944,0.20798722,0.48006874,0.3126355,0.19473961
0.30711344,0.14710855,0.30080852,0.17085896,0.49173963,0.29482853,0.13556701,0.26172963,0.3631313,0.34604043,0.017128373,0.047096003,0.016255949,0.011277592,0.09304144,0.092138074,0.03368687,0.16652775,0.12801823,0.065371804,0.24546425,0.16791044,0.221774,0.11674204,0.44991085,0.21597734,0.14760384,0.45876288,0.32761678,0.2506887
0.3227318,0.20561379,0.32229978,0.1868929,0.43396226,0.33316976,0.18249765,0.25193837,0.3040404,0.33066553,0.060546804,0.057527404,0.05654243,0.030907849,0.10211782,0.13817707,0.04441919,0.1743891,0.06075871,0.07722178,0.30736393,0.23560767,0.29827183,0.15414864,0.46179754,0.31716973,0.22196485,0.47525772,0.20185295,0.3145743
0.30900657,0.31044978,0.3061986,0.17586426,0.4809064,0.2923747,0.20103092,0.26744533,0.37676767,0.22809604,0.03697266,0.21477193,0.035621732,0.023324704,0.12676343,0.1300658,0.08343434,0.25895056,0.07412619,0.05421279,0.24439701,0.40458423,0.23367697,0.12042863,0.47302383,0.22286579,0.27460063,0.49931273,0.21703134,0.14311951
0.3052203,0.33547515,0.29058117,0.17896077,0.341699,0.1334274,0.13725398,0.17087474,0.27171716,0.14216512,0.12971212,0.17388614,0.11237808,0.068356626,0.14583404,0.06292246,0.054318182,0.17887858,0.1029718,0.033622157,0.357524,0.47574627,0.3296479,0.19868265,0.45519382,0.1235168,0.2111821,0.39862543,0.26000395,0.122458346
0.27351034,0.1237741,0.26604933,0.15295865,0.31876862,0.18434452,0.09493908,0.12664016,0.2732323,0.24094355,0.077856235,0.06612447,0.0748716,0.034325864,0.16252507,0.19097546,0.07921717,0.20250048,0.13266167,0.12082142,0.22269654,0.11673774,0.20733105,0.10656705,0.318497,0.18774436,0.14129393,0.2890378,0.1969249,0.1803096
0.30380046,0.24484275,0.28809342,0.17344645,0.2414011,0.115269005,0.05110122,0.07321074,0.2979798,0.14848357,0.016983524,0.055737272,0.0131461155,0.011987344,0.091137774,0.076966986,0.036641415,0.10388331,0.07074914,0.040739052,0.24190679,0.25799572,0.2158972,0.117553085,0.33104405,0.13612947,0.10894569,0.2401031,0.23181549,0.13629805
0.19636519,0.23368278,0.18436874,0.10078473,0.2607204,0.058155943,0.032075915,0.06809145,0.22777778,0.24262847,0.010863661,0.13412747,0.009942044,0.0054202667,0.14175476,0.030124374,0.023732323,0.11723811,0.17177914,0.05120711,0.13340448,0.22041577,0.11922905,0.05797778,0.21019614,0.033860154,0.036581468,0.13896908,0.16124581,0.10356815
0.39703724,0.44132566,0.3898141,0.24801697,0.35542116,0.25832772,0.26288658,0.3719185,0.3318182,0.23188712,0.07293138,0.10632514,0.062102437,0.042282563,0.27769658,0.16664164,0.11441919,0.33396477,0.2367873,0.043088317,0.30238348,0.3683369,0.2843269,0.15869544,0.3601004,0.16727304,0.22731629,0.5072165,0.19534792,0.08684245
0.3274646,0.3222861,0.31055215,0.19486745,0.24627607,0.103920005,0.07017338,0.102882706,0.2621212,0.12594777,0.07970306,0.1251326,0.061207183,0.04035876,0.06768195,0.06434944,0.038636364,0.11886721,0.038526483,0.04567942,0.301672,0.38379532,0.2688879,0.15859713,0.23264875,0.11080711,0.1336262,0.28006873,0.15592352,0.13767545
0.32509822,0.25363544,0.30854812,0.18884411,0.31795612,0.1287651,0.033270855,0.05670974,0.27979797,0.1882898,0.038747057,0.10959601,0.034773596,0.020747183,0.09810654,0.05194971,0.02304798,0.091191515,0.06455789,0.028094469,0.26894343,0.30810234,0.24846855,0.1328893,0.29406327,0.10450078,0.064816296,0.17539519,0.15750049,0.11006165
0.27398363,0.6668921,0.25955358,0.15457052,0.27200505,0.07042513,0.046790067,0.07450298,0.24191919,0.13500421,0.04685859,0.22250707,0.03392546,0.022334786,0.2421049,0.07569021,0.033535354,0.17626445,0.15601958,0.028716333,0.2113127,0.6391258,0.18770856,0.100643925,0.34491184,0.076752916,0.06911342,0.22329897,0.16597673,0.064279154
0.57688487,0.5103145,0.6123281,0.4154825,0.4041708,0.6944973,0.48383316,0.555666,0.6752525,0.5905644,0.305631,0.7089374,0.48593506,0.20433024,0.04847537,0.60622764,0.22449495,0.77476794,0.5200372,0.41268328,0.4635361,0.47761193,0.5044574,0.28185216,0.21481873,0.35219413,0.29065496,0.6072165,0.31756356,0.30998296
