h_2_0,h_2_1,h_2_2,h_2_3,h_2_4,h_2_5,h_2_6,h_2_7,h_2_8,h_2_9,h_2_10,h_2_11,h_2_12,h_2_13,h_2_14,h_2_15
-0.2707638,-0.27191243,0.14996313,-0.18268165,0.3171584,0.35575664,0.27613676,0.23275061,0.15502189,-0.3990822,0.34388417,0.27616295,-0.33404136,-0.20102651,0.16200903,-0.07452413
0.85970515,0.9385979,-0.9451768,0.9574141,-0.96206254,-0.9679363,-0.9553858,-0.98293585,-0.9432896,0.94272447,-0.98007363,-0.989908,0.92085063,0.89430857,-0.9687712,0.76262903
0.3343977,0.44389632,-0.6408514,0.50498533,-0.5407548,-0.5062733,-0.4765805,-0.6864592,-0.59880435,0.37487784,-0.572777,-0.64140314,0.24730037,0.39392188,-0.63381404,0.43254158
0.9037412,0.9434014,-0.9628215,0.97469133,-0.9865163,-0.9807687,-0.97265446,-0.992817,-0.9723403,0.96467966,-0.9903346,-0.99526876,0.9504079,0.9154993,-0.98167175,0.88125527
0.53843355,0.6301157,-0.7685941,0.7793352,-0.8072551,-0.80401284,-0.70984524,-0.8505386,-0.80743146,0.67366445,-0.8349721,-0.86800426,0.66526836,0.55662733,-0.8317583,0.62503403
-0.30231145,-0.35117352,0.19265689,-0.26227215,0.3104215,0.41145718,0.29013112,0.2744089,0.22449711,-0.40910548,0.33127424,0.31304786,-0.36173525,-0.24167317,0.24726893,-0.096530706
0.4942304,0.5938406,-0.73400015,0.67065674,-0.6765319,-0.6626137,-0.6363463,-0.81989837,-0.6950253,0.58463925,-0.70892084,-0.8381034,0.49085,0.4905366,-0.76203436,0.54399586
-0.14982624,-0.13262348,0.02113957,-0.15261182,0.19188435,0.29463607,0.14337285,0.01371369,-0.02176072,-0.27072582,0.30096358,0.20462383,-0.4261643,-0.13105106,0.12747712,-0.12561321
-0.31701022,-0.3025354,0.28954312,-0.28800285,0.3320837,0.39921126,0.2976532,0.26882097,0.16657116,-0.43000445,0.3928772,0.34850058,-0.40156874,-0.18366982,0.27136362,-0.15772253
-0.135071,-0.16318488,0.08763781,0.072037704,-0.03257388,0.08705121,0.0045855767,-0.0835683,-0.14892763,-0.20241286,0.024229893,-0.06398998,-0.06844657,-0.052414045,-0.05427068,0.03677866
-0.18456738,-0.22063832,0.124034025,-0.098955296,0.17889571,0.28162897,0.08973865,0.0174457,0.101648614,-0.24823292,0.16748056,0.062348038,-0.23522094,-0.051094636,0.15463434,-0.056464523
0.16874865,0.32539403,-0.40499407,0.5347917,-0.28366143,-0.36221644,-0.37043634,-0.4147514,-0.35728157,0.18556379,-0.41613677,-0.52669585,0.33504534,0.22982287,-0.4937444,0.24104023
-0.500228,-0.5506049,0.48176137,-0.5723245,0.6098648,0.6897943,0.5946294,0.55297923,0.393266,-0.6797114,0.70775294,0.6855384,-0.6847214,-0.46939614,0.54979396,-0.3151961
-0.4434176,-0.48622108,0.40157464,-0.45596814,0.49657166,0.5720886,0.5191854,0.5106837,0.4074907,-0.6143467,0.5702682,0.60806096,-0.55193496,-0.34824842,0.45628673,-0.2282426
-0.6338979,-0.6680261,0.6443409,-0.74899375,0.75386894,0.80819446,0.756341,0.7407196,0.64505893,-0.80727357,0.82431096,0.8336011,-0.79322344,-0.5462123,0.71721065,-0.42813975
0.05326644,0.108403705,-0.25492626,0.10163793,-0.17609023,0.0015877993,-0.16078667,-0.33284625,-0.19017936,0.044126056,-0.15703021,-0.27122754,-0.17927979,0.115467764,-0.21285489,0.0986661
-0.26366228,-0.28213328,0.12597087,-0.14389628,0.2167167,0.27705762,0.2501713,0.19999094,0.097656615,-0.38485336,0.2623793,0.26305762,-0.29376915,-0.15040165,0.16211013,-0.03384157
-0.45300317,-0.4718472,0.4071657,-0.43312162,0.4864361,0.54740286,0.5449721,0.5111977,0.4009934,-0.6414073,0.5791371,0.62296736,-0.5428181,-0.34301254,0.44343188,-0.18453264
-0.3243268,-0.31428102,0.17227282,-0.25486466,0.40829945,0.44792956,0.37146458,0.39852077,0.39371672,-0.510117,0.38103822,0.37806594,-0.43249908,-0.15767589,0.29564664,-0.16985773
0.33595937,0.1759643,-0.26577976,0.095994174,-0.3132946,-0.090185754,-0.31121254,-0.44935834,-0.4196545,0.13658507,-0.35333425,-0.52500826,-0.01304124,0.3062829,-0.16484225,0.21346459
-0.6316486,-0.69647324,0.6606314,-0.75328344,0.69117886,0.8361232,0.6468817,0.674618,0.4302233,-0.765468,0.73389935,0.71307987,-0.7920427,-0.39936358,0.7189692,-0.42706844
-0.55258936,-0.57402265,0.51803374,-0.6720004,0.7293369,0.757746,0.6665345,0.7170867,0.6271927,-0.78220975,0.7319474,0.72919667,-0.7412355,-0.43467593,0.6447901,-0.44278488
-0.50868565,-0.6355012,0.6451185,-0.5439217,0.56098217,0.7263602,0.5760168,0.50078696,0.4832464,-0.7472082,0.6958456,0.67764825,-0.6967052,-0.47370815,0.6349959,-0.44536316
-0.21999463,-0.1984588,0.05653292,-0.06994548,0.050139993,0.22985338,0.099458486,-0.029069709,-0.022453435,-0.3124435,0.02666641,-0.08407334,-0.21347582,0.1113322,0.10316838,0.058990777
0.81842494,0.8875295,-0.9143423,0.9593813,-0.9279272,-0.9490185,-0.93642056,-0.9639165,-0.9189212,0.9038474,-0.95216715,-0.9812875,0.91181755,0.73749894,-0.9535426,0.6934257
-0.23174062,-0.32575792,0.20141116,-0.23552233,0.17696132,0.3680196,0.15435228,0.04929332,0.042100042,-0.32660604,0.23420057,0.16576873,-0.38529402,-0.10578452,0.23437323,-0.116238214
-0.54658806,-0.6629885,0.7826205,-0.56520027,0.76510036,0.7906976,0.74898314,0.68874246,0.66469806,-0.8242872,0.8520622,0.82302654,-0.716038,-0.6491225,0.76081765,-0.5841536
0.802527,0.9060719,-0.9244665,0.9573158,-0.9504354,-0.9528553,-0.9383031,-0.975863,-0.9414804,0.90804356,-0.9635438,-0.98280334,0.90473205,0.8059818,-0.96379954,0.7611895
0.1632478,0.037417665,4.716217e-05,0.36271578,-0.39376995,-0.17659411,-0.420129,-0.58237517,-0.40932626,0.16273293,-0.46834615,-0.63397366,0.22997908,0.2976948,-0.2497398,0.03796592
-0.028762784,-0.06942531,-0.06711729,0.103830256,-0.105738886,0.051457256,-0.09083308,-0.31695393,-0.09947363,-0.0808699,-0.109379284,-0.268393,-0.06999506,0.14580587,-0.059118807,0.0752395
-0.46917233,-0.55784416,0.5677633,-0.49562326,0.60372174,0.69045234,0.55215275,0.5105322,0.43522266,-0.7068188,0.6938639,0.64202565,-0.66200185,-0.43905777,0.5703744,-0.4024557
-0.20568837,-0.10058079,0.20631887,-0.0786828,0.16445263,0.2595264,0.107851416,0.10689894,0.019393543,-0.3914085,0.106631115,0.065991096,-0.29081646,0.06634426,0.10852689,-0.16416945
0.4093929,0.5326616,-0.63785225,0.7041486,-0.6461589,-0.63799375,-0.6205073,-0.76479495,-0.5988629,0.529552,-0.6856688,-0.7703569,0.52680266,0.40251204,-0.7036053,0.39908087
-0.6864313,-0.7191474,0.66236466,-0.8417194,0.8381997,0.86109984,0.8294207,0.7864922,0.7571287,-0.8748176,0.8913506,0.8838659,-0.87325597,-0.58020675,0.75997597,-0.47317705
-0.6632396,-0.8186487,0.7813334,-0.77975076,0.76976526,0.8819617,0.80869514,0.73529893,0.60111177,-0.8551371,0.8838279,0.8660262,-0.8614233,-0.711369,0.85174674,-0.5714159
-0.49613595,-0.5730927,0.41263196,-0.7098454,0.7480209,0.77554685,0.680092,0.67410713,0.52773476,-0.75491506,0.7891695,0.75626516,-0.774766,-0.47741544,0.60581887,-0.3492013
-0.5546307,-0.60440356,0.500882,-0.6934649,0.64102525,0.71027577,0.69058025,0.6508341,0.53430855,-0.727974,0.7200735,0.7761693,-0.7324617,-0.446335,0.61330444,-0.27662113
-0.260216,-0.26434466,0.20220736,-0.30611575,0.3064729,0.38570637,0.2887907,0.11042696,0.103023626,-0.39036074,0.41061446,0.3329767,-0.44527125,-0.19956031,0.20493962,-0.08670324
0.57160217,0.7479201,-0.78879595,0.7051485,-0.5529636,-0.6495771,-0.74112016,-0.7919689,-0.68773866,0.63819206,-0.64894146,-0.83845806,0.4225823,0.48551163,-0.8188357,0.39228326
-0.47490954,-0.5164069,0.43543985,-0.517216,0.52671146,0.6014837,0.5282773,0.5263534,0.3346043,-0.61912423,0.5836926,0.5751222,-0.56434584,-0.32423037,0.47028077,-0.18361726
-0.2762418,-0.28700104,0.15243468,-0.3252585,0.39267713,0.41131747,0.40509936,0.26931274,0.21508461,-0.48756304,0.45155743,0.3878106,-0.48091292,-0.25748658,0.23034139,-0.0900793
-0.24407028,-0.468588,0.42561427,-0.44375342,0.03916076,0.56975955,0.13090079,-0.1969514,-0.104532905,-0.37878567,0.27951816,0.10714098,-0.61426985,-0.15026188,0.43185666,-0.2288107
0.93355745,0.9831911,-0.9865057,0.9953335,-0.9932563,-0.99608135,-0.9897441,-0.9947767,-0.9861918,0.9805468,-0.99725074,-0.9983173,0.9886952,0.95185304,-0.99561787,0.9195504
-0.5822505,-0.6170997,0.63307977,-0.61647975,0.74188477,0.7666133,0.7573397,0.74511683,0.6659455,-0.84363854,0.80149364,0.7674026,-0.74254566,-0.5348483,0.6878686,-0.5018988
0.82496923,0.9209764,-0.9414584,0.9589101,-0.96508896,-0.96083426,-0.95087796,-0.9805464,-0.9544848,0.91974986,-0.97497165,-0.9864929,0.9027302,0.85325223,-0.9698966,0.81035024
0.7615716,0.85435045,-0.8980975,0.9244985,-0.9361388,-0.92440295,-0.91303194,-0.95390916,-0.91351837,0.86692095,-0.9572348,-0.9730076,0.85167646,0.80542207,-0.9346441,0.72037613
0.5672013,0.70429087,-0.7756169,0.7812664,-0.7841415,-0.7754686,-0.7534532,-0.86899817,-0.7684532,0.68608814,-0.8323741,-0.8994074,0.6431366,0.649806,-0.8177203,0.5707634
0.31583053,0.37346545,-0.32136005,0.69787455,-0.6028606,-0.5279537,-0.55604887,-0.77027005,-0.6148081,0.40871626,-0.5728398,-0.7585145,0.5090154,0.3131528,-0.60969245,0.23377945
-0.30138963,-0.29872563,0.17589003,-0.2550416,0.3657365,0.44454592,0.31409198,0.3420178,0.20709233,-0.44919416,0.34436142,0.29083753,-0.4066017,-0.11208869,0.28917733,-0.13275097
0.87140137,0.9386291,-0.958122,0.9673833,-0.9796919,-0.9766612,-0.9631038,-0.9876109,-0.9682697,0.9498573,-0.98544574,-0.99168295,0.9333719,0.89292026,-0.97894955,0.8553464
0.6902163,0.8169628,-0.8636841,0.9193298,-0.8579801,-0.89368594,-0.8539837,-0.89627206,-0.8302927,0.78880185,-0.90858173,-0.9466993,0.8375415,0.6793459,-0.9149919,0.63369966
0.50578964,0.51586056,-0.65823257,0.7149353,-0.75230795,-0.69511724,-0.741856,-0.84807324,-0.6774638,0.68369704,-0.78907007,-0.8674085,0.6232711,0.5176733,-0.7328006,0.46043366
-0.5166119,-0.53389347,0.5196487,-0.62985605,0.704287,0.7229794,0.67982554,0.6259674,0.6008075,-0.7356871,0.77927214,0.76539457,-0.73109007,-0.5214662,0.59209263,-0.38049632
-0.49991956,-0.59363073,0.6362938,-0.5120402,0.64147156,0.70075953,0.7012591,0.60283744,0.53492993,-0.76034194,0.7562458,0.69982946,-0.65113306,-0.5333684,0.6230143,-0.4100325
0.5240134,0.62899023,-0.7204247,0.774156,-0.77803296,-0.7512403,-0.68716043,-0.8483876,-0.77275777,0.6167539,-0.77936465,-0.85920405,0.6121327,0.48777735,-0.7964399,0.546726
-0.5511669,-0.5896689,0.5614742,-0.62013286,0.6607461,0.7108858,0.66584295,0.6566636,0.56778854,-0.7275312,0.74868596,0.766845,-0.68866605,-0.50123656,0.620832,-0.32300532
-0.29062617,-0.38414827,0.25392315,-0.43762642,0.5322786,0.5310791,0.5090683,0.40147284,0.5316162,-0.61074436,0.6144902,0.6145359,-0.62255454,-0.32586935,0.41533673,-0.28038904
-0.17921753,-0.055463526,-0.094092764,-0.06281603,0.124758594,0.171135,0.17040053,0.0052928575,-0.018141618,-0.26543,0.12664057,0.06896738,-0.24265876,0.0027728009,-0.052001044,0.11346743
-0.4527597,-0.4939143,0.4549096,-0.40859732,0.5240509,0.61161804,0.5359463,0.4834608,0.41371852,-0.65987796,0.5958081,0.5203959,-0.5581007,-0.3357477,0.48600307,-0.26257077
0.25976598,0.33550188,-0.5271827,0.38805085,-0.37272534,-0.3729537,-0.371765,-0.5537794,-0.4744117,0.30164868,-0.4502944,-0.57515407,0.19762382,0.30487046,-0.4962081,0.33100784
0.72127366,0.85034823,-0.89328253,0.8658807,-0.8733848,-0.8686123,-0.8774442,-0.92207557,-0.86730695,0.8434517,-0.9216535,-0.95637727,0.7483375,0.7924281,-0.90904486,0.6630793
-0.5497485,-0.5636869,0.5726729,-0.62420344,0.7372464,0.74323547,0.69320154,0.67223877,0.65595335,-0.76340073,0.788779,0.7634872,-0.72099453,-0.4912501,0.66187567,-0.4365054
-0.5289758,-0.4483847,0.44802144,-0.6195427,0.71464044,0.70996124,0.64362806,0.6134541,0.5765362,-0.7325081,0.7136962,0.68413186,-0.6921965,-0.29561928,0.52049214,-0.32006234
-0.64801246,-0.6931008,0.71550363,-0.7193414,0.78421444,0.8426439,0.8098882,0.77676713,0.62583256,-0.86188126,0.8774968,0.8733929,-0.8410504,-0.64690644,0.75135887,-0.5395661
0.91024125,0.9692377,-0.9802902,0.9870966,-0.9882547,-0.9893843,-0.9791972,-0.9934355,-0.9766691,0.9714208,-0.99293274,-0.9959225,0.9689476,0.9201407,-0.9911229,0.8920073
-0.60146326,-0.63613576,0.6533143,-0.6397219,0.72362983,0.7531232,0.7279313,0.7231645,0.6544103,-0.78862995,0.8084563,0.81211483,-0.7116459,-0.5426101,0.6977889,-0.42914507
-0.638595,-0.7079504,0.62980455,-0.83775675,0.81406206,0.8473204,0.82753885,0.74198043,0.64066416,-0.84248585,0.87233776,0.8532055,-0.8605941,-0.613327,0.73770034,-0.39118958
-0.5080036,-0.5028729,0.39523008,-0.5955043,0.6200838,0.67207277,0.6274855,0.5894123,0.49307394,-0.69315743,0.6949857,0.70741564,-0.6933296,-0.43519834,0.51183033,-0.26666299
0.7097819,0.82976985,-0.8920256,0.9059395,-0.916536,-0.909962,-0.88991004,-0.9476499,-0.9022696,0.85920095,-0.94445056,-0.96509373,0.8442694,0.7775536,-0.92870486,0.75907886
-0.32946032,-0.39073512,0.25146127,-0.3281576,0.3008571,0.39793676,0.36614937,0.3232202,0.17441411,-0.49349868,0.35426116,0.40507758,-0.42680284,-0.21705188,0.3009005,-0.0920748
-0.34627974,-0.3058516,0.33557767,-0.3549723,0.5035708,0.52934474,0.4459616,0.3625888,0.41232526,-0.5788435,0.55846214,0.5034044,-0.54984206,-0.28855118,0.33602434,-0.24766064
0.65138584,0.7861152,-0.8647358,0.8774113,-0.88035583,-0.87557864,-0.8549716,-0.9229618,-0.86300457,0.8108569,-0.9129311,-0.9406742,0.79461485,0.67221445,-0.9124522,0.6996209
-0.58002883,-0.66781294,0.6384581,-0.738151,0.777211,0.80007726,0.76764786,0.7387006,0.7042488,-0.8208367,0.8524948,0.86570895,-0.8186374,-0.57404333,0.7406509,-0.48839602
-0.22467925,-0.1918245,0.06627941,-0.17550577,0.15585446,0.25508863,0.20482789,0.076741755,0.013997249,-0.31573603,0.23780726,0.24749157,-0.3533742,-0.11708878,0.08791854,0.011462513
-0.72711307,-0.73243797,0.7624497,-0.81360495,0.8415374,0.8760997,0.8508793,0.83686864,0.7610727,-0.89230996,0.910227,0.91084015,-0.8685381,-0.6782734,0.8051314,-0.5723746
-0.602158,-0.6805149,0.6600124,-0.7252806,0.6983544,0.8123798,0.6806729,0.6422172,0.4444743,-0.7594786,0.78840315,0.7595561,-0.79593116,-0.52560997,0.6985391,-0.445294
0.16273499,0.24175039,-0.39977145,0.40185475,-0.49033046,-0.36766857,-0.40350795,-0.58907443,-0.5301457,0.27473512,-0.49024224,-0.54066765,0.19626178,0.28343254,-0.49483374,0.33700156
0.23233375,0.13186435,-0.16656286,0.51900387,-0.43702075,-0.3021308,-0.47220376,-0.5955173,-0.38113758,0.23678334,-0.49303383,-0.6552488,0.34365925,0.2558797,-0.38809422,0.10730939
-0.7124063,-0.74692947,0.74565756,-0.83825403,0.8569784,0.8890443,0.8516553,0.80542684,0.7061213,-0.8890135,0.9073318,0.8698679,-0.88381,-0.6539808,0.80667835,-0.51946366
0.74959743,0.85196286,-0.8913711,0.9410033,-0.9277781,-0.9277415,-0.9058821,-0.95229197,-0.88868546,0.86097544,-0.9513606,-0.9711308,0.8790174,0.7705999,-0.9408226,0.7098629
0.51052266,0.6507336,-0.7725872,0.7596192,-0.76986706,-0.7569536,-0.72077996,-0.82058185,-0.7549242,0.6567475,-0.81969404,-0.8523015,0.61669004,0.5693217,-0.8117771,0.59590614
-0.28901514,-0.332064,0.22650264,-0.13830705,0.2347947,0.36850274,0.15252718,0.18895754,0.09578721,-0.39323956,0.21231627,0.13194248,-0.28547776,-0.07286019,0.20065938,-0.13284792
0.124701075,0.27287367,-0.36711037,0.47113204,-0.29606095,-0.2948196,-0.36435327,-0.4178131,-0.3282612,0.15930843,-0.40268373,-0.5085415,0.2405431,0.2738064,-0.4053317,0.19567826
-0.6886862,-0.72880524,0.6715665,-0.83799297,0.8220892,0.90895164,0.7922677,0.8357532,0.47440353,-0.82249457,0.8800126,0.8640015,-0.8932887,-0.62443197,0.86238056,-0.58511686
0.6824789,0.7715242,-0.84245276,0.8780664,-0.9079363,-0.88302577,-0.85920954,-0.9471651,-0.87504035,0.82412815,-0.91987175,-0.9533669,0.79056716,0.7256843,-0.89886487,0.70329577
0.36005774,0.5419114,-0.6680924,0.5194321,-0.58953273,-0.55774605,-0.5269591,-0.7422671,-0.6157438,0.44760957,-0.58388,-0.7172221,0.30278724,0.48153046,-0.6614551,0.41930646
-0.28250432,-0.3997315,0.24935521,-0.3376291,0.2623174,0.43909204,0.25164914,0.17771149,0.085290186,-0.40582916,0.351242,0.33534756,-0.4818323,-0.21942608,0.3002005,-0.1340597
-0.3915824,-0.45723748,0.35233256,-0.44976905,0.5965263,0.5904646,0.54393226,0.54599553,0.5147697,-0.6937085,0.60856175,0.56499845,-0.58783627,-0.31567916,0.47515854,-0.29573533
0.8753584,0.9218203,-0.93152857,0.96340436,-0.9742179,-0.9662907,-0.96744275,-0.9882376,-0.9506398,0.9446586,-0.9852942,-0.99283504,0.93065727,0.9016619,-0.9676061,0.7677509
-0.15364462,-0.04899059,0.046628565,-0.08748503,0.22388524,0.25108084,0.1502358,-0.0044104913,0.044677798,-0.3254653,0.23264709,0.09335859,-0.33672503,-0.08751375,-0.015056276,-0.093764365
-0.38882568,-0.4058626,0.31939197,-0.46009153,0.5756578,0.5869234,0.49827763,0.4925587,0.4626515,-0.6117085,0.62899,0.6132331,-0.6130963,-0.37733024,0.43625897,-0.2933474
-0.26592925,-0.31860965,0.12818818,-0.48563918,0.5744302,0.5328824,0.50240165,0.3036537,0.40975457,-0.5038463,0.6518956,0.46806383,-0.5948976,-0.39585972,0.40565002,-0.18291087
-0.5201795,-0.5392958,0.50774,-0.5581038,0.62609273,0.6658795,0.6277692,0.59300053,0.4841223,-0.68413424,0.7124725,0.70256907,-0.63060987,-0.4491686,0.54953164,-0.29381523
-0.49407512,-0.5456868,0.52544004,-0.5648175,0.6321469,0.6810236,0.60484856,0.58063823,0.5123724,-0.67580765,0.7202238,0.70501024,-0.65330386,-0.48680443,0.5754647,-0.35171837
0.084060386,0.18208869,-0.22191477,0.4285775,-0.25688323,-0.25146782,-0.3717547,-0.31110156,-0.2907002,0.12554787,-0.40068674,-0.47076708,0.2949242,0.25475973,-0.3375329,0.109420605
-0.39743593,-0.46423778,0.41557515,-0.36490023,0.42314804,0.5613585,0.36592397,0.27996174,0.29394528,-0.5680123,0.4168901,0.2441375,-0.43018222,-0.12730776,0.43771133,-0.17235075
-0.6370566,-0.7432949,0.7492565,-0.75209755,0.7760657,0.8455459,0.78959537,0.7394532,0.70043594,-0.8537826,0.86399865,0.84389186,-0.82855266,-0.6166646,0.8094015,-0.53310156
-0.46247587,-0.51764935,0.39395776,-0.6053376,0.574165,0.6347958,0.58767325,0.507412,0.4316081,-0.6430489,0.6106187,0.60375804,-0.6356297,-0.2877609,0.5157514,-0.18094003
-0.48663738,-0.49202022,0.45706198,-0.4485414,0.558865,0.6274011,0.5278232,0.5596483,0.44204515,-0.6586853,0.61443937,0.616956,-0.5707983,-0.35365456,0.48809543,-0.29410127
0.9292027,0.972088,-0.9738448,0.98666847,-0.9901577,-0.9874964,-0.9859197,-0.996371,-0.9782442,0.9787342,-0.99311095,-0.99734503,0.9630195,0.9314762,-0.98891354,0.8397632
-0.58081275,-0.63965005,0.6467715,-0.66989464,0.7326124,0.79795676,0.6986044,0.66202587,0.5464804,-0.77444214,0.8048256,0.7492806,-0.7645802,-0.52780885,0.70094675,-0.4737885
-0.38041878,-0.41383114,0.2641891,-0.4465761,0.47266722,0.5095401,0.49440578,0.41557088,0.35864177,-0.5492906,0.53073394,0.5437125,-0.5273998,-0.27462947,0.40366894,-0.12726808
-0.41417673,-0.414516,0.36610532,-0.40238854,0.5014859,0.5494384,0.45522773,0.4380487,0.3642794,-0.5865853,0.5414855,0.52518433,-0.5264021,-0.26259896,0.41131672,-0.22714871
-0.49512088,-0.47441065,0.3909795,-0.5502469,0.64289576,0.66891843,0.5813537,0.6043346,0.5068607,-0.6966346,0.68403524,0.67832744,-0.667094,-0.37168196,0.49512547,-0.30837154
-0.37222165,-0.39882872,0.3659639,-0.37961942,0.514229,0.53384507,0.47436577,0.39712074,0.4082779,-0.59618604,0.55359393,0.51955163,-0.52566767,-0.27684334,0.41025496,-0.25215647
0.31645134,0.41169026,-0.35203394,0.5844874,-0.493309,-0.45442185,-0.58005446,-0.6672411,-0.43879247,0.36596447,-0.5992787,-0.7175146,0.38888764,0.42083123,-0.48466736,0.12079309
0.6550369,0.78958374,-0.8308689,0.86887383,-0.86616707,-0.85024023,-0.839486,-0.9290699,-0.7973838,0.7811047,-0.8904562,-0.93882567,0.7423672,0.6909189,-0.87231594,0.56161374
-0.02566407,-0.115491234,-0.026117668,0.08449874,-0.04074709,0.051918257,-0.027894154,-0.21732253,-0.11917176,-0.1099966,-0.07694614,-0.26857555,-0.0347536,0.08649254,-0.042614724,0.09744767
-0.25742474,-0.2129093,0.21712908,0.05044093,0.25114062,0.3147886,0.20289914,0.22856532,0.22139241,-0.45174748,0.2533083,0.1549231,-0.1893686,-0.17659783,0.08571406,-0.1257344
0.31189087,0.3519232,-0.35630456,0.5815575,-0.54224706,-0.42974234,-0.5767468,-0.700726,-0.51970816,0.4088352,-0.6302476,-0.7821225,0.4349542,0.45061806,-0.5116555,0.27851915
0.17095223,0.18739878,-0.33181944,0.36388674,-0.38293228,-0.26286843,-0.4223375,-0.55599934,-0.47904724,0.27647334,-0.44256645,-0.57315063,0.20135476,0.24849741,-0.4230126,0.24206221
-0.55514795,-0.57407176,0.6034477,-0.6136497,0.7206986,0.743465,0.69335085,0.68699723,0.61747026,-0.7813108,0.7796269,0.7612998,-0.71398234,-0.4752485,0.63863,-0.43553245
0.6051547,0.7530652,-0.7489256,0.87577885,-0.824891,-0.8271452,-0.854392,-0.88501495,-0.7999293,0.7371012,-0.90439206,-0.9376137,0.7900859,0.7011547,-0.8561504,0.5012989
-0.6010877,-0.6298393,0.56556594,-0.71152145,0.67888594,0.76401216,0.69137,0.6662517,0.5084571,-0.7430334,0.77270067,0.79085326,-0.7638707,-0.5171075,0.63709193,-0.34011763
-0.5215877,-0.57940245,0.50867397,-0.53969574,0.63433814,0.69528955,0.596769,0.6457602,0.6062297,-0.72139984,0.65139097,0.657141,-0.6284091,-0.33797944,0.62510914,-0.3758833
-0.36050472,-0.31716695,0.26120505,-0.4569884,0.57604283,0.56991595,0.49012384,0.44400334,0.43590605,-0.5971763,0.60506344,0.5640932,-0.6253038,-0.30755138,0.35998583,-0.29303703
0.4334143,0.5490363,-0.6696078,0.64961594,-0.6673616,-0.60312974,-0.5990858,-0.7796752,-0.63681674,0.52485955,-0.65215313,-0.7689087,0.40821764,0.40822282,-0.65917826,0.419855
-0.33741695,-0.48933113,0.5006297,-0.45801005,0.46098754,0.67855406,0.3985995,0.3109702,0.21573612,-0.61297244,0.59533095,0.52157146,-0.68778425,-0.3876345,0.5262605,-0.40259293
0.85685927,0.8955526,-0.928493,0.950552,-0.96494186,-0.95192206,-0.95058626,-0.98416555,-0.93976015,0.9351863,-0.9697641,-0.9868,0.89119095,0.82254475,-0.9571235,0.75801027
-0.47800347,-0.50187755,0.48103416,-0.5931296,0.67118007,0.67728126,0.61874634,0.6147598,0.58488286,-0.7123914,0.6868382,0.6866532,-0.6703158,-0.3447195,0.5792479,-0.3480729
-0.3541494,-0.30141607,0.3049969,-0.18198122,0.36187738,0.43326488,0.35109195,0.2752451,0.2537882,-0.52000844,0.4587731,0.4226452,-0.39437723,-0.28299236,0.2408079,-0.17802493
-0.39064208,-0.45074147,0.29068056,-0.5105138,0.49794716,0.5661572,0.5319766,0.40221563,0.36461166,-0.55944824,0.59775716,0.60659873,-0.617241,-0.39244333,0.4130136,-0.16573432
-0.38813707,-0.35413638,0.23219296,-0.41953447,0.4950499,0.49931586,0.474105,0.42958418,0.31673947,-0.5678566,0.49259308,0.46453387,-0.50561595,-0.18264405,0.33032513,-0.11096164
0.6311325,0.75744236,-0.8079832,0.88373196,-0.88961935,-0.8706032,-0.8616037,-0.9132629,-0.8629173,0.7538866,-0.92423373,-0.94190127,0.7959283,0.71379,-0.8941035,0.61445105
0.46582618,0.6730647,-0.70674294,0.7279186,-0.63768417,-0.6770199,-0.74692255,-0.7858095,-0.6848162,0.6228641,-0.78365517,-0.8568411,0.5562803,0.6202182,-0.7786465,0.39766204
-0.3609291,-0.3031818,0.3179287,-0.31249988,0.4051911,0.52831566,0.31111738,0.32954165,0.20135055,-0.5443306,0.45719215,0.43336868,-0.5566297,-0.20786683,0.29504326,-0.28648055
-0.6392257,-0.7733196,0.7361842,-0.8736753,0.84944034,0.89353323,0.8253211,0.76812345,0.71391284,-0.87656796,0.8982796,0.87238383,-0.9010511,-0.6214262,0.8245154,-0.5698051
-0.27092594,-0.20446812,0.07691832,-0.26524982,0.28097898,0.3583328,0.25230864,0.15123917,0.13211982,-0.36215916,0.26349676,0.20363785,-0.37442252,-0.022218853,0.14614037,-0.007142258
-0.4530987,-0.45711166,0.44618836,-0.36370078,0.5241683,0.57062596,0.4852376,0.4745324,0.3569082,-0.5959535,0.5991756,0.5425651,-0.4717307,-0.34515426,0.43102565,-0.21524382
0.35257083,0.40609944,-0.5907493,0.41935682,-0.68939084,-0.53464305,-0.49058172,-0.80555713,-0.70364326,0.49529046,-0.65021574,-0.736042,0.26267305,0.4939349,-0.62332076,0.517353
-0.37674662,-0.37003687,0.33211458,-0.27141675,0.36362466,0.41525182,0.3801833,0.41794196,0.280048,-0.51834565,0.44979748,0.49022773,-0.39937574,-0.28301466,0.33416912,-0.15247563
-0.4996389,-0.53296727,0.52313155,-0.5668993,0.69417095,0.7166757,0.64680135,0.63716483,0.574685,-0.71821284,0.74299806,0.68716186,-0.6645916,-0.5175208,0.56198317,-0.38515466
0.60872966,0.7534755,-0.84493184,0.81492865,-0.8290063,-0.82549715,-0.79738563,-0.8910321,-0.79559875,0.7481964,-0.88009006,-0.9227128,0.70525944,0.73980415,-0.85647273,0.6592357
0.63759005,0.7815764,-0.83959186,0.7644931,-0.8114551,-0.8048737,-0.83273125,-0.9081658,-0.82912254,0.7831233,-0.8877585,-0.94013476,0.6598912,0.78603756,-0.8682597,0.6227564
